experiment,evidence_type,treatment_policy,baseline_policy,n_reps,status,exact_normalized_estimated_saved_prefill_mean,exact_normalized_estimated_saved_prefill_ci95_low,exact_normalized_estimated_saved_prefill_ci95_high,exact_normalized_estimated_saved_prefill_median,exact_normalized_estimated_saved_prefill_iqr,exact_normalized_physical_cached_tokens_mean,exact_normalized_physical_cached_tokens_ci95_low,exact_normalized_physical_cached_tokens_ci95_high,exact_normalized_physical_cached_tokens_median,exact_normalized_physical_cached_tokens_iqr,delta_mean_ttft_ms_mean,delta_mean_ttft_ms_ci95_low,delta_mean_ttft_ms_ci95_high,delta_mean_ttft_ms_median,delta_mean_ttft_ms_iqr,delta_ttft_p50_ms_mean,delta_ttft_p50_ms_ci95_low,delta_ttft_p50_ms_ci95_high,delta_ttft_p50_ms_median,delta_ttft_p50_ms_iqr,delta_ttft_p95_ms_mean,delta_ttft_p95_ms_ci95_low,delta_ttft_p95_ms_ci95_high,delta_ttft_p95_ms_median,delta_ttft_p95_ms_iqr,treatment_dispatcher_index_bytes_mean,treatment_dispatcher_index_bytes_ci95_low,treatment_dispatcher_index_bytes_ci95_high,treatment_dispatcher_index_bytes_median,treatment_dispatcher_index_bytes_iqr,treatment_estimated_saved_prefill_tokens_total_mean,treatment_estimated_saved_prefill_tokens_total_ci95_low,treatment_estimated_saved_prefill_tokens_total_ci95_high,treatment_estimated_saved_prefill_tokens_total_median,treatment_estimated_saved_prefill_tokens_total_iqr,treatment_physical_cached_tokens_total_mean,treatment_physical_cached_tokens_total_ci95_low,treatment_physical_cached_tokens_total_ci95_high,treatment_physical_cached_tokens_total_median,treatment_physical_cached_tokens_total_iqr
difficult_live_k_tradeoff_v5,live_t4_vllm,exact,load_only,2,Current,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-59.31866340624998,-91.00819234375001,-27.629134468749953,-59.31866340624998,63.37905787500006,0.7257579999999848,-25.265190000000075,26.716706000000045,0.7257579999999848,51.98189600000012,102.57914899999997,54.199483999999984,150.95881399999996,102.57914899999997,96.75932999999998,3200.0,3136.0,3264.0,3200.0,128.0,25984.0,23296.0,28672.0,25984.0,5376.0,30808.0,27712.0,33904.0,30808.0,6192.0
difficult_live_k_tradeoff_v5,live_t4_vllm,preble_global,load_only,2,Current,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-123.06702989062501,-173.51714675000005,-72.61691303124996,-123.06702989062501,100.90023371875009,-20.55580950000001,-28.638740999999982,-12.472878000000037,-20.55580950000001,16.165862999999945,56.051867500000014,12.407741999999985,99.69599300000004,56.051867500000014,87.28825100000006,384.0,384.0,384.0,384.0,0.0,25984.0,23296.0,28672.0,25984.0,5376.0,30808.0,27712.0,33904.0,30808.0,6192.0
difficult_live_k_tradeoff_v5,live_t4_vllm,sglang_approx,load_only,2,Current,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-124.8383159375,-186.2624894375,-63.414142437500004,-124.8383159375,122.84834699999999,-28.49034800000004,-44.45980700000007,-12.520889000000011,-28.49034800000004,31.938918000000058,40.92074600000001,0.9917859999999337,80.84970600000008,40.92074600000001,79.85792000000015,3200.0,3136.0,3264.0,3200.0,128.0,25984.0,23296.0,28672.0,25984.0,5376.0,30808.0,27712.0,33904.0,30808.0,6192.0
difficult_live_k_tradeoff_v5,live_t4_vllm,sketch_coverage_k16,load_only,2,Current,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-112.43414725000002,-183.52539071875003,-41.342903781250016,-112.43414725000002,142.18248693750002,-9.525790500000028,-34.48078600000008,15.429205000000024,-9.525790500000028,49.909991000000105,53.31666899999999,-18.185497000000055,124.81883500000004,53.31666899999999,143.0043320000001,3200.0,3136.0,3264.0,3200.0,128.0,25984.0,23296.0,28672.0,25984.0,5376.0,30808.0,27712.0,33904.0,30808.0,6192.0
