mode,policy,K,locality,n_reps,evidence_type,workload_trace_hashes,cache_hit_rate_mean,cache_hit_rate_ci95_low,cache_hit_rate_ci95_high,cache_hit_rate_ci95_halfwidth,observed_reuse_hit_rate_mean,observed_reuse_hit_rate_ci95_low,observed_reuse_hit_rate_ci95_high,observed_reuse_hit_rate_ci95_halfwidth,candidate_hit_rate_mean,candidate_hit_rate_ci95_low,candidate_hit_rate_ci95_high,candidate_hit_rate_ci95_halfwidth,ttft_p50_ms_mean,ttft_p50_ms_ci95_low,ttft_p50_ms_ci95_high,ttft_p50_ms_ci95_halfwidth,ttft_p95_ms_mean,ttft_p95_ms_ci95_low,ttft_p95_ms_ci95_high,ttft_p95_ms_ci95_halfwidth,ttft_p99_ms_mean,ttft_p99_ms_ci95_low,ttft_p99_ms_ci95_high,ttft_p99_ms_ci95_halfwidth,dispatcher_index_bytes_mean,dispatcher_index_bytes_ci95_low,dispatcher_index_bytes_ci95_high,dispatcher_index_bytes_ci95_halfwidth
closed_loop,sketch_k16,16,low,5,live_t4_vllm,"[""0afcc8c513c83d02b89f3bde4fdb03afd464797d21fe12db73a56eeecd2e88eb"", ""234a33cc782765c3f2559101a433d6bbba3e1dbb2d2999ff7828ee1201ed9295"", ""687c2e66d54e0691edf20017925f1e7bb084923bfc65deae8ff962eaaa534314"", ""6c1d1761651d8bbbd4d0b6841d1a3b14fc2a34994d9eb5eaf8f498454ba97990"", ""c9a1f55ebf5845d41d4ddcdf92b2ff9995490d401c2e1918897c5566aee83057""]",0.07857142857142857,0.05714285714285714,0.10357142857142856,0.02321428571428571,0.07857142857142857,0.05714285714285714,0.10357142857142856,0.02321428571428571,0.07857142857142857,0.05714285714285714,0.10357142857142856,0.02321428571428571,122.4711984,107.5948264,140.3557546,16.380464100000005,182.278475,178.7006646,185.62053699999998,3.459936199999987,188.3023846,186.6368284,190.158809,1.760990299999989,4198.4,4108.8,4275.2,83.19999999999982
closed_loop,sketch_k16,16,medium,5,live_t4_vllm,"[""1395b2d57fbc40a8543d2fbbc929c3f76517d28e41d1a8199ea731980b4a0e09"", ""24a54bb72fe83f1176e8391da78a0f4f97ff72519db86bd03c31cd9d4f30dc44"", ""7dc3889b16cc47746430b3551bebd9c09caa236d0aecf3c9bec05c43015c85cb"", ""d2f52ba0b0a9a1a0e824733303feea39770bd3af7b1abae890989ed1138cd8dc"", ""ee9908f92cdd7cdb096e6d44f5968a090ffba24e2b7f0fb3c2080b706ff32471""]",0.21071428571428572,0.16428571428571428,0.26071428571428573,0.04821428571428572,0.21071428571428572,0.16785714285714284,0.2571428571428571,0.04464285714285714,0.21071428571428572,0.16785714285714284,0.2642857142857143,0.04821428571428572,101.074124,97.1320886,106.7996684,4.833789899999999,166.3782422,163.4299204,171.0495234,3.809801500000006,167.747906,165.0919304,171.9204472,3.4142584000000085,3712.0,3545.6,3878.4,166.4000000000001
closed_loop,sketch_k2,2,high,5,live_t4_vllm,"[""0bfdacc373ccbb421c29c7e58653336cc9a54f476210981519a5585dc89d57ee"", ""538699bc01763e17525908ec8129b004ed865d38dde5fce956792cf746137eeb"", ""ab1bfe8f419ebc40929ee3076f814e04d9259476eb2443013af193a672dd83b4"", ""e88660a8c7411e28379dfd0e5bd307d002b6d31442ad576fa0edff7d4e5e5d47"", ""f4bf6169b2a7654bcd4e0dab3f826e5c0189b4ce7368b5ca3f758e62da74311c""]",0.5,0.4785714285714286,0.5214285714285715,0.021428571428571436,0.5,0.4785714285714286,0.5214285714285715,0.021428571428571436,0.4107142857142857,0.375,0.45,0.037500000000000006,93.4251216,92.72366099999999,94.216074,0.7462065000000067,172.31454879999998,161.6372262,191.994789,15.178781400000005,175.6063232,163.5845124,196.929861,16.672674299999997,896.0,896.0,896.0,0.0
closed_loop,sketch_k2,2,low,5,live_t4_vllm,"[""0afcc8c513c83d02b89f3bde4fdb03afd464797d21fe12db73a56eeecd2e88eb"", ""234a33cc782765c3f2559101a433d6bbba3e1dbb2d2999ff7828ee1201ed9295"", ""687c2e66d54e0691edf20017925f1e7bb084923bfc65deae8ff962eaaa534314"", ""6c1d1761651d8bbbd4d0b6841d1a3b14fc2a34994d9eb5eaf8f498454ba97990"", ""c9a1f55ebf5845d41d4ddcdf92b2ff9995490d401c2e1918897c5566aee83057""]",0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0.010714285714285714,0.0,0.024999999999999998,0.012499999999999999,118.0091712,107.15525199999999,137.40507960000002,15.124913800000016,183.0787478,181.5497018,184.80086300000002,1.6255806000000064,188.5796178,185.4739626,192.4533076,3.4896724999999975,896.0,896.0,896.0,0.0
closed_loop,sketch_k2,2,medium,5,live_t4_vllm,"[""1395b2d57fbc40a8543d2fbbc929c3f76517d28e41d1a8199ea731980b4a0e09"", ""24a54bb72fe83f1176e8391da78a0f4f97ff72519db86bd03c31cd9d4f30dc44"", ""7dc3889b16cc47746430b3551bebd9c09caa236d0aecf3c9bec05c43015c85cb"", ""d2f52ba0b0a9a1a0e824733303feea39770bd3af7b1abae890989ed1138cd8dc"", ""ee9908f92cdd7cdb096e6d44f5968a090ffba24e2b7f0fb3c2080b706ff32471""]",0.12142857142857143,0.08214285714285714,0.16785714285714287,0.042857142857142864,0.12142857142857143,0.08214285714285714,0.16785714285714287,0.042857142857142864,0.06428571428571428,0.014285714285714285,0.12142857142857143,0.05357142857142857,101.3597584,96.000462,106.7190548,5.359296399999998,168.5432696,164.7560896,175.3143372,5.279123800000008,172.0585222,165.5031402,183.73147840000001,9.114169100000012,896.0,896.0,896.0,0.0
closed_loop,sketch_k4,4,high,5,live_t4_vllm,"[""0bfdacc373ccbb421c29c7e58653336cc9a54f476210981519a5585dc89d57ee"", ""538699bc01763e17525908ec8129b004ed865d38dde5fce956792cf746137eeb"", ""ab1bfe8f419ebc40929ee3076f814e04d9259476eb2443013af193a672dd83b4"", ""e88660a8c7411e28379dfd0e5bd307d002b6d31442ad576fa0edff7d4e5e5d47"", ""f4bf6169b2a7654bcd4e0dab3f826e5c0189b4ce7368b5ca3f758e62da74311c""]",0.5428571428571428,0.5178571428571429,0.5678571428571428,0.024999999999999967,0.5428571428571428,0.5178571428571429,0.5678571428571428,0.024999999999999967,0.5142857142857143,0.4892857142857143,0.5392857142857143,0.024999999999999967,71.445325,52.862486600000004,90.0281634,18.582838399999996,164.179424,162.0641222,166.92048599999998,2.4281818999999842,167.4151402,164.3809876,171.6925486,3.655780500000006,1408.0,1408.0,1408.0,0.0
closed_loop,sketch_k4,4,low,5,live_t4_vllm,"[""0afcc8c513c83d02b89f3bde4fdb03afd464797d21fe12db73a56eeecd2e88eb"", ""234a33cc782765c3f2559101a433d6bbba3e1dbb2d2999ff7828ee1201ed9295"", ""687c2e66d54e0691edf20017925f1e7bb084923bfc65deae8ff962eaaa534314"", ""6c1d1761651d8bbbd4d0b6841d1a3b14fc2a34994d9eb5eaf8f498454ba97990"", ""c9a1f55ebf5845d41d4ddcdf92b2ff9995490d401c2e1918897c5566aee83057""]",0.04285714285714286,0.02142857142857143,0.06785714285714285,0.02321428571428571,0.04285714285714286,0.02142857142857143,0.06785714285714285,0.02321428571428571,0.03214285714285714,0.014285714285714285,0.049999999999999996,0.017857142857142856,124.80308240000001,103.6943708,147.5724144,21.939021800000006,181.7753012,179.0672562,184.430035,2.6813894000000005,187.0913682,184.1093778,190.39629340000002,3.1434578000000073,1408.0,1408.0,1408.0,0.0
closed_loop,sketch_k4,4,medium,5,live_t4_vllm,"[""1395b2d57fbc40a8543d2fbbc929c3f76517d28e41d1a8199ea731980b4a0e09"", ""24a54bb72fe83f1176e8391da78a0f4f97ff72519db86bd03c31cd9d4f30dc44"", ""7dc3889b16cc47746430b3551bebd9c09caa236d0aecf3c9bec05c43015c85cb"", ""d2f52ba0b0a9a1a0e824733303feea39770bd3af7b1abae890989ed1138cd8dc"", ""ee9908f92cdd7cdb096e6d44f5968a090ffba24e2b7f0fb3c2080b706ff32471""]",0.1607142857142857,0.12857142857142856,0.19285714285714287,0.032142857142857154,0.1607142857142857,0.12857142857142856,0.19285714285714287,0.032142857142857154,0.11428571428571428,0.075,0.15357142857142858,0.03928571428571429,100.0353232,96.658983,103.960195,3.6506059999999962,168.9295468,163.6458988,177.7470946,7.0505979,171.2192766,165.0464244,181.44498900000002,8.199282300000007,1408.0,1408.0,1408.0,0.0
closed_loop,sketch_k8,8,high,5,live_t4_vllm,"[""0bfdacc373ccbb421c29c7e58653336cc9a54f476210981519a5585dc89d57ee"", ""538699bc01763e17525908ec8129b004ed865d38dde5fce956792cf746137eeb"", ""ab1bfe8f419ebc40929ee3076f814e04d9259476eb2443013af193a672dd83b4"", ""e88660a8c7411e28379dfd0e5bd307d002b6d31442ad576fa0edff7d4e5e5d47"", ""f4bf6169b2a7654bcd4e0dab3f826e5c0189b4ce7368b5ca3f758e62da74311c""]",0.5571428571428572,0.5321428571428571,0.5857142857142857,0.0267857142857143,0.5571428571428572,0.5321428571428571,0.5857142857142857,0.0267857142857143,0.5499999999999999,0.5214285714285715,0.5785714285714285,0.028571428571428525,72.070587,52.2431028,91.923644,19.840270599999997,164.638705,162.429059,167.7585614,2.6647511999999978,167.1348816,163.8697842,171.7844376,3.957326699999996,2252.8,2201.6,2316.8,57.600000000000136
closed_loop,sketch_k8,8,low,5,live_t4_vllm,"[""0afcc8c513c83d02b89f3bde4fdb03afd464797d21fe12db73a56eeecd2e88eb"", ""234a33cc782765c3f2559101a433d6bbba3e1dbb2d2999ff7828ee1201ed9295"", ""687c2e66d54e0691edf20017925f1e7bb084923bfc65deae8ff962eaaa534314"", ""6c1d1761651d8bbbd4d0b6841d1a3b14fc2a34994d9eb5eaf8f498454ba97990"", ""c9a1f55ebf5845d41d4ddcdf92b2ff9995490d401c2e1918897c5566aee83057""]",0.07142857142857142,0.049999999999999996,0.09285714285714286,0.021428571428571432,0.07142857142857142,0.049999999999999996,0.09285714285714286,0.021428571428571432,0.06428571428571428,0.049999999999999996,0.07857142857142857,0.014285714285714287,132.8866444,117.9990838,147.9609076,14.98091190000001,185.4048324,181.9527694,189.7663896,3.9068101000000013,189.1518172,184.4013832,193.07767959999998,4.338148199999992,2432.0,2432.0,2432.0,0.0
