experiment_id,experiment,evidence_type,code_commit,model,hardware,cell_id,relay_cell_id,policy,workload,policy_definition,wire_frame_bytes,wire_bytes_per_msg_assumed,rep,repetitions,seed,workload_trace_hash,zipf_alpha,pool_size,lineage_steps,distinct_lineages_total,phase_shift_at_request,n_requests,warmup_request_count,concurrency,fixed_output_tokens,kv_cache_tokens_per_instance_shadow,max_queue_relay,drain_timeout_s,topk,j,guard_ms,prefill_tokens_per_ms,queue_penalty_ms,cell_order_index,cell_order_sequence,generation_mode,vllm_cache_salt,semantic_prompt_contains_policy,metric_scope,status,request_count,overlap_fraction,cluster_n,drain_fps,sync_s,fanin_frames_sent,apply_upsert_count,apply_upsert_p50_us,apply_upsert_p95_us,overlap_seed_prefixes,overlap_seed_requests,cell_active_s,upserts_generated,upserts_per_s,offered_wire_bit_per_s,affinity_selection_rate,dispatch_state_age_defined_count,dispatch_state_age_mean_s,dispatch_state_age_p50_s,dispatch_state_age_p95_s,dispatcher_view_missing_at_dispatch_rate,source_view_false_negative_rate,source_view_false_positive_rate,physical_false_positive_affinity_rate,source_unique_prefixes_at_end,dispatcher_unique_prefixes_at_end,dispatcher_unique_prefixes_per_wire_byte,vllm_cached_token_rate,vllm_cached_tokens_total,vllm_cached_tokens_per_request,stale_fallback_count,stale_fallback_rate,mean_coverage_shortfall_tokens,ttft_mean_ms,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,latency_p50_ms,latency_p95_ms,throughput_requests_per_s,validation_attempt_count,validation_failure_count,fallback_count,incorrect_kv_reuse_count,retried_request_count,request_error_rate,rho,sig_bit_per_s,background_traffic,background_rate,relay_max_inflight,source_local_topk,gateway_global_topk,c0_tokens,theta_s,util_lambda,delay_gate_s,queue_gate_frames,prefix_length,source_upserts_sent,source_tombstones_sent,forced_owner_resets,source_suppressed_upserts,net_msgs_sent,net_msgs_delivered,net_wire_bytes_sent,net_undelivered_at_drain_end,ad_delivery_delay_mean_s,ad_delivery_delay_p50_s,ad_delivery_delay_p95_s,ad_delivery_delay_p99_s,tombstone_delay_p95_s,tc_sig_backlog_bytes_before,tc_sig_backlog_bytes_mid,tc_sig_backlog_bytes_after,tc_sig_dropped_after,tc_class110_sent_bytes_after,tc_class120_sent_bytes_after,tc_class120_sent_bytes_before,relay_forwarded,relay_drop_rate_limit,relay_drop_superseded,relay_drop_duplicate_holder,relay_drop_low_utility,relay_drop_queue_drop,relay_drop_expired,relay_max_queue
20260726_formal4t4_reuse_intensive_Ideal_rep0,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,dffc55ccf89be357cd7daa88bdd87869c7467502,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Ideal,11033,Ideal,reuse_intensive,Immediate dispatcher visibility; no signaling cost; upper bound.,64,104,0,1,20260726,f6247d209fd75f1d08a3583f33198b11da1a2d4593bf5efd2a565ab6355224bd,1.2,64,3,128,60,120,24,4,4,104544,4096,180.0,8,4,0.5,50.0,2.0,0,"Ideal,RateFIFO@N32_mu200,StaticSemantic@N32_mu200,Adaptive@N32_mu200",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:smoke_n32:Ideal:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,4,200.0,1.0,0,184,1.6042031347751617,3.2740645110607147,16,64,87.1376729151234,184,2.111601031384273,1756.852058111715,0.2604166666666667,66,6.156381090482076,1.2694048881530762,36.21777939796448,0.0,0.0,0.0,0.0,47,47,0.0,1.0,148416.0,1546.0,0,0.0,0.0,710.0977798020833,158.326287,3966.299761,4233.242025,420.225307,4322.486831,1.1017048859396206,25,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260726_formal4t4_reuse_intensive_RateFIFO@N32_mu200_rep0,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,dffc55ccf89be357cd7daa88bdd87869c7467502,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,RateFIFO@N32_mu200,11034,RateFIFO,reuse_intensive,FIFO plus only a token bucket at the same physical signaling rate; no KV-state semantics.,64,104,0,1,20260726,f6247d209fd75f1d08a3583f33198b11da1a2d4593bf5efd2a565ab6355224bd,1.2,64,3,128,60,120,24,4,4,104544,4096,180.0,8,4,0.5,50.0,2.0,1,"Ideal,RateFIFO@N32_mu200,StaticSemantic@N32_mu200,Adaptive@N32_mu200",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:smoke_n32:RateFIFO@N32_mu200:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,32,200.0,1.0,43492,1226,1.1147931218147278,2.949964255094528,16,64,90.36744145583361,184,2.036131565038594,1694.0614621121101,0.0,66,36.796784888614305,36.248878955841064,82.2726891040802,0.34375,0.34375,0.0,0.0,47,21,4.623204435458305e-06,1.0,127936.0,1332.6666666666667,0,0.0,0.0,681.2760223125,155.440541,3597.631907,4012.296482,440.945751,3907.306315,1.062329512194049,0,0,0,0,0,0.0,0.0,100000000,False,none,32,False,0,,,,2.0,8,0,184,0,0,0,43676,1226,4542304,42450,0.1406770367023412,0.0813446044921875,0.5273492336273193,1.4299530982971191,0.0,0,0,0,0,152014,252,210,1258,35492,0,0,0,0,0,6926
20260726_formal4t4_reuse_intensive_StaticSemantic@N32_mu200_rep0,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,dffc55ccf89be357cd7daa88bdd87869c7467502,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,StaticSemantic@N32_mu200,11035,StaticSemantic,reuse_intensive,"Static semantic aggregation: latest-update replacement, non-preemptive invalidation priority, and at-most-two queued/advertised owners per prefix.",64,104,0,1,20260726,f6247d209fd75f1d08a3583f33198b11da1a2d4593bf5efd2a565ab6355224bd,1.2,64,3,128,60,120,24,4,4,104544,4096,180.0,8,4,0.5,50.0,2.0,2,"Ideal,RateFIFO@N32_mu200,StaticSemantic@N32_mu200,Adaptive@N32_mu200",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:smoke_n32:StaticSemantic@N32_mu200:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,32,200.0,1.0,46364,66,1.925043761730194,4.0638260543346405,16,64,95.23745705094188,184,1.932012946351346,1607.4347713643199,0.20833333333333334,66,40.70993867426208,11.080850601196289,86.67733407020569,0.34375,0.34375,0.0,0.0,47,16,3.3051077134603817e-06,1.0,127936.0,1332.6666666666667,0,0.0,0.0,747.4610455104166,216.176509,3789.330068,4282.667798,544.499949,4098.26592,1.0080067546180935,20,0,0,0,0,0.0,0.0,100000000,False,none,32,False,0,,,,2.0,8,0,184,0,0,0,46548,66,4840992,46482,0.07665194164622914,0.045803070068359375,0.17289161682128906,0.17289352416992188,0.0,0,0,0,0,165158,336,252,,,,,,,,
20260726_formal4t4_reuse_intensive_Adaptive@N32_mu200_rep0,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,dffc55ccf89be357cd7daa88bdd87869c7467502,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Adaptive@N32_mu200,11036,Adaptive,reuse_intensive,StaticSemantic plus EWMA-delay/queue-aware utility admission and dynamic tightening of the global useful-prefix set.,64,104,0,1,20260726,f6247d209fd75f1d08a3583f33198b11da1a2d4593bf5efd2a565ab6355224bd,1.2,64,3,128,60,120,24,4,4,104544,4096,180.0,8,4,0.5,50.0,2.0,3,"Ideal,RateFIFO@N32_mu200,StaticSemantic@N32_mu200,Adaptive@N32_mu200",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:smoke_n32:Adaptive@N32_mu200:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,32,200.0,1.0,47091,3215,1.4570541679859161,2.920161932706833,16,64,96.38010322488844,184,1.9091077291198135,1588.377630627685,0.3958333333333333,66,32.429910869309396,8.86478877067566,111.66840243339539,0.16666666666666666,0.16666666666666666,0.0,0.0,47,25,5.084814709351991e-06,1.0,129984.0,1354.0,0,0.0,0.0,864.9928416875,295.381549,4174.840792,4520.414305,566.549083,4531.369628,0.9960562064972941,38,0,0,0,0,0.0,0.0,100000000,False,none,32,False,16,1024.0,30.0,16.0,2.0,8,0,184,0,0,0,47275,3215,4916600,44060,0.09458336874634074,0.09688568115234375,0.14707732200622559,0.15477657318115234,0.0,0,0,0,0,629520,378,336,3245,0,92,2663,41275,0,0,8
