rep,cell_id,policy,workload,rho,saved_prefill_retention_vs_ideal,delta_ttft_mean_ms_vs_ideal,delta_ttft_p95_ms_vs_ideal,delta_stale_fallback_rate_vs_ideal
0,StaticSemantic@N64_mu200,StaticSemantic,reuse_intensive,0.0,0.5992206235011991,676.6461386875,3731.057487,0.0
0,RateFIFO@N32_mu200,RateFIFO,reuse_intensive,0.0,0.5992206235011991,563.5858609166667,3211.2756289999998,0.0
0,Adaptive@N16_mu200,Adaptive,reuse_intensive,0.0,0.6184052757793765,652.85761284375,3708.2733679999997,0.0
0,RateFIFO@N64_mu200,RateFIFO,reuse_intensive,0.0,0.5992206235011991,627.0757557604167,3749.439094,0.0
0,Adaptive@N64_mu200,Adaptive,reuse_intensive,0.0,0.5992955635491607,645.828449625,3477.862141,0.0
0,StaticSemantic@N32_mu200,StaticSemantic,reuse_intensive,0.0,0.5992206235011991,695.14047003125,3855.412413,0.0
0,Adaptive@N4_mu200,Adaptive,reuse_intensive,0.0,0.6664418465227818,594.5224940416666,3898.720399,0.0
0,StaticSemantic@N4_mu200,StaticSemantic,reuse_intensive,0.0,0.6664418465227818,605.2863983125,3603.089181,0.0
0,RateFIFO@N16_mu200,RateFIFO,reuse_intensive,0.0,0.6184052757793765,680.2179289270832,4181.996351,0.0
0,StaticSemantic@N16_mu200,StaticSemantic,reuse_intensive,0.0,0.5992206235011991,745.66760321875,4350.793556,0.0
0,Adaptive@N32_mu200,Adaptive,reuse_intensive,0.0,0.6088129496402878,796.7933211249999,4025.427718,0.0
0,RateFIFO@N4_mu200,RateFIFO,reuse_intensive,0.0,0.6663669064748201,627.9675687187499,4075.199519,0.0
1,StaticSemantic@N32_mu200,StaticSemantic,reuse_intensive,0.0,0.7303248606769064,216.90226220833335,-56.21689100000003,0.0
1,Adaptive@N64_mu200,Adaptive,reuse_intensive,0.0,0.6955280685061845,200.6930418541666,107.57509999999911,0.0
1,RateFIFO@N16_mu200,RateFIFO,reuse_intensive,0.0,0.9478048117439174,51.580410468750074,-108.03443600000082,0.0
1,Adaptive@N32_mu200,Adaptive,reuse_intensive,0.0,0.7129264645915455,242.1315495416667,-55.03733900000043,0.0
1,RateFIFO@N4_mu200,RateFIFO,reuse_intensive,0.0,0.9652032078292783,33.60009192708333,287.0631569999996,0.0
1,RateFIFO@N32_mu200,RateFIFO,reuse_intensive,0.0,0.7303248606769064,209.07670915624988,282.2965179999992,0.0
1,StaticSemantic@N4_mu200,StaticSemantic,reuse_intensive,0.0,0.9652032078292783,89.8334002708333,19.77205099999992,0.0
1,Adaptive@N4_mu200,Adaptive,reuse_intensive,0.0,0.9652032078292783,69.6096052395834,134.37988399999995,0.0
1,StaticSemantic@N64_mu200,StaticSemantic,reuse_intensive,0.0,0.7303248606769064,302.03088842708337,891.6398209999998,0.0
1,Adaptive@N16_mu200,Adaptive,reuse_intensive,0.0,0.7303248606769064,280.9082398958334,824.1422899999998,0.0
1,StaticSemantic@N16_mu200,StaticSemantic,reuse_intensive,0.0,0.7129264645915455,252.9991320833334,374.39631799999916,0.0
1,RateFIFO@N64_mu200,RateFIFO,reuse_intensive,0.0,0.7129264645915455,284.0701053229167,515.3567479999992,0.0
2,Adaptive@N64_mu200,Adaptive,reuse_intensive,0.0,0.87310147479639,200.65730024999993,-59.65125999999964,0.0
2,Adaptive@N16_mu200,Adaptive,reuse_intensive,0.0,0.802773497688752,332.1057056354166,385.685528,0.0
2,StaticSemantic@N16_mu200,StaticSemantic,reuse_intensive,0.0,0.7886858903808056,493.0558612604168,649.3962140000003,0.0
2,Adaptive@N4_mu200,Adaptive,reuse_intensive,0.0,0.9998899405679067,74.05196136458335,194.00571000000036,0.0
2,Adaptive@N32_mu200,Adaptive,reuse_intensive,0.0,0.8449262601804974,254.8687866875,201.63631299999997,0.0
2,RateFIFO@N32_mu200,RateFIFO,reuse_intensive,0.0,0.802773497688752,357.3156608958334,425.5353420000001,0.0
2,StaticSemantic@N64_mu200,StaticSemantic,reuse_intensive,0.0,0.7886858903808056,484.90861204166663,497.94812100000036,0.0
2,RateFIFO@N16_mu200,RateFIFO,reuse_intensive,0.0,0.8590138674884438,344.2524003333333,427.34789999999975,0.0
2,StaticSemantic@N4_mu200,StaticSemantic,reuse_intensive,0.0,0.9998899405679067,91.31200845833337,307.950597,0.0
2,RateFIFO@N4_mu200,RateFIFO,reuse_intensive,0.0,0.9998899405679067,101.01250033333349,430.38669200000004,0.0
2,RateFIFO@N64_mu200,RateFIFO,reuse_intensive,0.0,0.7886858903808056,401.27434920833343,415.7982069999998,0.0
2,StaticSemantic@N32_mu200,StaticSemantic,reuse_intensive,0.0,0.7886858903808056,562.0240544791668,965.8947610000005,0.0
3,Adaptive@N64_mu200,Adaptive,reuse_intensive,0.0,0.8038863660365403,302.4534207083334,395.56672700000036,0.0
3,StaticSemantic@N32_mu200,StaticSemantic,reuse_intensive,0.0,0.7903685711268349,313.2521158229167,178.50905000000057,0.0
3,RateFIFO@N64_mu200,RateFIFO,reuse_intensive,0.0,0.7903685711268349,313.5292666979167,476.25921500000004,0.0
3,RateFIFO@N16_mu200,RateFIFO,reuse_intensive,0.0,0.8511986482205091,201.5816214583333,98.25954000000002,0.0
3,StaticSemantic@N16_mu200,StaticSemantic,reuse_intensive,0.0,0.7903685711268349,380.02352720833346,545.8283610000008,0.0
3,Adaptive@N4_mu200,Adaptive,reuse_intensive,0.0,0.9256521279966206,132.39193339583335,465.4563280000002,0.0
3,StaticSemantic@N4_mu200,StaticSemantic,reuse_intensive,0.0,0.9256521279966206,116.41476205208346,150.0509030000003,0.0
3,RateFIFO@N4_mu200,RateFIFO,reuse_intensive,0.0,0.9256521279966206,110.4042476770835,74.50845500000014,0.0
3,Adaptive@N32_mu200,Adaptive,reuse_intensive,0.0,0.7903685711268349,401.7520986666668,621.7978420000009,0.0
3,RateFIFO@N32_mu200,RateFIFO,reuse_intensive,0.0,0.7903685711268349,369.7309129270834,624.4530160000004,0.0
3,StaticSemantic@N64_mu200,StaticSemantic,reuse_intensive,0.0,0.7904741788995671,419.45059316666675,810.3727630000003,0.0
3,Adaptive@N16_mu200,Adaptive,reuse_intensive,0.0,0.7903685711268349,431.3863016145833,853.6363760000004,0.0
4,RateFIFO@N64_mu200,RateFIFO,reuse_intensive,0.0,0.871475340585067,7.389996718750012,126.15255099999922,0.0
4,StaticSemantic@N16_mu200,StaticSemantic,reuse_intensive,0.0,0.871475340585067,91.4897600833333,301.32876899999974,0.0
4,RateFIFO@N16_mu200,RateFIFO,reuse_intensive,0.0,0.979723307635442,-63.15348295833337,-3576.4433550000003,0.0
4,StaticSemantic@N64_mu200,StaticSemantic,reuse_intensive,0.0,0.9122399408596473,73.01484901041658,-203.91650000000027,0.0
4,RateFIFO@N4_mu200,RateFIFO,reuse_intensive,0.0,0.979723307635442,-43.3596131979167,-3435.7482750000004,0.0
4,Adaptive@N32_mu200,Adaptive,reuse_intensive,0.0,0.939169922906326,-8.058220729166692,-3367.780075,0.0
4,Adaptive@N64_mu200,Adaptive,reuse_intensive,0.0,0.8647164431302143,175.77826257291667,-430.58779700000014,0.0
4,StaticSemantic@N4_mu200,StaticSemantic,reuse_intensive,0.0,0.979723307635442,97.8357100833332,-3258.2174980000004,0.0
4,StaticSemantic@N32_mu200,StaticSemantic,reuse_intensive,0.0,0.9053754356320626,71.59111092708326,652.7853029999997,0.0
4,Adaptive@N4_mu200,Adaptive,reuse_intensive,0.0,0.979723307635442,54.092159197916544,-3239.6289990000005,0.0
4,RateFIFO@N32_mu200,RateFIFO,reuse_intensive,0.0,0.871475340585067,63.154745187499884,529.747206,0.0
4,Adaptive@N16_mu200,Adaptive,reuse_intensive,0.0,0.8783398458126518,110.79043189583331,81.55627999999979,0.0
