experiment,evidence_type,treatment_policy,baseline_policy,n_reps,status,exact_normalized_estimated_saved_prefill_mean,exact_normalized_estimated_saved_prefill_ci95_low,exact_normalized_estimated_saved_prefill_ci95_high,exact_normalized_estimated_saved_prefill_median,exact_normalized_estimated_saved_prefill_iqr,exact_normalized_physical_cached_tokens_mean,exact_normalized_physical_cached_tokens_ci95_low,exact_normalized_physical_cached_tokens_ci95_high,exact_normalized_physical_cached_tokens_median,exact_normalized_physical_cached_tokens_iqr,delta_mean_ttft_ms_mean,delta_mean_ttft_ms_ci95_low,delta_mean_ttft_ms_ci95_high,delta_mean_ttft_ms_median,delta_mean_ttft_ms_iqr,delta_ttft_p50_ms_mean,delta_ttft_p50_ms_ci95_low,delta_ttft_p50_ms_ci95_high,delta_ttft_p50_ms_median,delta_ttft_p50_ms_iqr,delta_ttft_p95_ms_mean,delta_ttft_p95_ms_ci95_low,delta_ttft_p95_ms_ci95_high,delta_ttft_p95_ms_median,delta_ttft_p95_ms_iqr,treatment_dispatcher_index_bytes_mean,treatment_dispatcher_index_bytes_ci95_low,treatment_dispatcher_index_bytes_ci95_high,treatment_dispatcher_index_bytes_median,treatment_dispatcher_index_bytes_iqr,treatment_estimated_saved_prefill_tokens_total_mean,treatment_estimated_saved_prefill_tokens_total_ci95_low,treatment_estimated_saved_prefill_tokens_total_ci95_high,treatment_estimated_saved_prefill_tokens_total_median,treatment_estimated_saved_prefill_tokens_total_iqr,treatment_physical_cached_tokens_total_mean,treatment_physical_cached_tokens_total_ci95_low,treatment_physical_cached_tokens_total_ci95_high,treatment_physical_cached_tokens_total_median,treatment_physical_cached_tokens_total_iqr
difficult_live_k_tradeoff_v5,live_t4_vllm,exact,load_only,12,Current,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-726.5878388619792,-817.2496427832032,-641.0736929973958,-708.8308866445313,150.96088593750005,-1075.5846208333332,-1287.1619330833335,-891.2009039166667,-1125.6642625,354.8062269999999,-341.3523993333333,-565.9390689166667,-163.14944758333328,-220.47955150000007,180.34153000000015,5424.0,5328.0,5514.666666666667,5472.0,256.0,169045.33333333334,165162.66666666666,173077.33333333334,167552.0,7168.0,199209.33333333334,194384.0,203864.0,197976.0,8304.0
difficult_live_k_tradeoff_v5,live_t4_vllm,sketch_coverage_k16,load_only,12,Current,0.9370757802049994,0.9171470687651861,0.9549098458039393,0.9360691391941391,0.03307620383356713,0.9384166405834525,0.9188794946140785,0.9560603711813259,0.9407450209914925,0.03247931598747822,-632.0745686946615,-713.2881672545573,-553.9167554127604,-632.5223787148436,209.11210297656248,-779.9474219166667,-1061.4543565833335,-542.6509346666667,-631.420485,512.9080300000002,-252.2806238333334,-449.2272519166668,-101.62435841666677,-145.22537250000028,197.61296799999946,4474.666666666667,4464.0,4480.0,4480.0,0.0,158442.66666666666,153664.0,163520.0,159488.0,8960.0,186984.0,180433.33333333334,193013.33333333334,187672.0,12368.0
difficult_live_k_tradeoff_v5,live_t4_vllm,sketch_coverage_k4,load_only,12,Current,0.5374606792423982,0.5150336209845761,0.56224040089119,0.5264945652173914,0.052696078431372584,0.5512737652623864,0.5279793234701926,0.575796124199263,0.5474043575572677,0.04437897023978854,-31.193870169270838,-93.73997759830733,15.716575893880266,-2.071424070312446,82.98817186718748,-75.94769849999999,-271.00479275,80.18721333333336,-5.058061000000066,161.26231400000006,4.637073583333252,-27.320820333333398,35.78538041666669,-0.665342000000237,76.06443399999944,1408.0,1408.0,1408.0,1408.0,0.0,90794.66666666667,86613.33333333333,94528.0,92288.0,8960.0,109718.66666666667,104912.0,114014.66666666667,112320.0,12352.0
