experiment_id,rep,cell_id,policy,request_id,trace_id,workload,phase,lineage_id,step,digest,reusable_prefix_tokens,selected_instance,advertised_owners,candidate_hit,dispatch_time_unix,source_truth_coverage_tokens,dispatcher_view_coverage_tokens,advertised_coverage_tokens,dispatch_state_age_s,dispatcher_view_missing,source_view_false_negative,source_view_false_positive,physical_false_positive_affinity,expected_coverage_tokens,expected_net_prefill_ms,raw_candidate_fanout,evaluated_candidate_fanout,actual_reusable_coverage_tokens,validation_attempt,validation_result,fallback,stale_fallback,coverage_shortfall_tokens,prompt_sha256,ok,error,prior_attempt_errors,attempt_count,sse_parse_errors,ttft_ms,latency_ms,chunks,input_tokens,output_tokens,vllm_cached_tokens
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,12,reuse_intensive:rep0:req12,reuse_intensive,0,5,0,L0005,2048,1,0;1;2;3,False,1784999375.2876754,2048,2048,2048,9.164645671844482,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0.0,242f6023e9a34b7ae98cbaf15ccd97a1bb0147c3daf8d97a33ef862e1ab8078c,True,,,1,0,82.923825,236.05959,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,13,reuse_intensive:rep0:req13,reuse_intensive,0,0,2,L0000,2048,3,0;1;2;3,False,1784999375.2877266,2048,2048,2048,15.95747709274292,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0.0,33a5146a61588e57a40ef172b51f3cc5d6b2fadfddd98421a1a5e10dd87e3408,True,,,1,0,124.773397,363.735565,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,14,reuse_intensive:rep0:req14,reuse_intensive,0,1,0,L0001,2048,2,0;1;2;3,False,1784999375.2877622,2048,2048,2048,14.880172729492188,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0.0,be9e2d2986087c6891d502c890de3b5acfcaf5b9ceabef4bdd16674e06d12284,True,,,1,0,111.853893,305.98869,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,15,reuse_intensive:rep0:req15,reuse_intensive,0,1,1,L0001,2048,0,0;1;2;3,False,1784999375.287813,2048,2048,2048,6.325488328933716,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0.0,412b95032cb62f1962710975a9ce6250391d711035ab71e31a082b916fd27586,True,,,1,0,126.117559,321.669595,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,16,reuse_intensive:rep0:req16,reuse_intensive,0,0,0,L0000,2048,1,0;1;2;3,False,1784999375.6534185,2048,2048,2048,16.323182106018066,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0.0,0088df8a747989546123be961007eb722b35ad47ae1657977adbb1aa18b3d43f,True,,,1,0,82.744987,235.113448,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,17,reuse_intensive:rep0:req17,reuse_intensive,0,0,1,L0000,2048,2,0;1;2;3,False,1784999375.653467,2048,2048,2048,0.36588168144226074,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0.0,0e47a655a89dd224edf892e73e8e992519a377ecb13bc30d6c47584bfb452725,True,,,1,0,77.202626,221.892302,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,18,reuse_intensive:rep0:req18,reuse_intensive,0,4,0,L0004,1024,3,0;1;2;3,False,1784999375.6535015,1024,1024,1024,10.703777074813843,False,False,False,False,1024,0.0,4,4,1056.0,False,cache_reused,False,False,0.0,cf62c1552e131b5cbc85ed80f58ab812b70df2bc1b6027740ba55cd0231dde2e,True,,,1,0,60.603548,175.120431,6,1084,4,1056
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,19,reuse_intensive:rep0:req19,reuse_intensive,0,2,2,L0002,2048,0,0;1;2;3,False,1784999375.6535313,2048,2048,2048,14.116548538208008,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0.0,ed82acf80c5d3a9fd99e54a87f759498d3d85ba49b7be1170496d4095508283b,True,,,1,0,83.4247,238.13445,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,20,reuse_intensive:rep0:req20,reuse_intensive,0,5,1,L0005,2048,1,0;1;2;3,False,1784999375.8943226,2048,2048,2048,0.24172091484069824,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0.0,c975255cca631f51aea297f7ac6777bd8ece0e9bcbeba013916ffa59636d32f5,True,,,1,0,83.362356,234.216798,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,21,reuse_intensive:rep0:req21,reuse_intensive,0,1,2,L0001,2048,0,0;1;2;3,False,1784999375.8943717,2048,2048,2048,0.24116182327270508,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0.0,5b491070f29e98d3940ddb56ea57ffad8d7f3c766e99da99d993dc16b0cbf974,True,,,1,0,82.225902,226.951856,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,22,reuse_intensive:rep0:req22,reuse_intensive,0,0,2,L0000,2048,3,0;1;2;3,False,1784999375.89441,2048,2048,2048,0.24155473709106445,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0.0,98999c83b732ec6bb7b9714ab3a31440fc56682903424eae85e724534211577a,True,,,1,0,82.528,237.412077,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,23,reuse_intensive:rep0:req23,reuse_intensive,0,3,1,L0003,4096,2,0;1;2;3,False,1784999375.8944411,4096,4096,4096,11.419013023376465,False,False,False,False,4096,0.0,4,4,4128.0,False,cache_reused,False,False,0.0,8651095be381cc9dd2403ba11d29b227a562b0cef2e71601c46e61543b7fc08b,True,,,1,0,98.133663,311.030517,6,4156,4,4128
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,24,reuse_intensive:rep0:req24,reuse_intensive,1,32,0,L0032,2048,1,,False,1784999376.208451,0,0,0,,False,False,False,False,0,0.0,0,0,32.0,False,cache_miss,False,False,0.0,126648b1a1fbadbce6300bfb08d5dbbedf7300e74bf44c1a12846262c18faf47,True,,,1,0,858.955663,999.3571,6,2108,4,32
