cell,coverage_tokens,event,gateway_arrival_time,gateway_send_time,generation_time,op,owner,payload_bytes,policy,prefix_digest64,queue_age_s,selected,semantic_score,stage,suppression_reason,update_id
32414,4096,update,1785000451.9418614,,1785000451.9413004,upsert,0,64,FullSync,15769623694692820738,0.0005609989166259766,True,,enqueued,,0
32414,4096,update,1785000451.9423993,1785000451.9423993,1785000451.9413004,upsert,0,64,FullSync,15769623694692820738,0.0010988712310791016,True,,forwarded,,0
32414,4096,update,1785000451.9425597,,1785000451.9414515,upsert,3,64,FullSync,15769623694692820738,0.0011081695556640625,True,,enqueued,,3
32414,4096,update,1785000451.942704,,1785000451.9414334,upsert,2,64,FullSync,15769623694692820738,0.0012705326080322266,True,,enqueued,,2
32414,4096,update,1785000451.9428306,,1785000451.9414067,upsert,1,64,FullSync,15769623694692820738,0.0014238357543945312,True,,enqueued,,1
32414,4096,update,1785000451.9430103,1785000451.9430103,1785000451.9414515,upsert,3,64,FullSync,15769623694692820738,0.0015587806701660156,True,,forwarded,,3
32414,4096,update,1785000451.9431562,1785000451.9431562,1785000451.9414334,upsert,2,64,FullSync,15769623694692820738,0.0017228126525878906,True,,forwarded,,2
32414,4096,update,1785000451.9432857,1785000451.9432857,1785000451.9414067,upsert,1,64,FullSync,15769623694692820738,0.001878976821899414,True,,forwarded,,1
32414,4096,update,1785000456.3891604,,1785000456.3887088,upsert,0,64,FullSync,12613465747135452669,0.0004515647888183594,True,,enqueued,,4
32414,4096,update,1785000456.3896825,1785000456.3896825,1785000456.3887088,upsert,0,64,FullSync,12613465747135452669,0.0009737014770507812,True,,forwarded,,4
32414,4096,update,1785000456.3899167,,1785000456.388814,upsert,3,64,FullSync,12613465747135452669,0.0011026859283447266,True,,enqueued,,7
32414,4096,update,1785000456.3900359,,1785000456.3887577,upsert,1,64,FullSync,12613465747135452669,0.0012781620025634766,True,,enqueued,,5
32414,4096,update,1785000456.3901246,,1785000456.3887944,upsert,2,64,FullSync,12613465747135452669,0.0013301372528076172,True,,enqueued,,6
32414,4096,update,1785000456.3903224,1785000456.3903224,1785000456.388814,upsert,3,64,FullSync,12613465747135452669,0.001508474349975586,True,,forwarded,,7
32414,4096,update,1785000456.3905103,1785000456.3905103,1785000456.3887577,upsert,1,64,FullSync,12613465747135452669,0.001752614974975586,True,,forwarded,,5
