experiment_id,rep,cell_id,policy,rho,workload,event,cell,update_id,owner,prefix_digest64,op,generation_time,dispatcher_arrival_time,coverage_tokens,payload_bytes
20260726_formal4t4_reuse_intensive_FullSync@rho1.2_rep0,0,FullSync@rho1.2,FullSync,1.2,reuse_intensive,dispatcher_arrival,32414,0,0,15769623694692820738,upsert,1785000451.9413004,1785000451.9428983,4096,64
20260726_formal4t4_reuse_intensive_FullSync@rho1.2_rep0,0,FullSync@rho1.2,FullSync,1.2,reuse_intensive,dispatcher_arrival,32414,3,3,15769623694692820738,upsert,1785000451.9414515,1785000451.9430213,4096,64
20260726_formal4t4_reuse_intensive_FullSync@rho1.2_rep0,0,FullSync@rho1.2,FullSync,1.2,reuse_intensive,dispatcher_arrival,32414,2,2,15769623694692820738,upsert,1785000451.9414334,1785000451.9431615,4096,64
20260726_formal4t4_reuse_intensive_FullSync@rho1.2_rep0,0,FullSync@rho1.2,FullSync,1.2,reuse_intensive,dispatcher_arrival,32414,1,1,15769623694692820738,upsert,1785000451.9414067,1785000451.9432886,4096,64
20260726_formal4t4_reuse_intensive_FullSync@rho1.2_rep0,0,FullSync@rho1.2,FullSync,1.2,reuse_intensive,dispatcher_arrival,32414,4,0,12613465747135452669,upsert,1785000456.3887088,1785000456.3898935,4096,64
20260726_formal4t4_reuse_intensive_FullSync@rho1.2_rep0,0,FullSync@rho1.2,FullSync,1.2,reuse_intensive,dispatcher_arrival,32414,7,3,12613465747135452669,upsert,1785000456.388814,1785000456.3903239,4096,64
20260726_formal4t4_reuse_intensive_FullSync@rho1.2_rep0,0,FullSync@rho1.2,FullSync,1.2,reuse_intensive,dispatcher_arrival,32414,5,1,12613465747135452669,upsert,1785000456.3887577,1785000456.3905115,4096,64
20260726_formal4t4_reuse_intensive_FullSync@rho1.2_rep0,0,FullSync@rho1.2,FullSync,1.2,reuse_intensive,dispatcher_arrival,32414,6,2,12613465747135452669,upsert,1785000456.3887944,1785000456.390688,4096,64
20260726_formal4t4_reuse_intensive_FullSync@rho1.2_rep0,0,FullSync@rho1.2,FullSync,1.2,reuse_intensive,dispatcher_arrival,32414,8,0,12523743054995375112,upsert,1785000457.8285089,1785000457.8299453,2048,64
20260726_formal4t4_reuse_intensive_FullSync@rho1.2_rep0,0,FullSync@rho1.2,FullSync,1.2,reuse_intensive,dispatcher_arrival,32414,11,3,12523743054995375112,upsert,1785000457.8285892,1785000457.830034,2048,64
20260726_formal4t4_reuse_intensive_FullSync@rho1.2_rep0,0,FullSync@rho1.2,FullSync,1.2,reuse_intensive,dispatcher_arrival,32414,9,1,12523743054995375112,upsert,1785000457.8285558,1785000457.8301744,2048,64
20260726_formal4t4_reuse_intensive_FullSync@rho1.2_rep0,0,FullSync@rho1.2,FullSync,1.2,reuse_intensive,dispatcher_arrival,32414,10,2,12523743054995375112,upsert,1785000457.8285737,1785000457.8303053,2048,64
