experiment_id,rep,cell_id,policy,request_id,trace_id,workload,phase,lineage_id,step,digest,reusable_prefix_tokens,selected_instance,advertised_owners,candidate_hit,dispatch_time_unix,source_truth_coverage_tokens,dispatcher_view_coverage_tokens,advertised_coverage_tokens,dispatch_state_age_s,dispatcher_view_missing,source_view_false_negative,source_view_false_positive,physical_false_positive_affinity,expected_coverage_tokens,expected_net_prefill_ms,raw_candidate_fanout,evaluated_candidate_fanout,actual_reusable_coverage_tokens,validation_attempt,validation_result,fallback,stale_fallback,coverage_shortfall_tokens,prompt_sha256,ok,error,prior_attempt_errors,attempt_count,sse_parse_errors,ttft_ms,latency_ms,chunks,input_tokens,output_tokens,vllm_cached_tokens
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,12,reuse_intensive:rep0:req12,reuse_intensive,0,0,1,L0000,4096,0,0;1;2;3,False,1785000114.3850906,4096,4096,4096,12.114464044570923,False,False,False,False,4096,0.0,4,4,4128.0,False,cache_reused,False,False,0.0,98b3076399c32e0905dcd3e22f977f4167c8b18d528493f5c7094a5ce26d5d5f,True,,,1,0,139.078181,400.493685,6,4156,4,4128
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,13,reuse_intensive:rep0:req13,reuse_intensive,0,5,0,L0005,4096,2,0;1;2;3,False,1785000114.3851147,4096,4096,4096,5.37774920463562,False,False,False,False,4096,0.0,4,4,4128.0,False,cache_reused,False,False,0.0,782f927117c2bf0fd3d6f9753c1b3d5d6894851a19e0c3186a23e62f5e81cba6,True,,,1,0,129.716727,365.991043,6,4156,4,4128
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,14,reuse_intensive:rep0:req14,reuse_intensive,0,1,0,L0001,1024,1,0;1;2;3,False,1785000114.3851304,1024,1024,1024,11.555801391601562,False,False,False,False,1024,0.0,4,4,1056.0,False,cache_reused,False,False,0.0,490d854bd775d2b5f6eed123af498f2380f8cb3eaaf789d521b218e350223ecb,True,,,1,0,57.962514,163.004887,6,1084,4,1056
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,15,reuse_intensive:rep0:req15,reuse_intensive,0,9,0,L0009,2048,3,,False,1785000114.385142,0,0,0,,False,False,False,False,0,0.0,0,0,32.0,False,cache_miss,False,False,0.0,f3b92dd5ca7c415c3460a35c719b5965676440ec36b136431c794bfbca7aef4f,True,,,1,0,1071.137426,1240.270179,6,2108,4,32
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,16,reuse_intensive:rep0:req16,reuse_intensive,0,0,2,L0000,4096,3,0;1;2;3,False,1785000115.62882,4096,4096,4096,13.358160018920898,False,False,False,False,4096,0.0,4,4,4128.0,False,cache_reused,False,False,0.0,6486b738ba7b00eaf7167c792de33e5d7b832090438fa810a21e739428ba1be2,True,,,1,0,141.972479,401.198195,6,4156,4,4128
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,17,reuse_intensive:rep0:req17,reuse_intensive,0,0,0,L0000,4096,2,0;1;2;3,False,1785000115.6288686,4096,4096,4096,1.2438089847564697,False,False,False,False,4096,0.0,4,4,4128.0,False,cache_reused,False,False,0.0,5d2276ac453bed7eb000e702f8de1defd2a191381aa482158f4b56dc2b487837,True,,,1,0,147.272834,434.900646,6,4156,4,4128
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,18,reuse_intensive:rep0:req18,reuse_intensive,0,1,1,L0001,1024,1,0;1;2;3,False,1785000115.628903,1024,1024,1024,0.0004131793975830078,False,False,False,False,1024,0.0,4,4,1056.0,False,cache_reused,False,False,0.0,e85ec0b83dea53ced75e6d22a64afedbc5bbccdc1c33d8764c62d4dc316b4ade,True,,,1,0,57.04641,161.969483,6,1084,4,1056
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,19,reuse_intensive:rep0:req19,reuse_intensive,0,13,0,L0013,1024,0,,False,1785000115.6289265,0,0,0,,False,False,False,False,0,0.0,0,0,32.0,False,cache_miss,False,False,0.0,f2d235ebef7e5b2666e7d068d575e33b958949830c3e838a6b2c6541382d5818,True,,,1,0,351.030339,469.389744,6,1084,4,32
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,20,reuse_intensive:rep0:req20,reuse_intensive,0,14,0,L0014,2048,2,,False,1785000116.1016479,0,0,0,,False,False,False,False,0,0.0,0,0,32.0,False,cache_miss,False,False,0.0,66b2b4a6b6fce0c9bc2275246b60117aca06e91f90321cc39205ac81d59b5a2d,True,,,1,0,1174.567771,1356.107304,6,2108,4,32
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,21,reuse_intensive:rep0:req21,reuse_intensive,0,22,0,L0022,4096,3,,False,1785000116.101683,0,0,0,,False,False,False,False,0,0.0,0,0,32.0,False,cache_miss,False,False,0.0,dd1a02c7fbcae01875ced28f481f7ad385c7c59afdd45710951b2d6118c1a2d4,True,,,1,0,3001.547832,3376.426162,6,4156,4,32
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,22,reuse_intensive:rep0:req22,reuse_intensive,0,0,1,L0000,4096,0,0;1;2;3,False,1785000116.1017337,4096,4096,4096,0.4739360809326172,False,False,False,False,4096,0.0,4,4,4128.0,False,cache_reused,False,False,0.0,e63680001134de6de0e124551454d199c16c676a100b43526161703a50ce3019,True,,,1,0,115.785221,372.359392,6,4156,4,4128
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,23,reuse_intensive:rep0:req23,reuse_intensive,0,9,1,L0009,2048,3,3,True,1785000116.1017718,2048,2048,2048,0.4731752872467041,False,False,False,False,2048,38.96,1,1,2080.0,True,cache_reused,False,False,0.0,ef007de4e496e00fda165a552d33e3ccb57c52035f9d3f64490599f17540c433,True,,,1,0,2999.816984,3374.610985,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,24,reuse_intensive:rep0:req24,reuse_intensive,1,43,0,L0043,1024,0,,False,1785000119.4802983,0,0,0,,False,False,False,False,0,0.0,0,0,32.0,False,cache_miss,False,False,0.0,51e0fd88b5811560bd35e8117dd0a55f8d4b4e0f7ea1ca8ad6fee02a5d73e268,True,,,1,0,430.771597,542.738655,6,1084,4,32
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,25,reuse_intensive:rep0:req25,reuse_intensive,1,33,0,L0033,4096,3,,False,1785000119.4803345,0,0,0,,False,False,False,False,0,0.0,0,0,32.0,False,cache_miss,False,False,0.0,1eedcbb1d3ed2b97a9ed83e066ded1ef9b147d192fab127adfbeb3c010d30ef8,True,,,1,0,3403.819752,3690.386153,6,4156,4,32
