experiment_id,rep,cell_id,policy,request_id,trace_id,workload,phase,lineage_id,step,digest,reusable_prefix_tokens,selected_instance,advertised_owners,candidate_hit,dispatch_time_unix,source_truth_coverage_tokens,dispatcher_view_coverage_tokens,advertised_coverage_tokens,dispatch_state_age_s,dispatcher_view_missing,source_view_false_negative,source_view_false_positive,physical_false_positive_affinity,expected_coverage_tokens,expected_net_prefill_ms,raw_candidate_fanout,evaluated_candidate_fanout,actual_reusable_coverage_tokens,validation_attempt,validation_result,fallback,stale_fallback,coverage_shortfall_tokens,prompt_sha256,ok,error,prior_attempt_errors,attempt_count,sse_parse_errors,ttft_ms,latency_ms,chunks,input_tokens,output_tokens,vllm_cached_tokens
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,12,reuse_intensive:rep0:req12,reuse_intensive,0,3,1,L0003,1024,0,0;1;2;3,False,1784999214.687848,1024,1024,1024,13.45519232749939,False,False,False,False,1024,0.0,4,4,1056.0,False,cache_reused,False,False,0.0,b5a9de2ff85fb7e31ca886debbd7058c3bb8c203169ef5a91595527cba149075,True,,,1,0,57.674295,159.504827,6,1084,4,1056
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,13,reuse_intensive:rep0:req13,reuse_intensive,0,2,0,L0002,2048,2,0;1;2;3,False,1784999214.687898,2048,2048,2048,13.906799793243408,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0.0,4b3dfcd3e1c7c77e5ac1056fd59d0cff88167eeda02254ab5e38aa4f17641098,True,,,1,0,83.981114,232.626602,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,14,reuse_intensive:rep0:req14,reuse_intensive,0,5,0,L0005,1024,0,0;1;2;3,False,1784999214.9217079,1024,1024,1024,10.299317359924316,False,False,False,False,1024,0.0,4,4,1056.0,False,cache_reused,False,False,0.0,8fd7fd281102ed19927151af62ae2a45daafe6a40b98cf4852ab385ba4feb16b,True,,,1,0,60.614785,176.445394,6,1084,4,1056
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,15,reuse_intensive:rep0:req15,reuse_intensive,0,3,2,L0003,1024,3,0;1;2;3,False,1784999214.9217565,1024,1024,1024,13.689080953598022,False,False,False,False,1024,0.0,4,4,1056.0,False,cache_reused,False,False,0.0,4ece1a22e7d0840b0a24f1a93d6a8c7123ca96348730759e13c772ac71b3be04,True,,,1,0,57.2861,163.096919,6,1084,4,1056
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,16,reuse_intensive:rep0:req16,reuse_intensive,0,22,0,L0022,1024,0,,False,1784999215.098716,0,0,0,,False,False,False,False,0,0.0,0,0,32.0,False,cache_miss,False,False,0.0,ea39d1895f45f9781c3099aece1e99f6db970ff9c5ba861a5464f6b2310295a1,True,,,1,0,312.613352,421.720792,6,1084,4,32
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,17,reuse_intensive:rep0:req17,reuse_intensive,0,2,1,L0002,2048,3,0;1;2;3,False,1784999215.09877,2048,2048,2048,14.317667722702026,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0.0,4641bd9ae75ece9c582c92be2b5f940713c234bdf4e8dcdca6fff0879a0ad277,True,,,1,0,70.106874,224.008884,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,18,reuse_intensive:rep0:req18,reuse_intensive,0,0,2,L0000,2048,3,0;1;2;3,False,1784999215.5211196,2048,2048,2048,16.210524082183838,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0.0,d4129edbcfc0675aa6b8189c51aac2b026421d2003aa11075105481e10a8b3fe,True,,,1,0,78.646948,222.82281,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,19,reuse_intensive:rep0:req19,reuse_intensive,0,0,0,L0000,2048,0,0;1;2;3,False,1784999215.5211673,2048,2048,2048,0.8334097862243652,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0.0,9c2d173951353435c9df664c82d0d94e6468c60c25c4886f2137fc7e98e67345,True,,,1,0,77.220667,218.142584,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,20,reuse_intensive:rep0:req20,reuse_intensive,0,1,2,L0001,1024,3,0;1;2;3,False,1784999215.744638,1024,1024,1024,5.07143759727478,False,False,False,False,1024,0.0,4,4,1056.0,False,cache_reused,False,False,0.0,d12fd943b9c2934e82b8f5971226fda6d34621afbee12cca0459aae7562b1292,True,,,1,0,51.97472,160.603424,6,1084,4,1056
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,21,reuse_intensive:rep0:req21,reuse_intensive,0,0,1,L0000,2048,1,0;1;2;3,False,1784999215.7446856,2048,2048,2048,16.434102535247803,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0.0,fa9e3758167c8940654d4c66083ef6d90d4f3fcf8b99f38dc6e18d7b9a30d330,True,,,1,0,80.774702,223.019592,6,2108,4,2080
