experiment_id,rep,cell_id,policy,request_id,trace_id,workload,phase,lineage_id,step,digest,reusable_prefix_tokens,selected_instance,advertised_owners,candidate_hit,dispatch_time_unix,source_truth_coverage_tokens,dispatcher_view_coverage_tokens,advertised_coverage_tokens,dispatch_state_age_s,dispatcher_view_missing,source_view_false_negative,source_view_false_positive,physical_false_positive_affinity,expected_coverage_tokens,expected_net_prefill_ms,raw_candidate_fanout,evaluated_candidate_fanout,actual_reusable_coverage_tokens,validation_attempt,validation_result,fallback,stale_fallback,coverage_shortfall_tokens,prompt_sha256,ok,error,prior_attempt_errors,attempt_count,sse_parse_errors,ttft_ms,latency_ms,chunks,input_tokens,output_tokens,vllm_cached_tokens
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,12,reuse_intensive:rep0:req12,reuse_intensive,0,0,2,L0000,2048,2,0;1;2;3,False,1784999512.6418045,2048,2048,2048,18.360867023468018,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0.0,9caff9f738bbff3dfab381241c59543dccd95f61d822f8f0ddd17a008d90d99f,True,,,1,0,130.404954,315.351842,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,13,reuse_intensive:rep0:req13,reuse_intensive,0,0,0,L0000,2048,0,0;1;2;3,False,1784999512.6418314,2048,2048,2048,18.360923767089844,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0.0,b7474f23838e9abe44e805d9ecf59ababa1b01b07e960b103226f9bfedf76d52,True,,,1,0,257.192081,455.526296,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,14,reuse_intensive:rep0:req14,reuse_intensive,0,1,0,L0001,2048,1,0;1;2;3,False,1784999512.6418588,2048,2048,2048,17.140264749526978,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0.0,be9e2d2986087c6891d502c890de3b5acfcaf5b9ceabef4bdd16674e06d12284,True,,,1,0,242.664695,475.137051,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,15,reuse_intensive:rep0:req15,reuse_intensive,0,0,1,L0000,2048,3,0;1;2;3,False,1784999512.641885,2048,2048,2048,0.00031113624572753906,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0.0,999116bc8c3cd90bdc5a0359bb2c043eda5771b0d10554da6a1b9cbcb6edd074,True,,,1,0,221.335702,419.102274,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,16,reuse_intensive:rep0:req16,reuse_intensive,0,1,1,L0001,2048,2,0;1;2;3,False,1784999513.122246,2048,2048,2048,17.62064814567566,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0.0,a0c3d49a5e65987305ae807a49fe9439ff2d99bd92b2449d675dd821ec3f1028,True,,,1,0,73.048643,439.561718,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,17,reuse_intensive:rep0:req17,reuse_intensive,0,18,0,L0018,2048,3,,False,1784999513.122284,0,0,0,,False,False,False,False,0,0.0,0,0,32.0,False,cache_miss,False,False,0.0,f7be32934efcc048378323dd6ab11624c246a9d12bfe67ed6ba7d836cd4c08c5,True,,,1,0,1026.99157,1284.899565,6,2108,4,32
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,18,reuse_intensive:rep0:req18,reuse_intensive,0,0,2,L0000,2048,1,0;1;2;3,False,1784999513.1223223,2048,2048,2048,0.48073530197143555,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0.0,d4129edbcfc0675aa6b8189c51aac2b026421d2003aa11075105481e10a8b3fe,True,,,1,0,89.268184,269.6704,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,19,reuse_intensive:rep0:req19,reuse_intensive,0,0,0,L0000,2048,0,0;1;2;3,False,1784999513.122355,2048,2048,2048,0.0006971359252929688,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0.0,9c2d173951353435c9df664c82d0d94e6468c60c25c4886f2137fc7e98e67345,True,,,1,0,89.857858,436.857142,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,20,reuse_intensive:rep0:req20,reuse_intensive,0,0,1,L0000,2048,1,0;1;2;3,False,1784999513.1223826,2048,2048,2048,0.48079562187194824,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0.0,3060e4fbc9a7b3bb50b0532b3eedede468426f44a7127f906ce618b9951456f6,True,,,1,0,150.380613,323.94784,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,21,reuse_intensive:rep0:req21,reuse_intensive,0,2,1,L0002,4096,0,0;1;2;3,False,1784999513.122411,4096,4096,4096,14.431525945663452,False,False,False,False,4096,0.0,4,4,4128.0,False,cache_reused,False,False,0.0,d79129222e166bfa111dc45a1c581359a3e5295f0c21e31824c30bedb86283c8,True,,,1,0,206.633966,513.261669,6,4156,4,4128
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,22,reuse_intensive:rep0:req22,reuse_intensive,0,5,0,L0005,2048,3,0;1;2;3,False,1784999513.122439,2048,2048,2048,8.831025838851929,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0.0,484ade89dbe34d3e49ca256285124b2ebd947551453e05d0c0dc56caf30476a5,True,,,1,0,1023.936392,1281.759997,6,2108,4,2080
