experiment,evidence_type,treatment_policy,baseline_policy,n_reps,status,exact_normalized_estimated_saved_prefill_mean,exact_normalized_estimated_saved_prefill_ci95_low,exact_normalized_estimated_saved_prefill_ci95_high,exact_normalized_estimated_saved_prefill_median,exact_normalized_estimated_saved_prefill_iqr,exact_normalized_physical_cached_tokens_mean,exact_normalized_physical_cached_tokens_ci95_low,exact_normalized_physical_cached_tokens_ci95_high,exact_normalized_physical_cached_tokens_median,exact_normalized_physical_cached_tokens_iqr,delta_mean_ttft_ms_mean,delta_mean_ttft_ms_ci95_low,delta_mean_ttft_ms_ci95_high,delta_mean_ttft_ms_median,delta_mean_ttft_ms_iqr,delta_ttft_p50_ms_mean,delta_ttft_p50_ms_ci95_low,delta_ttft_p50_ms_ci95_high,delta_ttft_p50_ms_median,delta_ttft_p50_ms_iqr,delta_ttft_p95_ms_mean,delta_ttft_p95_ms_ci95_low,delta_ttft_p95_ms_ci95_high,delta_ttft_p95_ms_median,delta_ttft_p95_ms_iqr,treatment_dispatcher_index_bytes_mean,treatment_dispatcher_index_bytes_ci95_low,treatment_dispatcher_index_bytes_ci95_high,treatment_dispatcher_index_bytes_median,treatment_dispatcher_index_bytes_iqr,treatment_estimated_saved_prefill_tokens_total_mean,treatment_estimated_saved_prefill_tokens_total_ci95_low,treatment_estimated_saved_prefill_tokens_total_ci95_high,treatment_estimated_saved_prefill_tokens_total_median,treatment_estimated_saved_prefill_tokens_total_iqr,treatment_physical_cached_tokens_total_mean,treatment_physical_cached_tokens_total_ci95_low,treatment_physical_cached_tokens_total_ci95_high,treatment_physical_cached_tokens_total_median,treatment_physical_cached_tokens_total_iqr
difficult_live_k_tradeoff_v5,live_t4_vllm,exact,load_only,2,Current,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,26.92605852343746,-102.28007633593745,156.13219338281237,26.92605852343746,258.4122697187498,-118.92776550000002,-149.45606499999997,-88.39946600000007,-118.92776550000002,61.05659899999989,210.04693700000007,-88.31826999999998,508.4121440000001,210.04693700000007,596.7304140000001,6528.0,6528.0,6528.0,6528.0,0.0,69888.0,53760.0,86016.0,69888.0,32256.0,83280.0,63664.0,102896.0,83280.0,39232.0
difficult_live_k_tradeoff_v5,live_t4_vllm,preble_global,load_only,2,Current,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-89.74784011328126,-142.624488578125,-36.8711916484375,-89.74784011328126,105.75329692968751,-30.826115000000016,-33.47856900000011,-28.173660999999925,-30.826115000000016,5.304908000000182,37.90144899999996,34.96392500000002,40.838972999999896,37.90144899999996,5.875047999999879,384.0,384.0,384.0,384.0,0.0,69888.0,53760.0,86016.0,69888.0,32256.0,83280.0,63664.0,102896.0,83280.0,39232.0
difficult_live_k_tradeoff_v5,live_t4_vllm,sglang_approx,load_only,2,Current,1.0645833333333332,1.0625,1.0666666666666667,1.0645833333333332,0.004166666666666652,1.00157935364989,1.001399471310838,1.001759235988942,1.00157935364989,0.0003597646781039465,-77.76526397265621,-174.06151918750004,18.53099124218761,-77.76526397265621,192.59251042968765,-73.18419550000004,-115.08095700000001,-31.287434000000076,-73.18419550000004,83.79352299999994,13.124496499999964,-95.99859100000003,122.24758399999996,13.124496499999964,218.246175,9440.0,9088.0,9792.0,9440.0,704.0,74368.0,57344.0,91392.0,74368.0,34048.0,83408.0,63776.0,103040.0,83408.0,39264.0
difficult_live_k_tradeoff_v5,live_t4_vllm,sketch_coverage_k16,load_only,2,Current,0.80625,0.8,0.8125,0.80625,0.012499999999999956,0.8290967128036404,0.8185352200279894,0.8396582055792913,0.8290967128036404,0.021122985551301876,-124.77922661718753,-145.13207393750008,-104.42637929687498,-124.77922661718753,40.7056946406251,-86.01537249999996,-86.34398499999998,-85.68675999999994,-86.01537249999996,0.6572250000000395,-88.34044699999993,-99.75675799999999,-76.92413599999986,-88.34044699999993,22.83262200000013,4480.0,4480.0,4480.0,4480.0,0.0,56448.0,43008.0,69888.0,56448.0,26880.0,68840.0,53456.0,84224.0,68840.0,30768.0
