rep,cell_id,policy,workload,rho,saved_prefill_retention_vs_ideal,delta_ttft_mean_ms_vs_ideal,delta_ttft_p95_ms_vs_ideal,delta_stale_fallback_rate_vs_ideal
0,RateFIFO@rho1.0+bg,RateFIFO,reuse_intensive,1.0,0.8366215916648193,593.7907061458334,435.1737269999994,0.0
1,RateFIFO@rho1.0+bg,RateFIFO,reuse_intensive,1.0,0.9186681916380735,279.3214330625001,-85.4969170000004,0.0
2,RateFIFO@rho1.0+bg,RateFIFO,reuse_intensive,1.0,0.9768540959767329,-102.3580323958331,-700.960301000001,0.0
3,RateFIFO@rho1.0+bg,RateFIFO,reuse_intensive,1.0,0.8867590681214981,588.6871838229167,556.1901200000011,0.0
4,RateFIFO@rho1.0+bg,RateFIFO,reuse_intensive,1.0,0.9264367816091954,269.31376097916655,-167.33774400000038,0.0
