rep,cell_id,policy,workload,rho,saved_prefill_retention_vs_ideal,delta_ttft_mean_ms_vs_ideal,delta_ttft_p95_ms_vs_ideal,delta_stale_fallback_rate_vs_ideal
0,Adaptive@rho1.2,Adaptive,reuse_intensive,1.2,0.7196919399814101,489.46681868749965,-278.09632800000145,0.11458333333333333
1,Adaptive@rho1.2,Adaptive,reuse_intensive,1.2,0.696590759510333,631.1678540833332,349.68732699999964,0.07291666666666666
2,Adaptive@rho1.2,Adaptive,reuse_intensive,1.2,0.8272617162023665,396.27054763541673,123.88553999999931,0.07291666666666667
3,Adaptive@rho1.2,Adaptive,reuse_intensive,1.2,0.8582342954159593,263.04130122916695,54.6188860000002,0.04166666666666667
4,Adaptive@rho1.2,Adaptive,reuse_intensive,1.2,0.760396625721474,328.2618291562501,6007.755736,0.010416666666666664
