rep,cell_id,policy,workload,rho,saved_prefill_retention_vs_ideal,delta_ttft_mean_ms_vs_ideal,delta_ttft_p95_ms_vs_ideal,delta_stale_fallback_rate_vs_ideal
2,AgeCov-Greedy@rho0.8,AgeCov-Greedy,reuse_intensive,0.8,0.8063784192613135,176.29955041666653,190.31209300000046,0.0
2,LatestOnly@rho1.0,LatestOnly,reuse_intensive,1.0,0.741837892348418,329.6357892916667,773.7496200000005,0.0
2,StaticSemantic@rho0.8,StaticSemantic,reuse_intensive,0.8,0.8710450018908358,390.07567546875,1582.3494690000007,0.0
2,AgeCov-Greedy@rho1.0,AgeCov-Greedy,reuse_intensive,1.0,0.74990545821253,308.64619421875,417.6469610000004,0.0
2,FullSync@rho0.8,FullSync,reuse_intensive,0.8,0.741837892348418,375.7081000729165,1327.4714199999999,0.0
2,RateFIFO@rho1.0,RateFIFO,reuse_intensive,1.0,0.7983108533972015,710.5751503124998,887.7357330000013,0.0
2,Adaptive@rho0.8,Adaptive,reuse_intensive,0.8,0.9354594730871045,10.771465770833402,275.8800940000001,0.0
2,AgeCov-Greedy@rho1.2,AgeCov-Greedy,reuse_intensive,1.2,0.7660405899407539,291.33736528124996,779.4491539999999,0.0
2,Adaptive@rho0.5,Adaptive,reuse_intensive,0.5,0.9436530946678432,151.01925195833337,597.8705890000001,0.0
2,RateFIFO@rho0.8,RateFIFO,reuse_intensive,0.8,0.7983108533972015,686.9265064583333,951.7808280000008,0.0
2,LatestOnly@rho1.2,LatestOnly,reuse_intensive,1.2,0.741837892348418,399.52329169791665,1335.9801050000005,0.0
2,AgeCov-Greedy@rho0.5,AgeCov-Greedy,reuse_intensive,0.5,0.870918946174209,210.64716329166663,784.7810000000009,0.0
3,AgeCov-Greedy@rho0.5,AgeCov-Greedy,reuse_intensive,0.5,0.9574326571333555,289.8665553750002,15.443708999999217,0.0
3,StaticSemantic@rho0.5,StaticSemantic,reuse_intensive,0.5,0.9574326571333555,380.51080091666677,604.4405109999989,0.0
3,StaticSemantic@rho1.0,StaticSemantic,reuse_intensive,1.0,0.8404556035916195,518.8659488020833,-294.549097000001,0.0
3,StaticSemantic@rho1.2,StaticSemantic,reuse_intensive,1.2,0.8244097106750915,634.2056774062501,-128.04174899999998,0.0
3,AgeCov-Greedy@rho1.2,AgeCov-Greedy,reuse_intensive,1.2,0.7712005320917859,738.8499976979167,130.0636089999989,0.0
3,Adaptive@rho1.2,Adaptive,reuse_intensive,1.2,0.8937479215164615,653.2314456666666,334.42169599999943,0.0
3,FullSync@rho1.0,FullSync,reuse_intensive,1.0,0.8031260392417692,653.0255314270833,133.42764999999963,0.0
3,Adaptive@rho1.0,Adaptive,reuse_intensive,1.0,0.9149484536082474,435.1393013541667,184.57486599999902,0.0
3,StaticSemantic@rho0.8,StaticSemantic,reuse_intensive,0.8,0.9043066178915863,437.07665276041666,-65.79137400000036,0.0
3,Adaptive@rho0.8,Adaptive,reuse_intensive,0.8,0.9468739607582308,382.4895615208334,479.88515499999994,0.0
3,LatestOnly@rho0.8,LatestOnly,reuse_intensive,0.8,0.8564183571666112,654.6090209791666,384.5816539999996,0.0
3,FullSync@rho0.8,FullSync,reuse_intensive,0.8,0.829730628533422,680.2727917083332,483.5332299999991,0.0
3,LatestOnly@rho0.5,LatestOnly,reuse_intensive,0.5,0.9574326571333555,324.3742059687502,234.92876400000023,0.0
3,RateFIFO@rho1.0,RateFIFO,reuse_intensive,1.0,0.8777020285999335,1014.6373674895833,412.55361099999936,0.0
3,RateFIFO@rho1.2,RateFIFO,reuse_intensive,1.2,0.8777020285999335,1119.27733565625,1140.0078979999998,0.0
3,AgeCov-Greedy@rho1.0,AgeCov-Greedy,reuse_intensive,1.0,0.8031260392417692,581.7209240416666,-54.59080300000096,0.0
3,FullSync@rho0.5,FullSync,reuse_intensive,0.5,0.9574326571333555,378.0177232604167,488.06530999999995,0.0
3,RateFIFO@rho0.8,RateFIFO,reuse_intensive,0.8,0.8777020285999335,1023.88923203125,389.81765599999926,0.0
3,LatestOnly@rho1.0,LatestOnly,reuse_intensive,1.0,0.7712005320917859,769.187357791667,367.36807000000044,0.0
3,LatestOnly@rho1.2,LatestOnly,reuse_intensive,1.2,0.781842367808447,763.3595917812502,420.9714809999987,0.0
3,Adaptive@rho0.5,Adaptive,reuse_intensive,0.5,0.9362321250415697,383.98843678125013,-39.05573499999991,0.0
3,FullSync@rho1.2,FullSync,reuse_intensive,1.2,0.7552377785167942,898.71720665625,412.0126659999987,0.0
3,AgeCov-Greedy@rho0.8,AgeCov-Greedy,reuse_intensive,0.8,0.8031260392417692,683.0577934166665,220.48502100000042,0.0
3,RateFIFO@rho0.5,RateFIFO,reuse_intensive,0.5,0.8777020285999335,1118.6563328958334,555.3013469999987,0.0
4,AgeCov-Greedy@rho0.8,AgeCov-Greedy,reuse_intensive,0.8,0.7326413743736578,-159.39847492708304,-467.84339199999886,0.0
4,LatestOnly@rho1.2,LatestOnly,reuse_intensive,1.2,0.7173705559532331,-13.30392508333307,186.73849400000108,0.0
4,FullSync@rho1.0,FullSync,reuse_intensive,1.0,0.7097351467430207,5.323759124999924,-132.99350400000003,0.0
4,Adaptive@rho0.8,Adaptive,reuse_intensive,0.8,0.9234073013600572,-166.2750161145832,-228.6540299999997,0.0
4,FullSync@rho0.5,FullSync,reuse_intensive,0.5,0.8241469816272966,-34.67251153124971,9.745065000000977,0.0
4,AgeCov-Greedy@rho0.5,AgeCov-Greedy,reuse_intensive,0.5,0.9007396802672393,-344.8358926979165,101.13809899999978,0.0
4,RateFIFO@rho1.2,RateFIFO,reuse_intensive,1.2,0.8700787401574803,-223.22562285416643,-182.4043989999991,0.0
4,Adaptive@rho0.5,Adaptive,reuse_intensive,0.5,0.938678119780482,-298.62940239583327,-143.85970199999974,0.0
4,FullSync@rho0.8,FullSync,reuse_intensive,0.8,0.7022190408017179,-21.033330281250073,-187.10589199999959,0.0
4,LatestOnly@rho1.0,LatestOnly,reuse_intensive,1.0,0.7022190408017179,62.30100615624997,200.32677800000056,0.0
4,StaticSemantic@rho0.8,StaticSemantic,reuse_intensive,0.8,0.7554282987353853,269.40208858333335,-103.51746599999933,0.0
4,RateFIFO@rho0.8,RateFIFO,reuse_intensive,0.8,0.862443330947268,12.44478471875027,233.48756400000093,0.0
4,RateFIFO@rho0.5,RateFIFO,reuse_intensive,0.5,0.862443330947268,75.4041017187501,531.7837280000003,0.0
4,AgeCov-Greedy@rho1.2,AgeCov-Greedy,reuse_intensive,1.2,0.7173705559532331,-35.52482251041647,-494.35127699999975,0.0
4,StaticSemantic@rho0.5,StaticSemantic,reuse_intensive,0.5,0.9541875447387258,-163.43242270833343,81.1929170000003,0.0
4,StaticSemantic@rho1.2,StaticSemantic,reuse_intensive,1.2,0.7022190408017179,111.86845610416685,10.212602999999945,0.0
4,Adaptive@rho1.2,Adaptive,reuse_intensive,1.2,0.9235266046289669,-323.43975990624995,99.52184300000044,0.0
4,LatestOnly@rho0.8,LatestOnly,reuse_intensive,0.8,0.7173705559532331,-37.43792355208325,-329.8831259999988,0.0
4,LatestOnly@rho0.5,LatestOnly,reuse_intensive,0.5,0.916010498687664,-270.7940864374998,228.57301800000096,0.0
4,RateFIFO@rho1.0,RateFIFO,reuse_intensive,1.0,0.862443330947268,-17.718397104166343,-37.03559700000005,0.0
4,FullSync@rho1.2,FullSync,reuse_intensive,1.2,0.7022190408017179,118.28361997916682,495.58404900000096,0.0
4,AgeCov-Greedy@rho1.0,AgeCov-Greedy,reuse_intensive,1.0,0.7022190408017179,86.33739644791694,359.3581119999999,0.0
4,StaticSemantic@rho1.0,StaticSemantic,reuse_intensive,1.0,0.7022190408017179,41.57242376041677,82.02148800000032,0.0
4,Adaptive@rho1.0,Adaptive,reuse_intensive,1.0,0.9387974230493915,-225.6269954999998,356.4015240000008,0.0
