rep,cell_id,policy,workload,rho,saved_prefill_retention_vs_ideal,delta_ttft_mean_ms_vs_ideal,delta_ttft_p95_ms_vs_ideal,delta_stale_fallback_rate_vs_ideal
0,FullSync@rho1.0,FullSync,reuse_intensive,1.0,0.6603487490523123,155.79956389999995,411.23867100000007,0.0
0,Adaptive@rho1.0,Adaptive,reuse_intensive,1.0,0.7088703563305534,149.20273045,333.49840700000004,0.0
