rep,cell_id,policy,workload,rho,saved_prefill_retention_vs_ideal,delta_ttft_mean_ms_vs_ideal,delta_ttft_p95_ms_vs_ideal,delta_stale_fallback_rate_vs_ideal
1,FullSync@rho0.5,FullSync,original_compatible,0.5,0.9363670341992151,138.4716219062501,-285.01828399999977,0.0
1,LatestOnly@rho0.5,LatestOnly,original_compatible,0.5,0.9363670341992151,125.69646245833337,-251.0870719999998,0.0
1,Adaptive@rho1.0,Adaptive,original_compatible,1.0,0.8069519715940946,198.27800994791676,112.54613400000017,0.0
1,FullSync@rho1.0,FullSync,original_compatible,1.0,0.8005980190618576,110.53388203124996,-29.475954,0.0
1,RateFIFO@rho0.5,RateFIFO,original_compatible,0.5,0.7858344234722482,387.4907423541666,397.43674899999996,0.0
2,Adaptive@rho1.0,Adaptive,original_compatible,1.0,0.8289823211504992,227.27727272916673,379.65334699999994,0.0
2,Adaptive@rho1.2,Adaptive,original_compatible,1.2,0.823211504992214,216.0794435833334,682.9808359999997,0.0
2,LatestOnly@rho0.5,LatestOnly,original_compatible,0.5,0.902812127873958,347.25770735416677,537.2218429999998,0.0
2,StaticSemantic@rho1.0,StaticSemantic,original_compatible,1.0,0.7785105798296236,279.0521987812501,914.4367440000001,0.0
2,FullSync@rho1.2,FullSync,original_compatible,1.2,0.7405880736466062,275.04418489583327,985.2237419999997,0.0
2,FullSync@rho1.0,FullSync,original_compatible,1.0,0.7375652651827425,310.59292995833334,1023.5540209999999,0.0
2,RateFIFO@rho1.2,RateFIFO,original_compatible,1.2,0.8409819547494733,453.90568555208347,1209.002668,0.0
2,FullSync@rho0.5,FullSync,original_compatible,0.5,0.902812127873958,374.75261409375,678.468167,0.0
2,RateFIFO@rho0.5,RateFIFO,original_compatible,0.5,0.8409819547494733,452.78287603125,1388.4949969999998,0.0
2,StaticSemantic@rho0.5,StaticSemantic,original_compatible,0.5,0.9000641201795365,359.20879930208343,999.1053659999998,0.0
2,LatestOnly@rho0.8,LatestOnly,original_compatible,0.8,0.8793624622148942,349.5767655833333,1024.046054,0.0
2,StaticSemantic@rho1.2,StaticSemantic,original_compatible,1.2,0.7459924887789686,416.7945323541667,959.4808359999997,0.0
2,AgeCov-Greedy@rho0.8,AgeCov-Greedy,original_compatible,0.8,0.805349454978474,339.9019030416666,1070.458451,0.0
2,LatestOnly@rho1.0,LatestOnly,original_compatible,1.0,0.8644316204085372,284.4523521875001,1149.021256,0.0
2,StaticSemantic@rho0.8,StaticSemantic,original_compatible,0.8,0.905743336081341,273.4876029375,890.759877,0.0
2,AgeCov-Greedy@rho1.0,AgeCov-Greedy,original_compatible,1.0,0.7932582211230191,394.7864342604166,843.4470550000001,0.0
2,FullSync@rho0.8,FullSync,original_compatible,0.8,0.7789685811120272,310.16809319791673,1411.7068789999998,0.0
2,RateFIFO@rho1.0,RateFIFO,original_compatible,1.0,0.8409819547494733,458.8740013854167,1465.878996,0.0
2,Adaptive@rho0.8,Adaptive,original_compatible,0.8,0.8764312540075112,364.1615741979167,1186.171488,0.0
2,AgeCov-Greedy@rho1.2,AgeCov-Greedy,original_compatible,1.2,0.7404964733901255,437.6643689270834,1165.4049999999997,0.0
2,Adaptive@rho0.5,Adaptive,original_compatible,0.5,0.9000641201795365,437.2171013645834,891.1878229999998,0.0
2,RateFIFO@rho0.8,RateFIFO,original_compatible,0.8,0.8409819547494733,548.2792493958334,1577.7519119999997,0.0
2,LatestOnly@rho1.2,LatestOnly,original_compatible,1.2,0.799487038563708,360.9872954166667,1126.4796029999998,0.0
2,AgeCov-Greedy@rho0.5,AgeCov-Greedy,original_compatible,0.5,0.902812127873958,555.6335472395833,966.7223530000001,0.0
3,AgeCov-Greedy@rho0.5,AgeCov-Greedy,original_compatible,0.5,0.9317932797662527,-75.33560483333349,-0.4727939999997943,0.0
3,StaticSemantic@rho0.5,StaticSemantic,original_compatible,0.5,0.9201059167275384,-57.44991056250001,25.996970000000147,0.0
3,StaticSemantic@rho1.0,StaticSemantic,original_compatible,1.0,0.8236851716581446,-60.1808775520833,281.7850390000003,0.0
3,StaticSemantic@rho1.2,StaticSemantic,original_compatible,1.2,0.7529218407596786,173.02131737500008,200.15967100000034,0.0
3,AgeCov-Greedy@rho1.2,AgeCov-Greedy,original_compatible,1.2,0.7234295105916727,160.13403306250007,211.5010030000003,0.0
3,Adaptive@rho1.2,Adaptive,original_compatible,1.2,0.720872899926954,478.4509202395832,702.7564870000001,0.0
3,FullSync@rho1.0,FullSync,original_compatible,1.0,0.7293644996347699,218.40073172916664,343.08887300000015,0.0
3,Adaptive@rho1.0,Adaptive,original_compatible,1.0,0.8235025566106647,-39.65631577083332,-130.92149299999983,0.0
3,StaticSemantic@rho0.8,StaticSemantic,original_compatible,0.8,0.914444850255661,120.28272244791674,429.4979330000001,0.0
3,Adaptive@rho0.8,Adaptive,original_compatible,0.8,0.8529948867786705,187.80647333333332,706.122766,0.0
3,LatestOnly@rho0.8,LatestOnly,original_compatible,0.8,0.8732651570489408,183.89577980208333,818.8443670000001,0.0
3,FullSync@rho0.8,FullSync,original_compatible,0.8,0.8261504747991234,147.0447679895833,528.779141,0.0
3,LatestOnly@rho0.5,LatestOnly,original_compatible,0.5,0.9201059167275384,-26.887036791666787,6.445009999999911,0.0
3,RateFIFO@rho1.0,RateFIFO,original_compatible,1.0,0.8090759678597517,345.6145953124999,673.1596770000001,0.0
3,RateFIFO@rho1.2,RateFIFO,original_compatible,1.2,0.8090759678597517,374.4888360625,813.353419,0.0
3,AgeCov-Greedy@rho1.0,AgeCov-Greedy,original_compatible,1.0,0.7525566106647188,266.30557097916653,819.6107360000001,0.0
