experiment_id,experiment,evidence_type,code_commit,model,hardware,cell_id,relay_cell_id,policy,workload,policy_definition,wire_frame_bytes,wire_bytes_per_msg_assumed,rep,repetitions,seed,workload_trace_hash,zipf_alpha,pool_size,lineage_steps,distinct_lineages_total,phase_shift_at_request,n_requests,warmup_request_count,concurrency,fixed_output_tokens,kv_cache_tokens_per_instance_shadow,max_queue_relay,drain_timeout_s,topk,j,guard_ms,prefill_tokens_per_ms,queue_penalty_ms,cell_order_index,cell_order_sequence,generation_mode,vllm_cache_salt,semantic_prompt_contains_policy,metric_scope,status,request_count,overlap_fraction,overlap_seed_prefixes,overlap_seed_requests,cell_active_s,upserts_generated,upserts_per_s,offered_wire_bit_per_s,affinity_selection_rate,dispatch_state_age_defined_count,dispatch_state_age_mean_s,dispatch_state_age_p50_s,dispatch_state_age_p95_s,dispatcher_view_missing_at_dispatch_rate,source_view_false_negative_rate,source_view_false_positive_rate,physical_false_positive_affinity_rate,source_unique_prefixes_at_end,dispatcher_unique_prefixes_at_end,dispatcher_unique_prefixes_per_wire_byte,vllm_cached_token_rate,vllm_cached_tokens_total,vllm_cached_tokens_per_request,stale_fallback_count,stale_fallback_rate,mean_coverage_shortfall_tokens,ttft_mean_ms,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,latency_p50_ms,latency_p95_ms,throughput_requests_per_s,validation_attempt_count,validation_failure_count,fallback_count,incorrect_kv_reuse_count,retried_request_count,request_error_rate,rho,sig_bit_per_s,background_traffic,background_rate,relay_max_inflight,source_local_topk,gateway_global_topk,source_upserts_sent,source_tombstones_sent,source_suppressed_upserts,net_msgs_sent,net_msgs_delivered,net_wire_bytes_sent,net_undelivered_at_drain_end,ad_delivery_delay_mean_s,ad_delivery_delay_p50_s,ad_delivery_delay_p95_s,ad_delivery_delay_p99_s,tombstone_delay_p95_s,tc_sig_backlog_bytes_before,tc_sig_backlog_bytes_mid,tc_sig_backlog_bytes_after,tc_sig_dropped_after,tc_class110_sent_bytes_after,tc_class120_sent_bytes_after,tc_class120_sent_bytes_before,relay_forwarded,relay_drop_rate_limit,relay_drop_superseded,relay_drop_duplicate_holder,relay_drop_low_utility,relay_drop_queue_drop,relay_drop_expired,relay_max_queue
20260726_formal4t4_reuse_intensive_Ideal_rep0,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,6c88f8cee8dce8a0d8f71b2bc6bc2492ed1c8aa0,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Ideal,20410,Ideal,reuse_intensive,Immediate dispatcher visibility; no signaling cost; upper bound.,64,104,0,1,2026072620,7ebaa605991faa8fbd6a83ff523235757f4dbe6e557de44f3d033872ec994105,1.2,32,3,64,24,48,12,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,0,"Ideal,RateFIFO@rho0.8,RateFIFO@rho1.0,RateFIFO@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:calib_ratefifo_burst16_20260726:Ideal:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,36,0.25,8,32,37.91257614362985,80,2.1101177534579585,1755.6179708770212,0.3055555555555556,18,4.568553394741482,3.364316940307617,12.114464044570923,0.0,0.0,0.0,0.0,28,28,0.0,1.0,58496.0,1624.888888888889,0,0.0,0.0,1091.4732523333332,465.077221,3403.819752,3796.210906,732.797163,3690.386153,0.9495529890560812,11,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260726_formal4t4_reuse_intensive_RateFIFO@rho0.8_rep0,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,6c88f8cee8dce8a0d8f71b2bc6bc2492ed1c8aa0,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,RateFIFO@rho0.8,20411,RateFIFO,reuse_intensive,FIFO plus only a token bucket at the same physical signaling rate; no KV-state semantics.,64,104,0,1,2026072620,7ebaa605991faa8fbd6a83ff523235757f4dbe6e557de44f3d033872ec994105,1.2,32,3,64,24,48,12,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,1,"Ideal,RateFIFO@rho0.8,RateFIFO@rho1.0,RateFIFO@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:calib_ratefifo_burst16_20260726:RateFIFO@rho0.8:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,36,0.25,8,32,42.13004464842379,80,1.8988823930190883,1579.8701509918815,0.0,18,25.481649888886345,25.239087343215942,41.13416647911072,0.3333333333333333,0.3333333333333333,0.0,0.0,28,28,0.0033653846153846156,1.0,38016.0,1056.0,0,0.0,0.0,1309.000757611111,863.327569,3588.065927,3870.62519,876.308778,3864.666147,0.8544970768585897,0,0,0,0,0,0.0,0.8,2194,False,none,4,False,0,80,0,0,80,80,8320,0,20.44925816655159,25.387954473495483,31.747957229614258,32.89065670967102,0.0,0,588,0,0,296058,1050,1050,80,0,0,0,0,0,0,38
20260726_formal4t4_reuse_intensive_RateFIFO@rho1.0_rep0,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,ed190e60d1894c61bbef938325a2fa9aeca5a468,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,RateFIFO@rho1.0,20412,RateFIFO,reuse_intensive,FIFO plus only a token bucket at the same physical signaling rate; no KV-state semantics.,64,104,0,1,2026072620,7ebaa605991faa8fbd6a83ff523235757f4dbe6e557de44f3d033872ec994105,1.2,32,3,64,24,48,12,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,2,"Ideal,RateFIFO@rho0.8,RateFIFO@rho1.0,RateFIFO@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:calib_ratefifo_burst16_20260726:RateFIFO@rho1.0:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,36,0.25,8,32,41.482925079762936,80,1.928504314634921,1604.5155897762543,0.0,18,24.913810584280228,25.01724624633789,40.20320963859558,0.3333333333333333,0.3333333333333333,0.0,0.0,28,27,0.003245192307692308,1.0,38016.0,1056.0,0,0.0,0.0,1261.3486966944445,518.265075,3410.969387,3632.780589,659.591452,3693.935615,0.8678269415857145,0,0,0,0,0,0.0,1.0,1755,False,none,4,False,0,80,0,0,80,73,8320,7,28.95792919642305,36.78780221939087,40.90706777572632,41.801685094833374,0.0,0,588,0,0,309072,1050,1050,73,7,0,0,0,0,0,42
20260726_formal4t4_reuse_intensive_RateFIFO@rho1.2_rep0,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,2d3e8027c4cb59715c9c60a6872c1e509bb646b2,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,RateFIFO@rho1.2,20413,RateFIFO,reuse_intensive,FIFO plus only a token bucket at the same physical signaling rate; no KV-state semantics.,64,104,0,1,2026072620,7ebaa605991faa8fbd6a83ff523235757f4dbe6e557de44f3d033872ec994105,1.2,32,3,64,24,48,12,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,3,"Ideal,RateFIFO@rho0.8,RateFIFO@rho1.0,RateFIFO@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:calib_ratefifo_burst16_20260726:RateFIFO@rho1.2:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,36,0.25,8,32,40.19643599446863,80,1.990226198437311,1655.868197099843,0.0,18,24.19474724928538,24.2328462600708,39.05591177940369,0.3333333333333333,0.3333333333333333,0.0,0.0,28,24,0.0028846153846153848,1.0,40064.0,1112.888888888889,0,0.0,0.0,1225.0682039722221,540.254236,3483.922284,3539.54119,677.88954,3766.95133,0.89560178929679,0,0,0,0,0,0.0,1.2,1463,False,none,4,False,0,80,0,0,80,67,8320,13,40.946845502995735,51.49319839477539,55.66381525993347,57.756120443344116,0.0,0,456,0,0,321484,1050,1050,67,13,0,0,0,0,0,46
