workload,policy,rho,n_runs,repetition_unit,ci_level,dispatch_state_age_mean_s_mean,dispatch_state_age_mean_s_std,dispatch_state_age_mean_s_ci95,dispatch_state_age_p95_s_mean,dispatch_state_age_p95_s_std,dispatch_state_age_p95_s_ci95,dispatcher_view_missing_at_dispatch_rate_mean,dispatcher_view_missing_at_dispatch_rate_std,dispatcher_view_missing_at_dispatch_rate_ci95,source_view_false_negative_rate_mean,source_view_false_negative_rate_std,source_view_false_negative_rate_ci95,source_view_false_positive_rate_mean,source_view_false_positive_rate_std,source_view_false_positive_rate_ci95,physical_false_positive_affinity_rate_mean,physical_false_positive_affinity_rate_std,physical_false_positive_affinity_rate_ci95,vllm_cached_tokens_per_request_mean,vllm_cached_tokens_per_request_std,vllm_cached_tokens_per_request_ci95,vllm_cached_tokens_total_mean,vllm_cached_tokens_total_std,vllm_cached_tokens_total_ci95,ttft_mean_ms_mean,ttft_mean_ms_std,ttft_mean_ms_ci95,ttft_p50_ms_mean,ttft_p50_ms_std,ttft_p50_ms_ci95,ttft_p95_ms_mean,ttft_p95_ms_std,ttft_p95_ms_ci95,ttft_p99_ms_mean,ttft_p99_ms_std,ttft_p99_ms_ci95,latency_p95_ms_mean,latency_p95_ms_std,latency_p95_ms_ci95,throughput_requests_per_s_mean,throughput_requests_per_s_std,throughput_requests_per_s_ci95,net_wire_bytes_sent_mean,net_wire_bytes_sent_std,net_wire_bytes_sent_ci95,relay_forwarded_mean,relay_forwarded_std,relay_forwarded_ci95,net_msgs_delivered_mean,net_msgs_delivered_std,net_msgs_delivered_ci95,net_undelivered_at_drain_end_mean,net_undelivered_at_drain_end_std,net_undelivered_at_drain_end_ci95,ad_delivery_delay_p50_s_mean,ad_delivery_delay_p50_s_std,ad_delivery_delay_p50_s_ci95,ad_delivery_delay_p95_s_mean,ad_delivery_delay_p95_s_std,ad_delivery_delay_p95_s_ci95,ad_delivery_delay_p99_s_mean,ad_delivery_delay_p99_s_std,ad_delivery_delay_p99_s_ci95,relay_max_queue_mean,relay_max_queue_std,relay_max_queue_ci95,stale_fallback_rate_mean,stale_fallback_rate_std,stale_fallback_rate_ci95,tombstone_delay_p95_s_mean,tombstone_delay_p95_s_std,tombstone_delay_p95_s_ci95,affinity_selection_rate_mean,affinity_selection_rate_std,affinity_selection_rate_ci95,dispatcher_unique_prefixes_per_wire_byte_mean,dispatcher_unique_prefixes_per_wire_byte_std,dispatcher_unique_prefixes_per_wire_byte_ci95
original_compatible,StaticSemantic,1.0,5,run/repetition,95% t interval,35.46306221292718,8.987963982317535,11.158242175987613,66.82588720321655,18.513852650603145,22.984298990561058,0.3875,0.06480137922914912,0.08044864044842522,0.3875,0.06480137922914912,0.08044864044842522,0.07083333333333333,0.023753654689565376,0.02948932952027827,0.0,0.0,0.0,1425.8,65.7624512925119,81.64177772096832,136876.8,6313.195324081143,7837.610661212958,1231.68159405,320.5400360430154,397.9392169688608,1283.268858,331.32224361741396,411.3249496602245,2935.5371112000003,713.3057545908711,885.5440866150699,3421.4286312,796.7161112577294,989.0951201422787,3367.4314018,906.9063295116019,1125.8924129574873,1.3659100641614517,0.3993245924887213,0.49574748169693983,12480.0,0.0,0.0,68.0,4.358898943540674,5.411420220237937,68.0,4.358898943540674,5.411420220237937,52.0,4.358898943540674,5.411420220237937,14.959910678863526,3.106335113983249,3.856406139342564,22.853796672821044,6.831876873676898,8.481535620635599,23.510699033737183,7.162119917165521,8.89152078117149,16.6,3.0495901363953815,3.7859592390832737,0.0,0.0,0.0,0.0,0.0,0.0,0.2604166666666667,0.035324635328777436,0.043854296318098125,0.0028044871794871795,0.0002657551915348878,0.00032992575320797365
original_compatible,StaticSemantic,1.2,5,run/repetition,95% t interval,37.2499843989174,10.681634767737883,13.260875077865627,66.16266279220581,19.124010459768336,23.741788519182837,0.42916666666666664,0.04320091948609942,0.05363242696561682,0.42916666666666664,0.04320091948609942,0.05363242696561682,0.075,0.03993810315141837,0.04958175487683616,0.0,0.0,0.0,1377.4333333333334,39.96640950709598,49.616896225020454,132233.6,3836.7753126812104,4763.222037601959,1230.0186139125,352.24093924166243,437.2947768914359,1344.7590656,443.92046149479836,551.1116895862241,2702.657331,756.0621437619651,938.6246447793478,3428.123529,708.286933170851,879.3133957764336,3148.9790829999997,948.8063944214812,1177.909874573247,1.4213822639406768,0.47065037890364664,0.5842959449280185,12480.0,0.0,0.0,63.6,3.361547262794322,4.173243074636319,63.6,3.361547262794322,4.173243074636319,56.4,3.361547262794322,4.173243074636319,21.726259803771974,6.092007338387187,7.563013531579641,31.28653664588928,10.624838237671614,13.190364177011775,31.92184157371521,10.5014345185559,13.037162786127292,20.0,4.301162633521313,5.339742615519965,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0350161173207742,0.043471282027461665,0.0028044871794871795,0.0002657551915348878,0.00032992575320797365
original_compatible,Adaptive,0.5,5,run/repetition,95% t interval,9.314294697491109,2.355310614266622,2.9240355530312834,34.56948027610779,10.022255643578,12.44227901232271,0.058333333333333334,0.013975424859373682,0.017349999999999994,0.058333333333333334,0.013975424859373682,0.017349999999999994,0.06458333333333333,0.04061164310337068,0.05041793111362045,0.0,0.0,0.0,1660.9666666666667,32.644422698729606,40.52690630317919,159452.8,3133.864579078043,3890.5830051052035,1190.7555801229166,219.12777991710396,272.03945638988864,1220.4403836000001,159.88797712489063,198.49531810521088,2681.4478756,707.9808981151735,878.9334639840602,3392.710613,892.5834957598873,1108.111116997417,3339.087924,928.8250752347894,1153.103767325883,1.3959707476548526,0.31704770396771986,0.3936036091346749,12480.0,0.0,0.0,108.8,1.7888543819998317,2.2207999999999997,108.8,1.7888543819998317,2.2207999999999997,11.2,1.7888543819998317,2.2207999999999997,0.42180600166320803,0.9133766505129626,1.1339250896383908,1.6516241550445556,1.8824613177151446,2.3370097289351,1.9354483127593993,1.867924956627249,2.3189633462731924,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48125,0.022582795196540408,0.028035748508724423,0.0028044871794871795,0.0002657551915348878,0.00032992575320797365
original_compatible,Adaptive,0.8,5,run/repetition,95% t interval,18.107039022625745,6.58925295210769,8.18032652813332,52.790546607971194,19.09599127176869,23.707003679602963,0.16458333333333333,0.03407380673707526,0.042301436474164525,0.16458333333333333,0.03407380673707526,0.042301436474164525,0.10625,0.03784562942621865,0.0469840221068113,0.0,0.0,0.0,1537.8666666666668,51.56864357339645,64.02066305686003,147635.2,4950.589783046056,6145.98365345856,1190.3596853416666,337.1509778164843,418.56111881940694,1242.3852438000001,336.98564284228854,418.3558612454039,2796.904386,854.4392299190271,1060.7563482516898,3215.9858786,900.7450375300987,1118.243384970522,3292.8499444,1076.7176309249357,1336.7071902660448,1.4291870066880739,0.4594724087944243,0.5704188869246671,12480.0,0.0,0.0,82.8,13.535139452550904,16.803401103348094,82.8,13.535139452550904,16.803401103348094,37.2,13.535139452550904,16.803401103348094,4.749508333206177,2.516203920102194,3.123778951485095,7.893174934387207,2.4476638225559655,3.038688823321338,8.698162508010864,2.6198410590740364,3.252440826115363,5.6,0.5477225575051661,0.6799783525966101,0.0,0.0,0.0,0.0,0.0,0.0,0.4395833333333333,0.045643546458763826,0.056664862716384164,0.0023878205128205128,0.0003274489862452333,0.00040651643642477457
original_compatible,Adaptive,1.0,5,run/repetition,95% t interval,25.121350165384957,7.013776839927557,8.707358051524498,58.82370529174805,18.226860117248354,22.62800782204135,0.25416666666666665,0.020305821551685345,0.02520896555681023,0.25416666666666665,0.020305821551685345,0.02520896555681023,0.10208333333333333,0.054326686710022075,0.06744467691704398,0.0,0.0,0.0,1465.8999999999999,47.44669523674849,58.903408707853636,140726.4,4554.882742727852,5654.727235953946,1216.677891325,327.0577097722179,406.0306804012456,1272.0745362,371.26759138412285,460.9156984729557,2638.5597272,736.5625513551267,914.4165844403645,3625.4509794,980.1526033622969,1216.8250940099122,3155.348207,974.0293389452031,1209.2232759109568,1.3959020947369922,0.39310394293950895,0.4880247633706741,12480.0,0.0,0.0,60.6,8.142481194328912,10.108604936389588,60.6,8.142481194328912,10.108604936389588,59.4,8.142481194328912,10.108604936389588,8.27730221748352,2.3200006201062746,2.880199433210488,11.127108907699585,2.902259991138804,3.6030540289789004,11.921420335769653,2.7765890367335735,3.4470379449692397,5.8,0.4472135954999579,0.5551999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.3645833333333333,0.062064454624025954,0.07705084450470927,0.001971153846153846,0.00023084712004628095,0.0002865886062931806
original_compatible,Adaptive,1.2,5,run/repetition,95% t interval,29.289226385158738,7.4434505808449245,9.240782936988083,61.30821857452393,17.651389519243192,21.913581249979554,0.3145833333333333,0.027950849718747374,0.0347,0.3145833333333333,0.027950849718747374,0.0347,0.08958333333333333,0.03423265984407288,0.04249864703728813,0.0,0.0,0.0,1427.4,88.31285926246028,109.63731862333901,137030.4,8478.034489196183,10525.18258784054,1269.4592458,416.2580807478371,516.769813701294,1339.2463242,507.3275207945913,629.8293307256656,2854.343739,896.1390379384069,1112.5251979586792,3349.181284,773.0278962750697,959.6870317238802,3227.471007,934.1537284593244,1159.7191034874645,1.3823964422007808,0.4102181040472806,0.5092713943824446,12480.0,0.0,0.0,50.2,6.300793600809346,7.822214356561701,50.2,6.300793600809346,7.822214356561701,69.8,6.300793600809346,7.822214356561701,10.801918029785156,2.964373089683893,3.680165263206207,14.186202955245971,4.043235932022741,5.019535658233889,15.138674974441528,4.6173889283162195,5.732326473964287,6.2,0.8366600265340756,1.038684090568446,0.0,0.0,0.0,0.0,0.0,0.0,0.33541666666666664,0.03855574067358697,0.04786560032470546,0.0016826923076923076,0.0003254823078780432,0.0004040748741814728
original_compatible,Ideal,Ideal,5,run/repetition,95% t interval,3.2793188620615323,1.1201708411900988,1.390652827388834,15.181507682800293,6.091683453377933,7.562611439695702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.6666666666667,21.332356748480535,26.483373014444737,172864.0,2047.9062478541346,2542.403809386699,986.3278298854167,309.6391329471295,384.4061279489041,912.0139022,362.3619740965656,449.859686831529,2296.2282104,577.6768771510091,717.1655902716633,3001.6722556,728.1965737749275,904.0305165764527,2785.6018124,711.1131355964842,882.8220270043314,1.6524273746150187,0.47367072898549983,0.5880456036645116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5291666666666667,0.04504530898008261,0.05592217186014465,0.0,0.0,0.0
reuse_intensive,FullSync,0.5,5,run/repetition,95% t interval,67.98234910674915,34.33161745556273,42.62149944260855,146.24295430183412,32.122029179579194,39.87837306369198,0.15416666666666667,0.10607624681750806,0.13168994150824292,0.15416666666666667,0.10607624681750806,0.13168994150824292,0.0,0.0,0.0,0.0,0.0,0.0,1296.5,426.1930802660534,529.1037672930833,124464.0,40914.53570554113,50793.961660135996,1731.4895446687499,380.869093374802,472.83562657636134,395.4898588,70.53144272624819,87.56231339039573,9269.6233802,1033.326174700879,1282.8382186202607,9770.5670012,763.4680654893982,947.8188369605451,10120.8540634,1199.6020775068368,1489.2639225049193,0.5053087815187112,0.09352237096130375,0.11610474475774456,19136.0,0.0,0.0,184.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,19.977008390426636,17.389719372724624,21.588726936942187,37.98468675613403,20.61950484923489,25.5983923733291,41.073872804641724,20.62956840541239,25.610885925506338,36.6,14.570518178843194,18.08878749280891,0.0,0.0,0.0,0.0,0.0,0.0,0.16041666666666668,0.09039122145798599,0.11221753242400818,0.0026546822742474917,0.00029422425293184045,0.0003652690948385382
reuse_intensive,FullSync,0.8,5,run/repetition,95% t interval,122.82255530577024,16.495406172917104,20.478468453011143,192.8783221244812,30.87064796566895,38.32482715866139,0.3875,0.08972856444732512,0.11139486697729337,0.3875,0.08972856444732512,0.11139486697729337,0.0,0.0,0.0,0.0,0.0,0.0,1136.5666666666666,344.5350046721587,427.7281292849257,109110.4,33075.36044852724,41061.90041135287,1837.7041466562498,387.03033625998603,480.48459361196774,582.8623864,249.81786865984216,310.14012560348783,9273.3441452,1093.8509773783792,1357.97763921185,9755.181514599999,800.16651079887,993.3786702054194,10069.9114586,1174.0821919149982,1457.5818792415675,0.4800039034210545,0.08488139722285869,0.1053772788044311,19136.0,0.0,0.0,148.4,29.51779124528121,36.645302969957825,145.2,30.752235691084316,38.17782247116773,38.8,30.752235691084316,38.17782247116773,80.9116590976715,22.602448251792467,28.06014708780551,121.35709600448608,29.646395071888293,36.80496011198283,125.45900139808654,30.939490803160815,38.41029312785393,83.4,17.501428513124292,21.727409918349675,0.0,0.0,0.0,0.0,0.0,0.0,0.029166666666666667,0.054326686710022075,0.06744467691704398,0.0020066889632107026,0.0003234061130176798,0.00040149735105142324
reuse_intensive,FullSync,1.0,5,run/repetition,95% t interval,131.71370729229503,19.692289777276102,24.447287368625442,196.67976355552673,30.67594474210706,38.083109932688615,0.43333333333333335,0.00931694990624914,0.011566666666666685,0.43333333333333335,0.00931694990624914,0.011566666666666685,0.0,0.0,0.0,0.0,0.0,0.0,1132.2666666666667,325.87496750202286,404.5623473384321,108697.6,31283.996880194194,38837.98534448948,1839.09369129375,372.58785421046406,462.55475848490636,486.12701599999997,181.8270341580705,225.73188825287002,9211.1883006,792.4234250031284,983.7659006540158,10040.7175862,750.2732239065242,931.4379037319346,10006.2109762,856.7585916083189,1063.6357544746943,0.4759796496100448,0.07405939591946778,0.09194214359364747,19136.0,0.0,0.0,98.6,27.969626382917596,34.72331057027829,94.6,27.969626382917596,34.72331057027829,89.4,27.969626382917596,34.72331057027829,88.6591965675354,11.408868515897561,14.163710280196348,158.76815905570984,23.215488897817654,28.821215557319906,163.39656448364258,24.452231142112847,30.356587694799472,108.8,11.755849607748477,14.594475140956595,0.0,0.0,0.0,0.0,0.0,0.0,0.0062499999999999995,0.009316949906249124,0.011566666666666666,0.0011914715719063545,0.0003033638226107858,0.0003766155501717615
reuse_intensive,FullSync,1.2,5,run/repetition,95% t interval,130.85495449604988,23.322211991124167,28.953708536066532,195.865425491333,38.43807057710051,47.719517025300746,0.45,0.013581671677505515,0.016861169229260987,0.45,0.013581671677505515,0.016861169229260987,0.0,0.0,0.0,0.0,0.0,0.0,1115.2666666666667,287.93335938102837,357.4591710469633,107065.6,27641.602500578723,34316.08042050848,1881.1474295604166,501.93697247836536,623.1371539777231,562.071087,238.60912454863256,296.2248627555717,9317.9851834,1190.205766529444,1477.598731850739,9932.510391,1021.0655139839783,1267.61703818541,10096.0917226,1277.0134607829577,1585.3674408848885,0.48065838982282433,0.10225010084509131,0.12693991542392638,19136.0,0.0,0.0,63.6,6.618156843109719,8.21620969547394,59.6,6.618156843109719,8.21620969547394,124.4,6.618156843109719,8.21620969547394,84.77716846466065,13.871586684586488,17.221088546453057,154.6318093776703,19.680802790147133,24.433026676825875,161.73297390937805,20.853495367194274,25.88888339792735,126.0,3.7416573867739413,4.645136467317187,0.0,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.004658474953124562,0.005783333333333333,0.0007734113712374582,4.372178232305999e-05,5.427905991682935e-05
reuse_intensive,RateFIFO,0.5,5,run/repetition,95% t interval,67.39577103597668,11.116841004118772,13.80116836248401,186.34801297187806,34.75756013478241,43.15029234578135,0.18541666666666667,0.022582795196540415,0.02803574850872443,0.18541666666666667,0.022582795196540415,0.02803574850872443,0.0,0.0,0.0,0.0,0.0,0.0,1253.8666666666666,360.60443856268756,447.67776808346815,120371.2,34618.026102018004,42977.06573601294,2012.71868448125,474.02803735194436,588.489189474617,793.6933166,128.09471352671997,159.02509598468058,9472.719960999999,1090.620657352623,1353.9673101513151,9952.1905734,1175.912232200325,1459.8538100966157,10455.1876522,1396.6512386139282,1733.8935476940921,0.4681456942663988,0.075692495996075,0.09396958008407592,19136.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,138.0,0.0,0.0,0.003527927398681641,0.0001932304555481292,0.00023988883611730764,0.02416534423828125,0.04286571205352564,0.05321627869007768,2.3411957263946532,3.0881045542077303,3.8337735385244858,1.2,0.4472135954999579,0.5551999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.061801654059130524,0.07672458681688824,0.0015259197324414716,0.00013526524984892123,0.00016792706543763408
reuse_intensive,RateFIFO,0.8,5,run/repetition,95% t interval,71.22169116429833,17.269056636304743,21.438928379978766,188.8321255683899,29.18595005925078,36.233333771485384,0.20208333333333334,0.05733899560217868,0.07118435279844393,0.20208333333333334,0.05733899560217868,0.07118435279844393,0.0,0.0,0.0,0.0,0.0,0.0,1238.9666666666667,368.45575642734156,457.4249039539301,118940.8,35371.75261702479,43912.79077957729,2028.2854502270834,425.9608882912902,528.8155090968081,808.2379314,127.75423924728676,158.60240910341525,9321.0430992,1081.9875596683223,1343.249622043096,9660.6570902,885.1924786942463,1098.9354284312938,10324.5447184,1412.6884829892517,1753.8032243380362,0.47192191264494193,0.07393314286911841,0.0917854048579308,19136.0,0.0,0.0,45.6,0.8944271909999159,1.1103999999999998,45.6,0.8944271909999159,1.1103999999999998,138.4,0.8944271909999159,1.1103999999999998,0.003953123092651367,0.00022082565102891306,0.00027414730384971945,2.391996145248413,2.0608339511564564,2.558453099805576,5.766268634796143,3.8261903871541314,4.750081223655853,1.2,0.4472135954999579,0.5551999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.42291666666666666,0.08826550068464525,0.10957852460932094,0.0015259197324414716,0.00013526524984892123,0.00016792706543763408
reuse_intensive,RateFIFO,1.0,5,run/repetition,95% t interval,71.05493150941108,17.144287184947665,21.284031480397687,187.26675682067872,29.93780961816971,37.166741054520074,0.20208333333333334,0.05733899560217868,0.07118435279844393,0.20208333333333334,0.05733899560217868,0.07118435279844393,0.0,0.0,0.0,0.0,0.0,0.0,1238.9666666666667,368.45575642734156,457.4249039539301,118940.8,35371.75261702479,43912.79077957729,2005.9980513270832,443.2532075285756,550.2833171803434,804.7194714,156.1650779339237,193.87346928034657,9201.868293,1070.535962453704,1329.0328655814585,9736.179897600001,1103.7450617916165,1370.260798135246,10100.8803526,1330.3472016658257,1651.5794103691014,0.4776727268883429,0.08155165060707803,0.10124351511816677,19136.0,0.0,0.0,45.2,0.8366600265340756,1.038684090568446,45.2,0.8366600265340756,1.038684090568446,138.8,0.8366600265340756,1.038684090568446,0.004173088073730469,0.0007589606830829852,0.0009422230797268169,4.048017406463623,6.962482177985074,8.643677527056926,5.334621953964233,8.099449597389027,10.055182717428835,1.6,1.3416407864998738,1.6655999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.42291666666666666,0.08826550068464525,0.10957852460932094,0.0015259197324414716,0.00013526524984892123,0.00016792706543763408
reuse_intensive,RateFIFO,1.2,5,run/repetition,95% t interval,75.69983745978968,18.89453491153551,23.45690267121027,184.5878287792206,32.350915182865414,40.16252701228213,0.21666666666666667,0.05864870108441353,0.07281030623781529,0.21666666666666667,0.05864870108441353,0.07281030623781529,0.0,0.0,0.0,0.0,0.0,0.0,1241.1,355.90560546302163,441.84433152611564,119145.6,34166.93812445008,42417.055826507094,1965.5836439104166,451.8411001305781,560.9448847637293,800.8621964,169.2218162815727,210.08295218417166,9286.1742594,1248.2618233886417,1549.673291060399,9790.1023488,1179.1982546577194,1463.933291773164,10232.57082,1574.9529537561148,1955.2488759825217,0.48630637997892123,0.08689602042109265,0.10787836287458119,19136.0,0.0,0.0,42.8,3.5637059362410923,4.424215980261361,42.8,3.5637059362410923,4.424215980261361,141.2,3.5637059362410923,4.424215980261361,2.9425687313079836,4.50395059464433,5.591496759732938,10.798716354370118,9.689029409117092,12.028590324782098,12.968960952758788,10.89522523905759,13.526040159763753,1.8,1.7888543819998317,2.2207999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.41458333333333336,0.08215310063804314,0.10199019424543822,0.0014945652173913044,0.00014119205775612768,0.00017528498966711188
reuse_intensive,LatestOnly,0.5,5,run/repetition,95% t interval,55.696605807673464,25.789879295108907,32.01723098028179,127.19779100418091,36.60771979801334,45.44720070313452,0.1,0.08795763263576896,0.10919631722015372,0.1,0.08795763263576896,0.10919631722015372,0.0,0.0,0.0,0.0,0.0,0.0,1339.2666666666667,415.11103936175914,515.3458020344784,128569.6,39850.659778728885,49473.19699530994,1660.1499118833333,279.3560722283351,346.8107697570796,372.892107,70.4670131478049,87.48232632758804,9044.767219000001,1180.5888193012343,1465.659629026432,9977.5579076,1107.2668172889432,1374.6329341163312,9818.3174304,1292.74445904779,1604.8969237193069,0.5173293370262423,0.08801452094094371,0.10926694205658723,19136.0,0.0,0.0,162.6,11.081516141756055,13.757313784311236,162.6,11.081516141756055,13.757313784311236,21.4,11.081516141756055,13.757313784311236,12.297604417800903,12.183337984984748,15.125186974026526,24.737040948867797,12.060385832508626,14.972546187293668,27.582001161575317,13.188613542772213,16.373201335172332,23.0,8.215838362577491,10.199675288949152,0.0,0.0,0.0,0.0,0.0,0.0,0.18333333333333335,0.0716406202668725,0.08893931842054507,0.0026546822742474917,0.00029422425293184045,0.0003652690948385382
reuse_intensive,LatestOnly,0.8,5,run/repetition,95% t interval,113.58227412291625,24.580627543960485,30.51598732625771,179.49564743041992,29.646349427501605,36.804903446077,0.35208333333333336,0.1310183140294177,0.16265464351058517,0.35208333333333336,0.1310183140294177,0.16265464351058517,0.0,0.0,0.0,0.0,0.0,0.0,1162.1666666666667,359.27828891945154,446.0313997947279,111568.0,34490.715736267346,42819.01438029388,1800.6749419145833,388.8251620359728,482.7128068882521,467.1639984,177.12478219564005,219.8942072972569,9025.6335378,979.9158298768097,1216.531148028696,9655.7170936,819.1765034298826,1016.9789095875408,9810.9278902,1067.189252923952,1324.8780430321997,0.48983786352970615,0.07172925085802426,0.08904935019216965,19136.0,0.0,0.0,123.0,17.72004514666935,21.998814804438894,121.4,19.86957473123167,24.667380423547208,62.6,19.86957473123167,24.667380423547208,57.73728685379028,29.34110763595405,36.42595646330975,96.4142249584198,48.43713630830478,60.1330065744241,99.90142107009888,49.91687382564642,61.970048824245765,50.8,15.417522498767433,19.140313660961773,0.0,0.0,0.0,0.0,0.0,0.0,0.04375,0.06645474128223576,0.08250123147229042,0.002184364548494983,0.00045766375513819647,0.0005681735068198537
reuse_intensive,LatestOnly,1.0,5,run/repetition,95% t interval,129.141365206984,19.03834955866614,23.63544351364075,193.19621267318726,33.840790712643695,42.012155249116404,0.4395833333333333,0.013581671677505519,0.016861169229260994,0.4395833333333333,0.013581671677505519,0.016861169229260994,0.0,0.0,0.0,0.0,0.0,0.0,1130.1666666666667,291.35547684725077,361.7076099056314,108496.0,27970.125777336074,34723.93055094061,1853.3642028895833,447.1732605500446,555.149925573781,487.1204436,204.52292745655538,253.90804409006435,9332.1778,978.1581966814032,1214.3491080372712,9944.9895368,925.0020046298135,1148.3575592024254,10133.1816094,1066.4296650360434,1323.9350412996712,0.4860133415022573,0.085904993969561,0.1066480382792941,19136.0,0.0,0.0,99.8,27.91415411578864,34.65444369543392,96.0,28.26658805020514,35.091978069068716,88.0,28.26658805020514,35.091978069068716,84.97903194427491,21.556033341311135,26.761059662590394,126.66486015319825,30.894741445362282,38.35473836900996,131.12056775093077,32.256364487711494,40.04514563909116,60.4,9.126883367283709,11.330705722063387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017558528428093646,0.00083661017218991,0.0010386221981480025
reuse_intensive,LatestOnly,1.2,5,run/repetition,95% t interval,129.80532851625517,22.01311911039592,27.328515619988487,192.2514799118042,36.19873437472488,44.93945963869773,0.45208333333333334,0.022821773229381916,0.028332431358192082,0.45208333333333334,0.022821773229381916,0.028332431358192082,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,310.87032845080455,385.93461400236635,108288.0,29843.551531277237,37049.722944227164,1822.7490485604167,454.5012870868353,564.2474136067151,469.0989512,177.2898611397853,220.09914701892833,9132.5800464,1428.3407782469362,1773.2350001483205,9826.7257824,1233.7703043455858,1531.6825782250476,9890.034042,1559.1371514799514,1935.6141119411704,0.49279289480310484,0.10097921011786974,0.1253621491421017,19136.0,0.0,0.0,71.8,15.674820573135758,19.45974019970462,67.8,15.674820573135758,19.45974019970462,116.2,15.674820573135758,19.45974019970462,85.80157523155212,15.899771578608476,19.739008986465965,149.1365629196167,22.777453922971638,28.277410493069503,153.59670000076295,23.953469593976482,29.73739271881548,72.4,5.319774431308154,6.6043134510712,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.013975424859373685,0.017349999999999997,0.0011078595317725753,0.0003333849897102128,0.0004138857766168416
reuse_intensive,AgeCov-Greedy,0.5,5,run/repetition,95% t interval,48.72426166566429,20.825978605478053,25.854722302963843,115.75816097259522,23.916563036391516,29.691574521476767,0.08125,0.04382434159992215,0.0544063836634391,0.08125,0.04382434159992215,0.0544063836634391,0.0,0.0,0.0,0.0,0.0,0.0,1362.7,364.3436907646405,452.31991859815315,130819.2,34976.99431340549,43422.71218542271,1563.77011629375,327.3162134321544,406.3516036322049,398.6833322,63.84481927530183,79.26110480165603,8702.7027826,1628.5959349854363,2021.8447565152326,9402.4989114,1452.0843563372039,1802.7118199238453,9464.301002799999,1783.7181451872902,2214.4235420680016,0.538935695689386,0.10243931966721175,0.12717482395778665,19136.0,0.0,0.0,184.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,10.419653844833373,11.039156752017716,13.704726087024364,34.417618370056154,19.533988058932714,24.250761335184993,39.347260332107545,18.006907359475626,22.354944184566513,30.4,11.949895397031725,14.835376185321351,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.08665264309618927,0.10757621845825302,0.0026546822742474917,0.00029422425293184045,0.0003652690948385382
reuse_intensive,AgeCov-Greedy,0.8,5,run/repetition,95% t interval,121.9901309734886,25.767456141918224,31.989393421726465,187.35315103530883,33.0712787017061,41.05683306577595,0.4041666666666667,0.060470521973749976,0.07507203300090447,0.4041666666666667,0.060470521973749976,0.07507203300090447,0.0,0.0,0.0,0.0,0.0,0.0,1192.0,303.57927300789163,376.88302428631613,114432.0,29143.610208757596,36180.77033148635,1717.6839453104167,429.67050564272427,533.420868983539,452.4555224,175.3165604121754,217.64936334733795,8940.7536582,943.0973854683956,1170.8223401095204,9707.7178214,703.7836198325805,873.7226901481473,9722.6189302,1027.9323533524823,1276.141978517627,0.4938526884376471,0.08176162725941725,0.10150419377049713,19136.0,0.0,0.0,142.0,30.99193443462347,38.475400057699204,138.8,32.3681942653587,40.18397838741206,45.2,32.3681942653587,40.18397838741206,58.09732723236084,15.128671814541757,18.781715663280576,158.83101015090944,52.57851777836415,65.27438647725664,165.3262568473816,55.67595244805834,69.11974302705404,85.6,20.89976076418101,25.946320266272824,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333336,0.030369541118985943,0.03770272057675532,0.00199623745819398,0.00071880221003551,0.0008923677433499505
