workload,rep,rho,baseline,adaptive_experiment_id,baseline_experiment_id,trace_hash,delta_state_age_s_baseline_minus_adaptive,delta_p95_state_age_s_baseline_minus_adaptive,delta_view_missing_baseline_minus_adaptive,delta_cached_tokens_adaptive_minus_baseline,delta_ttft_ms_baseline_minus_adaptive,delta_p95_ttft_ms_baseline_minus_adaptive,delta_forwarded_bytes_baseline_minus_adaptive
original_compatible,3,0.5,StaticSemantic,20260726_formal4t4_original_compatible_Adaptive@rho0.5_rep3,20260726_formal4t4_original_compatible_StaticSemantic@rho0.5_rep3,992913572e960d26d149c4b12e8b0ecd6d8924d18f635c2fa8e6ccc94f89576f,-1.4594704769027071,-4.796339750289917,0.0,0.0,-156.73845068750006,-125.758061,-104.0
original_compatible,3,0.8,FullSync,20260726_formal4t4_original_compatible_Adaptive@rho0.8_rep3,20260726_formal4t4_original_compatible_FullSync@rho0.8_rep3,992913572e960d26d149c4b12e8b0ecd6d8924d18f635c2fa8e6ccc94f89576f,11.78278900871814,-10.932209014892578,0.12500000000000003,49.0,-40.76170534375001,-177.34362499999997,2184.0
original_compatible,3,0.8,RateFIFO,20260726_formal4t4_original_compatible_Adaptive@rho0.8_rep3,20260726_formal4t4_original_compatible_RateFIFO@rho0.8_rep3,992913572e960d26d149c4b12e8b0ecd6d8924d18f635c2fa8e6ccc94f89576f,14.531566687033212,15.52815556526184,0.14583333333333334,80.16666666666674,181.91613120833335,461.1345489999999,-7176.0
original_compatible,3,0.8,LatestOnly,20260726_formal4t4_original_compatible_Adaptive@rho0.8_rep3,20260726_formal4t4_original_compatible_LatestOnly@rho0.8_rep3,992913572e960d26d149c4b12e8b0ecd6d8924d18f635c2fa8e6ccc94f89576f,0.14899580243607602,-22.23809838294983,-0.04166666666666666,-37.0,-3.91069353124999,112.72160100000019,416.0
original_compatible,3,0.8,AgeCov-Greedy,20260726_formal4t4_original_compatible_Adaptive@rho0.8_rep3,20260726_formal4t4_original_compatible_AgeCov-Greedy@rho0.8_rep3,992913572e960d26d149c4b12e8b0ecd6d8924d18f635c2fa8e6ccc94f89576f,26.86308656611913,14.581807613372803,0.18750000000000003,230.5,242.0759528020833,66.4092770000002,2184.0
original_compatible,3,0.8,StaticSemantic,20260726_formal4t4_original_compatible_Adaptive@rho0.8_rep3,20260726_formal4t4_original_compatible_StaticSemantic@rho0.8_rep3,992913572e960d26d149c4b12e8b0ecd6d8924d18f635c2fa8e6ccc94f89576f,-5.057518206851583,-29.772420167922974,-0.09374999999999999,-112.16666666666674,-67.52375088541658,-276.62483299999985,-104.0
original_compatible,3,1.0,FullSync,20260726_formal4t4_original_compatible_Adaptive@rho1.0_rep3,20260726_formal4t4_original_compatible_FullSync@rho1.0_rep3,992913572e960d26d149c4b12e8b0ecd6d8924d18f635c2fa8e6ccc94f89576f,15.954215741493332,7.513709306716919,0.14583333333333331,171.83333333333348,258.05704749999995,474.010366,4680.0
original_compatible,3,1.0,RateFIFO,20260726_formal4t4_original_compatible_Adaptive@rho1.0_rep3,20260726_formal4t4_original_compatible_RateFIFO@rho1.0_rep3,992913572e960d26d149c4b12e8b0ecd6d8924d18f635c2fa8e6ccc94f89576f,7.323996087195166,19.52090811729431,0.052083333333333315,26.333333333333485,385.2709110833332,804.0811699999999,-4680.0
original_compatible,3,1.0,LatestOnly,20260726_formal4t4_original_compatible_Adaptive@rho1.0_rep3,20260726_formal4t4_original_compatible_LatestOnly@rho1.0_rep3,992913572e960d26d149c4b12e8b0ecd6d8924d18f635c2fa8e6ccc94f89576f,21.735636234283444,23.79999828338623,0.14583333333333331,156.16666666666674,385.6404885416666,699.607716,520.0
original_compatible,3,1.0,AgeCov-Greedy,20260726_formal4t4_original_compatible_Adaptive@rho1.0_rep3,20260726_formal4t4_original_compatible_AgeCov-Greedy@rho1.0_rep3,992913572e960d26d149c4b12e8b0ecd6d8924d18f635c2fa8e6ccc94f89576f,13.018302249236843,4.734284162521362,0.07291666666666663,129.5,305.96188674999985,950.5322289999999,4680.0
original_compatible,3,1.0,StaticSemantic,20260726_formal4t4_original_compatible_Adaptive@rho1.0_rep3,20260726_formal4t4_original_compatible_StaticSemantic@rho1.0_rep3,992913572e960d26d149c4b12e8b0ecd6d8924d18f635c2fa8e6ccc94f89576f,3.8099085579455725,-6.669381618499756,0.04166666666666663,-0.33333333333325754,-20.524561781249986,412.70653200000015,0.0
original_compatible,3,1.2,FullSync,20260726_formal4t4_original_compatible_Adaptive@rho1.2_rep3,20260726_formal4t4_original_compatible_FullSync@rho1.2_rep3,992913572e960d26d149c4b12e8b0ecd6d8924d18f635c2fa8e6ccc94f89576f,13.427610326820698,0.669823408126831,0.17708333333333331,-4.5,-172.43301197916662,-340.60899400000017,1352.0
original_compatible,3,1.2,RateFIFO,20260726_formal4t4_original_compatible_Adaptive@rho1.2_rep3,20260726_formal4t4_original_compatible_RateFIFO@rho1.2_rep3,992913572e960d26d149c4b12e8b0ecd6d8924d18f635c2fa8e6ccc94f89576f,-3.0850260022660336,5.165209531784058,0.0,-161.0,-103.96208417708317,110.59693199999992,-3120.0
original_compatible,3,1.2,LatestOnly,20260726_formal4t4_original_compatible_Adaptive@rho1.2_rep3,20260726_formal4t4_original_compatible_LatestOnly@rho1.2_rep3,992913572e960d26d149c4b12e8b0ecd6d8924d18f635c2fa8e6ccc94f89576f,15.692354786563925,6.503700017929077,0.17708333333333331,-41.5,-136.9565014791665,368.86678600000005,936.0
original_compatible,3,1.2,AgeCov-Greedy,20260726_formal4t4_original_compatible_Adaptive@rho1.2_rep3,20260726_formal4t4_original_compatible_AgeCov-Greedy@rho1.2_rep3,992913572e960d26d149c4b12e8b0ecd6d8924d18f635c2fa8e6ccc94f89576f,8.222489783461668,-5.919959545135498,0.17708333333333331,-4.6666666666667425,-318.3168871770831,-491.2554839999998,5200.0
original_compatible,3,1.2,StaticSemantic,20260726_formal4t4_original_compatible_Adaptive@rho1.2_rep3,20260726_formal4t4_original_compatible_StaticSemantic@rho1.2_rep3,992913572e960d26d149c4b12e8b0ecd6d8924d18f635c2fa8e6ccc94f89576f,0.8098666902998843,-16.480575799942017,0.052083333333333315,-58.5,-305.4296028645831,-502.59681599999976,624.0
original_compatible,4,0.5,FullSync,20260726_formal4t4_original_compatible_Adaptive@rho0.5_rep4,20260726_formal4t4_original_compatible_FullSync@rho0.5_rep4,080e112b886bf6d2fe326f6639a3477dcd594ba8b7a5363885109b8e2c7f7293,1.886272565178249,1.7496237754821777,0.0,5.5,86.2578005104167,61.799777999999606,1040.0
original_compatible,4,0.5,RateFIFO,20260726_formal4t4_original_compatible_Adaptive@rho0.5_rep4,20260726_formal4t4_original_compatible_RateFIFO@rho0.5_rep4,080e112b886bf6d2fe326f6639a3477dcd594ba8b7a5363885109b8e2c7f7293,22.738476010336395,37.20598220825195,0.22916666666666666,220.66666666666674,447.0606483541667,794.5630540000002,-8320.0
original_compatible,4,0.5,LatestOnly,20260726_formal4t4_original_compatible_Adaptive@rho0.5_rep4,20260726_formal4t4_original_compatible_LatestOnly@rho0.5_rep4,080e112b886bf6d2fe326f6639a3477dcd594ba8b7a5363885109b8e2c7f7293,0.50613636555879,-3.140686273574829,-0.010416666666666671,-15.666666666666742,197.29964819791667,13.201400999999805,728.0
original_compatible,4,0.5,AgeCov-Greedy,20260726_formal4t4_original_compatible_Adaptive@rho0.5_rep4,20260726_formal4t4_original_compatible_AgeCov-Greedy@rho0.5_rep4,080e112b886bf6d2fe326f6639a3477dcd594ba8b7a5363885109b8e2c7f7293,0.24203728247379885,-4.7734668254852295,-0.010416666666666671,-15.666666666666742,143.74464332291677,-223.68215499999997,1040.0
original_compatible,4,0.5,StaticSemantic,20260726_formal4t4_original_compatible_Adaptive@rho0.5_rep4,20260726_formal4t4_original_compatible_StaticSemantic@rho0.5_rep4,080e112b886bf6d2fe326f6639a3477dcd594ba8b7a5363885109b8e2c7f7293,-0.5657724815866221,-2.7414920330047607,0.0,0.0,-8.125157499999887,-444.5806120000002,-312.0
original_compatible,4,0.8,FullSync,20260726_formal4t4_original_compatible_Adaptive@rho0.8_rep4,20260726_formal4t4_original_compatible_FullSync@rho0.8_rep4,080e112b886bf6d2fe326f6639a3477dcd594ba8b7a5363885109b8e2c7f7293,19.069470847862352,18.060100078582764,0.21875000000000003,140.5,78.8689375729166,321.8407980000002,5304.0
original_compatible,4,0.8,RateFIFO,20260726_formal4t4_original_compatible_Adaptive@rho0.8_rep4,20260726_formal4t4_original_compatible_RateFIFO@rho0.8_rep4,080e112b886bf6d2fe326f6639a3477dcd594ba8b7a5363885109b8e2c7f7293,4.173133784446161,9.35630989074707,0.08333333333333334,32.66666666666674,249.29681863541668,1085.6191829999998,-4056.0
original_compatible,4,0.8,LatestOnly,20260726_formal4t4_original_compatible_Adaptive@rho0.8_rep4,20260726_formal4t4_original_compatible_LatestOnly@rho0.8_rep4,080e112b886bf6d2fe326f6639a3477dcd594ba8b7a5363885109b8e2c7f7293,3.824882320735764,-3.392160177230835,-0.04166666666666666,-26.333333333333258,54.820261520833355,258.545247,1040.0
original_compatible,4,0.8,AgeCov-Greedy,20260726_formal4t4_original_compatible_Adaptive@rho0.8_rep4,20260726_formal4t4_original_compatible_AgeCov-Greedy@rho0.8_rep4,080e112b886bf6d2fe326f6639a3477dcd594ba8b7a5363885109b8e2c7f7293,17.55769783863123,14.263410091400146,0.22916666666666666,124.33333333333326,42.663002031250016,168.2319950000001,5304.0
original_compatible,4,0.8,StaticSemantic,20260726_formal4t4_original_compatible_Adaptive@rho0.8_rep4,20260726_formal4t4_original_compatible_StaticSemantic@rho0.8_rep4,080e112b886bf6d2fe326f6639a3477dcd594ba8b7a5363885109b8e2c7f7293,4.699411661728572,-0.0006837844848632812,0.020833333333333343,22.5,0.33827723958324896,-230.51188899999988,1144.0
original_compatible,4,1.0,FullSync,20260726_formal4t4_original_compatible_Adaptive@rho1.0_rep4,20260726_formal4t4_original_compatible_FullSync@rho1.0_rep4,080e112b886bf6d2fe326f6639a3477dcd594ba8b7a5363885109b8e2c7f7293,21.499881243360214,19.61444330215454,0.25,151.0,-61.17870408333329,-264.958803,4368.0
original_compatible,4,1.0,RateFIFO,20260726_formal4t4_original_compatible_Adaptive@rho1.0_rep4,20260726_formal4t4_original_compatible_RateFIFO@rho1.0_rep4,080e112b886bf6d2fe326f6639a3477dcd594ba8b7a5363885109b8e2c7f7293,-2.9556179668592364,-1.0401232242584229,0.05208333333333334,0.5,31.31129893750017,377.91140399999995,-3016.0
original_compatible,4,1.0,LatestOnly,20260726_formal4t4_original_compatible_Adaptive@rho1.0_rep4,20260726_formal4t4_original_compatible_LatestOnly@rho1.0_rep4,080e112b886bf6d2fe326f6639a3477dcd594ba8b7a5363885109b8e2c7f7293,4.276622395584546,-0.12661147117614746,0.020833333333333343,11.166666666666515,-192.18811773958328,-58.05790200000001,1768.0
original_compatible,4,1.0,AgeCov-Greedy,20260726_formal4t4_original_compatible_Adaptive@rho1.0_rep4,20260726_formal4t4_original_compatible_AgeCov-Greedy@rho1.0_rep4,080e112b886bf6d2fe326f6639a3477dcd594ba8b7a5363885109b8e2c7f7293,18.783722887868464,21.36883544921875,0.20833333333333334,130.33333333333326,1.5776171145835178,550.5284550000001,5408.0
original_compatible,4,1.0,StaticSemantic,20260726_formal4t4_original_compatible_Adaptive@rho1.0_rep4,20260726_formal4t4_original_compatible_StaticSemantic@rho1.0_rep4,080e112b886bf6d2fe326f6639a3477dcd594ba8b7a5363885109b8e2c7f7293,15.27687124929566,16.083208084106445,0.11458333333333334,21.833333333333258,6.02805622916685,12.227016000000276,624.0
original_compatible,4,1.2,FullSync,20260726_formal4t4_original_compatible_Adaptive@rho1.2_rep4,20260726_formal4t4_original_compatible_FullSync@rho1.2_rep4,080e112b886bf6d2fe326f6639a3477dcd594ba8b7a5363885109b8e2c7f7293,15.549597163131274,25.125658988952637,0.16666666666666669,92.66666666666674,8.989694999999983,110.62307999999985,3432.0
original_compatible,4,1.2,RateFIFO,20260726_formal4t4_original_compatible_Adaptive@rho1.2_rep4,20260726_formal4t4_original_compatible_RateFIFO@rho1.2_rep4,080e112b886bf6d2fe326f6639a3477dcd594ba8b7a5363885109b8e2c7f7293,-4.258398425751835,6.565446615219116,0.010416666666666685,-26.166666666666515,33.719618937499945,-266.02092800000037,-1352.0
original_compatible,4,1.2,LatestOnly,20260726_formal4t4_original_compatible_Adaptive@rho1.2_rep4,20260726_formal4t4_original_compatible_LatestOnly@rho1.2_rep4,080e112b886bf6d2fe326f6639a3477dcd594ba8b7a5363885109b8e2c7f7293,13.564675282740943,18.374626874923706,0.22916666666666669,70.83333333333348,-137.87476945833328,-713.0516590000002,2600.0
original_compatible,4,1.2,AgeCov-Greedy,20260726_formal4t4_original_compatible_Adaptive@rho1.2_rep4,20260726_formal4t4_original_compatible_AgeCov-Greedy@rho1.2_rep4,080e112b886bf6d2fe326f6639a3477dcd594ba8b7a5363885109b8e2c7f7293,18.959925167802453,27.471720695495605,0.1875,113.66666666666674,16.92506483333341,-176.05322400000023,3432.0
original_compatible,4,1.2,StaticSemantic,20260726_formal4t4_original_compatible_Adaptive@rho1.2_rep4,20260726_formal4t4_original_compatible_StaticSemantic@rho1.2_rep4,080e112b886bf6d2fe326f6639a3477dcd594ba8b7a5363885109b8e2c7f7293,17.50429459240126,23.470338821411133,0.15625,70.83333333333348,16.439095958333382,-340.77422700000034,1872.0
reuse_intensive,0,0.5,FullSync,20260726_formal4t4_reuse_intensive_Adaptive@rho0.5_rep0,20260726_formal4t4_reuse_intensive_FullSync@rho0.5_rep0,51caaf4ea6ebbcdec14a6bd725c149c38532781130d827bae9dc066006fb884a,7.422726722324594,6.26126766204834,0.020833333333333336,106.5,199.5816998437499,5292.861459,6344.0
reuse_intensive,0,0.5,RateFIFO,20260726_formal4t4_reuse_intensive_Adaptive@rho0.5_rep0,20260726_formal4t4_reuse_intensive_RateFIFO@rho0.5_rep0,51caaf4ea6ebbcdec14a6bd725c149c38532781130d827bae9dc066006fb884a,30.27657913460451,67.83461475372314,0.11458333333333334,245.16666666666674,598.105975875,5438.399261999999,-8008.0
reuse_intensive,0,0.5,LatestOnly,20260726_formal4t4_reuse_intensive_Adaptive@rho0.5_rep0,20260726_formal4t4_reuse_intensive_LatestOnly@rho0.5_rep0,51caaf4ea6ebbcdec14a6bd725c149c38532781130d827bae9dc066006fb884a,4.271968592615686,-26.95518684387207,-0.010416666666666664,63.66666666666674,305.73039910416674,4877.279709,4888.0
reuse_intensive,0,0.5,AgeCov-Greedy,20260726_formal4t4_reuse_intensive_Adaptive@rho0.5_rep0,20260726_formal4t4_reuse_intensive_AgeCov-Greedy@rho0.5_rep0,51caaf4ea6ebbcdec14a6bd725c149c38532781130d827bae9dc066006fb884a,17.06784278154373,1.5230584144592285,0.041666666666666664,138.5,150.43506137500003,3550.7191340000004,6344.0
reuse_intensive,0,0.5,StaticSemantic,20260726_formal4t4_reuse_intensive_Adaptive@rho0.5_rep0,20260726_formal4t4_reuse_intensive_StaticSemantic@rho0.5_rep0,51caaf4ea6ebbcdec14a6bd725c149c38532781130d827bae9dc066006fb884a,2.4612625030910245,-1.0179917812347412,0.0,63.66666666666674,119.51853171874995,5.02804100000003,832.0
reuse_intensive,0,0.8,FullSync,20260726_formal4t4_reuse_intensive_Adaptive@rho0.8_rep0,20260726_formal4t4_reuse_intensive_FullSync@rho0.8_rep0,51caaf4ea6ebbcdec14a6bd725c149c38532781130d827bae9dc066006fb884a,50.4944673110457,31.74800205230713,0.29166666666666663,223.83333333333326,342.29335202083325,1002.1142,8112.0
reuse_intensive,0,0.8,RateFIFO,20260726_formal4t4_reuse_intensive_Adaptive@rho0.8_rep0,20260726_formal4t4_reuse_intensive_RateFIFO@rho0.8_rep0,51caaf4ea6ebbcdec14a6bd725c149c38532781130d827bae9dc066006fb884a,-2.2558822947389956,25.098177433013916,0.020833333333333343,106.5,442.69747544791676,1089.2293950000003,-3952.0
reuse_intensive,0,0.8,LatestOnly,20260726_formal4t4_reuse_intensive_Adaptive@rho0.8_rep0,20260726_formal4t4_reuse_intensive_LatestOnly@rho0.8_rep0,51caaf4ea6ebbcdec14a6bd725c149c38532781130d827bae9dc066006fb884a,41.71055372672922,20.305399179458618,0.21875000000000003,213.16666666666652,342.2524071145833,1407.8997120000004,5512.0
reuse_intensive,0,0.8,AgeCov-Greedy,20260726_formal4t4_reuse_intensive_Adaptive@rho0.8_rep0,20260726_formal4t4_reuse_intensive_AgeCov-Greedy@rho0.8_rep0,51caaf4ea6ebbcdec14a6bd725c149c38532781130d827bae9dc066006fb884a,33.282196658499096,18.838214635849,0.17708333333333334,106.66666666666652,169.51965922916656,995.2785560000002,8320.0
reuse_intensive,0,0.8,StaticSemantic,20260726_formal4t4_reuse_intensive_Adaptive@rho0.8_rep0,20260726_formal4t4_reuse_intensive_StaticSemantic@rho0.8_rep0,51caaf4ea6ebbcdec14a6bd725c149c38532781130d827bae9dc066006fb884a,-4.307650257559381,-16.60009503364563,0.0,-10.666666666666742,79.88999140624992,-77.48883899999964,2704.0
reuse_intensive,0,1.0,FullSync,20260726_formal4t4_reuse_intensive_Adaptive@rho1.0_rep0,20260726_formal4t4_reuse_intensive_FullSync@rho1.0_rep0,51caaf4ea6ebbcdec14a6bd725c149c38532781130d827bae9dc066006fb884a,48.67399399420794,37.723468542099,0.2708333333333333,202.5,419.8485551145834,1717.2624069999993,7488.0
reuse_intensive,0,1.0,RateFIFO,20260726_formal4t4_reuse_intensive_Adaptive@rho1.0_rep0,20260726_formal4t4_reuse_intensive_RateFIFO@rho1.0_rep0,51caaf4ea6ebbcdec14a6bd725c149c38532781130d827bae9dc066006fb884a,-8.096403458539179,21.076054573059082,0.0,106.5,414.3632836874999,1155.575409,-2704.0
reuse_intensive,0,1.0,LatestOnly,20260726_formal4t4_reuse_intensive_Adaptive@rho1.0_rep0,20260726_formal4t4_reuse_intensive_LatestOnly@rho1.0_rep0,51caaf4ea6ebbcdec14a6bd725c149c38532781130d827bae9dc066006fb884a,47.83355182058671,29.887892484664917,0.2916666666666667,191.83333333333326,375.5681080520833,1564.1174999999994,4056.0
reuse_intensive,0,1.0,AgeCov-Greedy,20260726_formal4t4_reuse_intensive_Adaptive@rho1.0_rep0,20260726_formal4t4_reuse_intensive_AgeCov-Greedy@rho1.0_rep0,51caaf4ea6ebbcdec14a6bd725c149c38532781130d827bae9dc066006fb884a,41.887332141399376,23.660279273986816,0.3020833333333333,202.5,306.6879719062499,727.1996289999997,2912.0
reuse_intensive,0,1.0,StaticSemantic,20260726_formal4t4_reuse_intensive_Adaptive@rho1.0_rep0,20260726_formal4t4_reuse_intensive_StaticSemantic@rho1.0_rep0,51caaf4ea6ebbcdec14a6bd725c149c38532781130d827bae9dc066006fb884a,43.63103597655016,24.758986473083496,0.2604166666666667,213.16666666666652,378.3845925104167,898.9763029999995,1768.0
reuse_intensive,0,1.2,FullSync,20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_rep0,20260726_formal4t4_reuse_intensive_FullSync@rho1.2_rep0,51caaf4ea6ebbcdec14a6bd725c149c38532781130d827bae9dc066006fb884a,39.7007911029984,18.486572265625,0.23958333333333334,138.5,155.76468390624996,-296.95346400000017,1768.0
reuse_intensive,0,1.2,RateFIFO,20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_rep0,20260726_formal4t4_reuse_intensive_RateFIFO@rho1.2_rep0,51caaf4ea6ebbcdec14a6bd725c149c38532781130d827bae9dc066006fb884a,-9.245216797379882,11.856961250305176,-0.05208333333333334,42.5,199.40521438541668,-388.48591000000033,-1352.0
reuse_intensive,0,1.2,LatestOnly,20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_rep0,20260726_formal4t4_reuse_intensive_LatestOnly@rho1.2_rep0,51caaf4ea6ebbcdec14a6bd725c149c38532781130d827bae9dc066006fb884a,39.07459786008386,15.888666152954102,0.23958333333333334,117.16666666666674,104.0423893229165,-424.9094930000001,2600.0
reuse_intensive,0,1.2,AgeCov-Greedy,20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_rep0,20260726_formal4t4_reuse_intensive_AgeCov-Greedy@rho1.2_rep0,51caaf4ea6ebbcdec14a6bd725c149c38532781130d827bae9dc066006fb884a,42.26868268672158,22.704835891723633,0.22916666666666666,95.83333333333348,221.77010040624987,207.36927699999978,4368.0
reuse_intensive,0,1.2,StaticSemantic,20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_rep0,20260726_formal4t4_reuse_intensive_StaticSemantic@rho1.2_rep0,51caaf4ea6ebbcdec14a6bd725c149c38532781130d827bae9dc066006fb884a,40.843912815346435,21.223835229873657,0.20833333333333334,117.16666666666674,177.7620991770832,-75.90248199999951,2392.0
reuse_intensive,1,0.5,FullSync,20260726_formal4t4_reuse_intensive_Adaptive@rho0.5_rep1,20260726_formal4t4_reuse_intensive_FullSync@rho0.5_rep1,54addea513cf1ad88427a6588034d6596cb07751ca5d98ba27995cc5f1d67019,28.99910911184842,10.777028322219849,0.04166666666666667,74.66666666666663,187.3660215208331,5261.512878,7696.0
reuse_intensive,1,0.5,RateFIFO,20260726_formal4t4_reuse_intensive_Adaptive@rho0.5_rep1,20260726_formal4t4_reuse_intensive_RateFIFO@rho0.5_rep1,54addea513cf1ad88427a6588034d6596cb07751ca5d98ba27995cc5f1d67019,36.05804572339918,21.94856858253479,0.10416666666666667,192.0,353.83587807291656,5565.058144999999,-6656.0
reuse_intensive,1,0.5,LatestOnly,20260726_formal4t4_reuse_intensive_Adaptive@rho0.5_rep1,20260726_formal4t4_reuse_intensive_LatestOnly@rho0.5_rep1,54addea513cf1ad88427a6588034d6596cb07751ca5d98ba27995cc5f1d67019,15.081411545393898,-3.45015287399292,-0.010416666666666657,53.33333333333326,120.30836706249988,5268.406435999999,5512.0
reuse_intensive,1,0.5,AgeCov-Greedy,20260726_formal4t4_reuse_intensive_Adaptive@rho0.5_rep1,20260726_formal4t4_reuse_intensive_AgeCov-Greedy@rho0.5_rep1,54addea513cf1ad88427a6588034d6596cb07751ca5d98ba27995cc5f1d67019,-13.57024154506746,-55.89287447929382,-0.08333333333333333,-10.666666666666742,-31.204648833333522,4621.563396,7696.0
reuse_intensive,1,0.5,StaticSemantic,20260726_formal4t4_reuse_intensive_Adaptive@rho0.5_rep1,20260726_formal4t4_reuse_intensive_StaticSemantic@rho0.5_rep1,54addea513cf1ad88427a6588034d6596cb07751ca5d98ba27995cc5f1d67019,-23.43317906582942,-69.59961485862732,-0.10416666666666666,-85.50000000000011,-127.37461062500006,-127.09823099999994,3016.0
reuse_intensive,1,0.8,FullSync,20260726_formal4t4_reuse_intensive_Adaptive@rho0.8_rep1,20260726_formal4t4_reuse_intensive_FullSync@rho0.8_rep1,54addea513cf1ad88427a6588034d6596cb07751ca5d98ba27995cc5f1d67019,62.74078836988231,13.182350158691406,0.21874999999999997,138.66666666666674,53.440131354166624,283.39798900000096,1144.0
reuse_intensive,1,0.8,RateFIFO,20260726_formal4t4_reuse_intensive_Adaptive@rho0.8_rep1,20260726_formal4t4_reuse_intensive_RateFIFO@rho0.8_rep1,54addea513cf1ad88427a6588034d6596cb07751ca5d98ba27995cc5f1d67019,31.690508103761516,25.418049097061157,0.09374999999999997,138.66666666666674,217.62956407291654,483.59027400000014,-5096.0
reuse_intensive,1,0.8,LatestOnly,20260726_formal4t4_reuse_intensive_Adaptive@rho0.8_rep1,20260726_formal4t4_reuse_intensive_LatestOnly@rho0.8_rep1,54addea513cf1ad88427a6588034d6596cb07751ca5d98ba27995cc5f1d67019,65.0078986980876,15.311659336090088,0.21874999999999997,138.66666666666674,64.23318190624991,41.50870000000032,832.0
reuse_intensive,1,0.8,AgeCov-Greedy,20260726_formal4t4_reuse_intensive_Adaptive@rho0.8_rep1,20260726_formal4t4_reuse_intensive_AgeCov-Greedy@rho0.8_rep1,54addea513cf1ad88427a6588034d6596cb07751ca5d98ba27995cc5f1d67019,58.87879957918261,19.535099267959595,0.18749999999999997,53.16666666666674,-38.89848998958337,308.22623399999975,9464.0
reuse_intensive,1,0.8,StaticSemantic,20260726_formal4t4_reuse_intensive_Adaptive@rho0.8_rep1,20260726_formal4t4_reuse_intensive_StaticSemantic@rho0.8_rep1,54addea513cf1ad88427a6588034d6596cb07751ca5d98ba27995cc5f1d67019,-4.889962008742032,0.07961130142211914,-0.0625,21.33333333333337,30.608846645833182,151.48740399999951,2912.0
reuse_intensive,1,1.0,FullSync,20260726_formal4t4_reuse_intensive_Adaptive@rho1.0_rep1,20260726_formal4t4_reuse_intensive_FullSync@rho1.0_rep1,54addea513cf1ad88427a6588034d6596cb07751ca5d98ba27995cc5f1d67019,8.683430382462788,-1.0527281761169434,0.01041666666666663,32.0,-8.613148166666633,-162.03223400000024,1664.0
reuse_intensive,1,1.0,RateFIFO,20260726_formal4t4_reuse_intensive_Adaptive@rho1.0_rep1,20260726_formal4t4_reuse_intensive_RateFIFO@rho1.0_rep1,54addea513cf1ad88427a6588034d6596cb07751ca5d98ba27995cc5f1d67019,-31.451651287860557,-2.251757860183716,-0.11458333333333337,32.0,61.36056597916672,-381.501037,-2600.0
reuse_intensive,1,1.0,LatestOnly,20260726_formal4t4_reuse_intensive_Adaptive@rho1.0_rep1,20260726_formal4t4_reuse_intensive_LatestOnly@rho1.0_rep1,54addea513cf1ad88427a6588034d6596cb07751ca5d98ba27995cc5f1d67019,0.031045612741692707,-11.479650259017944,0.0,-21.33333333333337,-116.6435331145833,-216.6863140000005,7280.0
reuse_intensive,1,1.0,AgeCov-Greedy,20260726_formal4t4_reuse_intensive_Adaptive@rho1.0_rep1,20260726_formal4t4_reuse_intensive_AgeCov-Greedy@rho1.0_rep1,54addea513cf1ad88427a6588034d6596cb07751ca5d98ba27995cc5f1d67019,2.404724492401371,-11.59412145614624,0.03125,0.0,-77.25015213541656,-598.3780230000011,1144.0
reuse_intensive,1,1.0,StaticSemantic,20260726_formal4t4_reuse_intensive_Adaptive@rho1.0_rep1,20260726_formal4t4_reuse_intensive_StaticSemantic@rho1.0_rep1,54addea513cf1ad88427a6588034d6596cb07751ca5d98ba27995cc5f1d67019,5.335100408460264,-6.4638965129852295,0.0,-10.666666666666742,-77.65433445833332,-556.262106000001,1248.0
reuse_intensive,1,1.2,FullSync,20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_rep1,20260726_formal4t4_reuse_intensive_FullSync@rho1.2_rep1,54addea513cf1ad88427a6588034d6596cb07751ca5d98ba27995cc5f1d67019,19.164799889580152,13.326107501983643,0.041666666666666685,85.16666666666663,132.42370351041654,634.7764450000004,-832.0
reuse_intensive,1,1.2,RateFIFO,20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_rep1,20260726_formal4t4_reuse_intensive_RateFIFO@rho1.2_rep1,54addea513cf1ad88427a6588034d6596cb07751ca5d98ba27995cc5f1d67019,-12.223138668498052,8.451866149902344,-0.08333333333333331,21.33333333333337,386.7035297499999,862.4228990000001,-2600.0
reuse_intensive,1,1.2,LatestOnly,20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_rep1,20260726_formal4t4_reuse_intensive_LatestOnly@rho1.2_rep1,54addea513cf1ad88427a6588034d6596cb07751ca5d98ba27995cc5f1d67019,13.420177483167805,0.08284568786621094,0.03125,85.33333333333337,42.26838280208335,-502.062175,2600.0
reuse_intensive,1,1.2,AgeCov-Greedy,20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_rep1,20260726_formal4t4_reuse_intensive_AgeCov-Greedy@rho1.2_rep1,54addea513cf1ad88427a6588034d6596cb07751ca5d98ba27995cc5f1d67019,21.65875314884498,9.599570989608765,0.14583333333333331,21.33333333333337,104.69068961458333,756.1968139999999,-1664.0
