experiment_id,experiment,evidence_type,code_commit,model,hardware,cell_id,relay_cell_id,policy,workload,policy_definition,wire_frame_bytes,wire_bytes_per_msg_assumed,rep,repetitions,seed,workload_trace_hash,zipf_alpha,pool_size,lineage_steps,distinct_lineages_total,phase_shift_at_request,n_requests,warmup_request_count,concurrency,fixed_output_tokens,kv_cache_tokens_per_instance_shadow,max_queue_relay,drain_timeout_s,topk,j,guard_ms,prefill_tokens_per_ms,queue_penalty_ms,cell_order_index,cell_order_sequence,generation_mode,vllm_cache_salt,semantic_prompt_contains_policy,metric_scope,status,request_count,overlap_fraction,overlap_seed_prefixes,overlap_seed_requests,cell_active_s,upserts_generated,upserts_per_s,offered_wire_bit_per_s,affinity_selection_rate,dispatch_state_age_defined_count,dispatch_state_age_mean_s,dispatch_state_age_p50_s,dispatch_state_age_p95_s,dispatcher_view_missing_at_dispatch_rate,source_view_false_negative_rate,source_view_false_positive_rate,physical_false_positive_affinity_rate,source_unique_prefixes_at_end,dispatcher_unique_prefixes_at_end,dispatcher_unique_prefixes_per_wire_byte,vllm_cached_token_rate,vllm_cached_tokens_total,vllm_cached_tokens_per_request,stale_fallback_count,stale_fallback_rate,mean_coverage_shortfall_tokens,ttft_mean_ms,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,latency_p50_ms,latency_p95_ms,throughput_requests_per_s,validation_attempt_count,validation_failure_count,fallback_count,incorrect_kv_reuse_count,retried_request_count,request_error_rate,rho,sig_bit_per_s,background_traffic,background_rate,relay_max_inflight,source_local_topk,gateway_global_topk,source_upserts_sent,source_tombstones_sent,source_suppressed_upserts,net_msgs_sent,net_msgs_delivered,net_wire_bytes_sent,net_undelivered_at_drain_end,ad_delivery_delay_mean_s,ad_delivery_delay_p50_s,ad_delivery_delay_p95_s,ad_delivery_delay_p99_s,tombstone_delay_p95_s,tc_sig_backlog_bytes_before,tc_sig_backlog_bytes_mid,tc_sig_backlog_bytes_after,tc_sig_dropped_after,tc_class110_sent_bytes_after,tc_class120_sent_bytes_after,tc_class120_sent_bytes_before,relay_forwarded,relay_drop_rate_limit,relay_drop_superseded,relay_drop_duplicate_holder,relay_drop_low_utility,relay_drop_queue_drop,relay_drop_expired,relay_max_queue
20260726_formal4t4_reuse_intensive_Ideal_rep0,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,54659d0f52acd2a50b431eb4cd5bbfafcc84dae7,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Ideal,206,Ideal,reuse_intensive,Immediate dispatcher visibility; no signaling cost; upper bound.,64,104,0,1,2026072618,e26b0da0abb8e32cde120d733a4016596ab7173cdb6e3c95ec0e6a353345c0ee,1.2,32,3,64,24,48,12,8,4,104544,4096,60.0,8,4,0.5,50.0,2.0,0,"Ideal,FullSync@rho1.0,Adaptive@rho1.0",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:calib_concurrency8_20260726:Ideal:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,36,0.25,8,32,35.71144582889974,80,2.2401781317758753,1863.8282056375283,0.1388888888888889,21,4.634775797526042,0.001331329345703125,18.360867023468018,0.0,0.0,0.0,0.0,21,21,0.0,1.0,51328.0,1425.7777777777778,0,0.0,0.0,1025.2973528333334,350.407818,3948.496861,6806.198743,933.458014,6039.960533,1.008080159299144,5,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260726_formal4t4_reuse_intensive_FullSync@rho1.0_rep0,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,b75605b64c52e03ab224d31761e6324b86b40dfd,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,FullSync@rho1.0,207,FullSync,reuse_intensive,"All events forward in FIFO order; no suppression, replacement, deduplication, priority, or congestion admission.",64,104,0,1,2026072618,e26b0da0abb8e32cde120d733a4016596ab7173cdb6e3c95ec0e6a353345c0ee,1.2,32,3,64,24,48,12,8,4,104544,4096,60.0,8,4,0.5,50.0,2.0,1,"Ideal,FullSync@rho1.0,Adaptive@rho1.0",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:calib_concurrency8_20260726:FullSync@rho1.0:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,36,0.25,8,32,40.53774737659842,80,1.9734693015079152,1641.9264588545855,0.0,21,24.51685999688648,19.270322561264038,36.01361131668091,0.3333333333333333,0.3333333333333333,0.0,0.0,21,21,0.0025240384615384617,1.0,35968.0,999.1111111111111,0,0.0,0.0,1410.1415708611112,852.227006,4535.70599,5669.891976,1254.051423,5789.213601,0.8880611856785618,0,0,0,0,2,0.0,1.0,1863,False,none,4,False,0,80,0,0,80,80,8320,0,26.023804923892023,33.22163248062134,39.685261249542236,40.7362060546875,0.0,0,524,0,0,229648,1008,1008,80,0,0,0,0,0,0,47
20260726_formal4t4_reuse_intensive_Adaptive@rho1.0_rep0,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,b75605b64c52e03ab224d31761e6324b86b40dfd,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Adaptive@rho1.0,208,Adaptive,reuse_intensive,StaticSemantic plus EWMA-delay/queue-aware utility admission and dynamic tightening of the global useful-prefix set.,64,104,0,1,2026072618,e26b0da0abb8e32cde120d733a4016596ab7173cdb6e3c95ec0e6a353345c0ee,1.2,32,3,64,24,48,12,8,4,104544,4096,60.0,8,4,0.5,50.0,2.0,2,"Ideal,FullSync@rho1.0,Adaptive@rho1.0",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:calib_concurrency8_20260726:Adaptive@rho1.0:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,36,0.25,8,32,43.084094553254545,80,1.8568337301626512,1544.8856634953258,0.19444444444444445,21,23.84262820652553,19.217389583587646,35.89673471450806,0.3055555555555556,0.3055555555555556,0.0,0.0,21,16,0.0019230769230769232,1.0,35968.0,999.1111111111111,0,0.0,0.0,1357.4448456944444,418.062555,5608.273009,7066.196041,1001.185294,5918.804026,0.8355751785731931,7,0,0,0,2,0.0,1.0,1863,False,none,4,False,16,80,0,0,80,32,8320,48,5.500631332397461,6.014432430267334,10.294253587722778,11.056098937988281,0.0,0,524,0,0,236260,1008,1008,32,0,6,18,24,0,0,5
