experiment,N,B,policy,offered_Bps_mean,offered_Bps_ci95,offered_msgs_mean,offered_msgs_ci95,tx_bytes_mean,tx_bytes_ci95,tx_msgs_mean,tx_msgs_ci95,utilization_mean,utilization_ci95,q_max_mean,q_max_ci95,q_p95_mean,q_p95_ci95,qdelay_mean_mean,qdelay_mean_ci95,qdelay_p50_mean,qdelay_p50_ci95,qdelay_p95_mean,qdelay_p95_ci95,age_delivery_p50_mean,age_delivery_p50_ci95,age_delivery_p95_mean,age_delivery_p95_ci95,tombstone_delay_p95_mean,tombstone_delay_p95_ci95,requests_mean,requests_ci95,valid_hits_mean,valid_hits_ci95,fallbacks_mean,fallbacks_ci95,cold_misses_mean,cold_misses_ci95,valid_hit_rate_mean,valid_hit_rate_ci95,cold_miss_rate_mean,cold_miss_rate_ci95,stale_fallback_rate_mean,stale_fallback_rate_ci95,saved_prefill_total_mean,saved_prefill_total_ci95,saved_prefill_mean_mean,saved_prefill_mean_ci95,age_use_p95_mean,age_use_p95_ci95,msgs_dropped_mean,msgs_dropped_ci95,msgs_merged_mean,msgs_merged_ci95,msgs_withdrawn_mean,msgs_withdrawn_ci95,msgs_filtered_mean,msgs_filtered_ci95
e2_freshness,128,8192,exact_fifo,6811.612444444444,15.659877694219157,31929.433333333334,73.4056766916523,1950916.2666666666,3841.085349259962,30483.066666666666,60.01695858218691,0.7938298611111112,0.0015629416297444545,2443.5333333333333,18.15067738663959,2180.7966666666666,12.078613055773987,6.783660666445599,0.0451360561558563,6.238301809173526,0.05917576573642346,16.5327446145278,0.08360895495104144,6.245673799408221,0.059204288374742356,16.540588168357246,0.08360839653873882,16.107485984548134,0.0859592758047493,6009.666666666667,25.404362741142016,2328.133333333333,25.706771592049897,314.6666666666667,6.22900367179977,3366.866666666667,29.003715179120945,0.38741319935793805,0.004153702935201681,0.5602216656251773,0.003795670932751955,0.11916432956051337,0.0028032977088523494,15247165.0,231982.14780984094,2537.0866264116294,36.895514689270414,84.71606626668964,1.628388412246404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e2_freshness,128,16384,exact_fifo,6811.612444444444,15.659877694219157,31929.433333333334,73.4056766916523,2043481.6,4697.414322526702,31929.4,73.39709878947971,0.41574739583333337,0.0009556913904880171,1803.1,18.065184402442533,1521.3033333333335,11.89841171268019,1.939388246409126,0.018856893952163143,0.8279613234131336,0.027818789973251462,6.060212856963954,0.04760430950825992,0.8318884433772666,0.027819415617833458,6.064118569178793,0.047605059497802645,5.883658091247775,0.048328960571901204,6009.666666666667,25.404362741142016,2599.8,23.539349976864983,96.7,4.177783865039993,3313.1666666666665,29.865481756308544,0.4326231414466927,0.0038058935574172043,0.5512837779650563,0.0039628342879136315,0.03585397978423479,0.0014938535860863644,17079585.7,226511.72370002998,2842.0096136441935,35.61381510409606,79.79710776371266,1.6589641778401862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e2_freshness,128,32768,exact_fifo,6811.612444444444,15.659877694219157,31929.433333333334,73.4056766916523,2043483.7333333334,4697.963308265747,31929.433333333334,73.4056766916523,0.20787391493055554,0.000477901540961278,573.5333333333333,13.598558913958438,529.2,14.500753198035778,0.34309522191353187,0.008145114768558557,0.001097387597842925,4.0692979461021237e-05,1.0458009662632026,0.027973342407103554,0.003050479649127761,4.0678425575095136e-05,1.0477541887125381,0.027973394290582293,1.0387733653615736,0.026742873562456675,6009.666666666667,25.404362741142016,2692.133333333333,22.684468572603944,19.7,1.8242958899950616,3297.8333333333335,28.16056579374347,0.4479856891258278,0.0036048020705904886,0.5487374524233635,0.0037173894506973715,0.007249250227117926,0.0006440029879038764,17711510.033333335,224733.45681029107,2947.142027651155,34.88473936897728,78.44197602470881,1.6844705849847343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e2_freshness,128,65536,exact_fifo,6811.612444444444,15.659877694219157,31929.433333333334,73.4056766916523,2043483.7333333334,4697.963308265747,31929.433333333334,73.4056766916523,0.10393695746527777,0.000238950770480639,552.0333333333333,10.831132339455062,210.76333333333363,9.274822425506247,0.029807028660188927,0.0010989290242763344,0.0,0.0,0.2722405412498162,0.008827913120189023,0.0009765625,0.0,0.2732161069047378,0.008828101075905925,0.39800815553001295,0.009662885614592186,6009.666666666667,25.404362741142016,2713.133333333333,23.34675023649681,3.033333333333333,0.6437717046149476,3293.5,28.52381230263343,0.4514811866898414,0.003735589484774326,0.5480137630228351,0.0037428026048492175,0.0011166978758753903,0.00023637909090255295,17850374.0,229275.69899153613,2970.2494876205137,35.66506906232978,78.1624345724455,1.6724329809136358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e2_freshness,128,131072,exact_fifo,6811.612444444444,15.659877694219157,31929.433333333334,73.4056766916523,2043483.7333333334,4697.963308265747,31929.433333333334,73.4056766916523,0.051968478732638886,0.0001194753852403195,551.7666666666667,10.826718099787236,85.675,7.306443462813371,0.01007957098094959,0.0003576050873403932,0.0,0.0,0.09048024286373806,0.0037146897069073037,0.00048828125,0.0,0.09096852411373806,0.0037146897069073037,0.19326082211205914,0.00452259124416733,6009.666666666667,25.404362741142016,2714.3333333333335,23.36650610730743,1.0,0.4838694608801157,3294.3333333333335,28.536734468043413,0.4516809163612383,0.00373951270123109,0.5481527595544659,0.003751569320348694,0.0003665949008337104,0.00017829284389951177,17858959.266666666,229312.7279641768,2971.6769938565717,35.65602124068388,78.13030339240443,1.677407092466436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e2_freshness,128,262144,exact_fifo,6811.612444444444,15.659877694219157,31929.433333333334,73.4056766916523,2043483.7333333334,4697.963308265747,31929.433333333334,73.4056766916523,0.025984239366319443,5.973769262015975e-05,551.7,10.807990120127869,23.376666666666765,6.661716356438424,0.004340104812450794,0.00015235180469394465,0.0,0.0,0.03552020392344356,0.001719208938509193,0.000244140625,0.0,0.03576434454844356,0.001719208938509193,0.09563750258668277,0.0022358372751489137,6009.666666666667,25.404362741142016,2714.5333333333333,23.35385257903982,0.5333333333333333,0.3383243812869242,3294.6,28.550450919804018,0.4517142686172783,0.003738519590334911,0.5481968744384723,0.0037488354265826688,0.00019538124225451317,0.00012453412962891972,17860072.9,229089.4987406726,2971.8628485307736,35.62252967449409,78.1254858429865,1.6828064737274382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
