experiment,N,B,policy,offered_Bps_mean,offered_Bps_ci95,offered_msgs_mean,offered_msgs_ci95,tx_bytes_mean,tx_bytes_ci95,tx_msgs_mean,tx_msgs_ci95,utilization_mean,utilization_ci95,q_max_mean,q_max_ci95,q_p95_mean,q_p95_ci95,qdelay_mean_mean,qdelay_mean_ci95,qdelay_p50_mean,qdelay_p50_ci95,qdelay_p95_mean,qdelay_p95_ci95,age_delivery_p50_mean,age_delivery_p50_ci95,age_delivery_p95_mean,age_delivery_p95_ci95,tombstone_delay_p95_mean,tombstone_delay_p95_ci95,requests_mean,requests_ci95,valid_hits_mean,valid_hits_ci95,fallbacks_mean,fallbacks_ci95,cold_misses_mean,cold_misses_ci95,valid_hit_rate_mean,valid_hit_rate_ci95,cold_miss_rate_mean,cold_miss_rate_ci95,stale_fallback_rate_mean,stale_fallback_rate_ci95,saved_prefill_total_mean,saved_prefill_total_ci95,saved_prefill_mean_mean,saved_prefill_mean_ci95,age_use_p95_mean,age_use_p95_ci95,msgs_dropped_mean,msgs_dropped_ci95,msgs_merged_mean,msgs_merged_ci95,msgs_withdrawn_mean,msgs_withdrawn_ci95,msgs_filtered_mean,msgs_filtered_ci95
e1_scaling,16,65536,exact_fifo,848.1777777777777,5.467991233191246,3975.8333333333335,25.631208905583943,254453.33333333334,1640.3973699573723,3975.8333333333335,25.631208905583943,0.01294216579861111,8.343492482286448e-05,67.86666666666666,3.8288076753160887,0.5083333333333333,0.4406623595612628,0.0018641848089634542,0.00015352141244831286,0.0,0.0,0.01261106024370568,0.0018807471253278582,0.0009765625,0.0,0.013587248309235741,0.0018808824925116523,0.0453857421875,0.0026435306183253573,6019.733333333334,31.4890131649059,687.4666666666667,19.164003467548593,0.16666666666666666,0.17343343705330472,5332.1,37.1359106575807,0.11422572765130037,0.0032505028343558892,0.8857465462202022,0.0032440467325023834,0.00025424584616725253,0.00026779602025203697,3885338.6333333333,121772.12062844583,645.5489968086451,20.478614197199548,74.0165086791538,3.6877701431549963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e1_scaling,32,65536,exact_fifo,1699.9537777777778,8.522948440581862,7968.533333333334,39.951320815227454,509986.13333333336,2556.884532174557,7968.533333333334,39.951320815227454,0.02593923611111111,0.00013004987244540195,140.16666666666666,6.569529109480109,5.351666666666763,2.256370961635898,0.004245586739464453,0.00029246078045418856,0.0,0.0,0.0333174304192238,0.0034613557450223725,0.0009765625,0.0,0.0342939929192238,0.0034613557450223725,0.09466754183270383,0.004328569129121712,5979.533333333334,25.344849057191105,1152.2,26.017340399650088,0.2,0.15301295865789075,4827.133333333333,37.74514354308542,0.1927249302284108,0.004498187486995119,0.8072415817721883,0.004495526283143516,0.00017630356070023632,0.00013506892937377134,6888698.2,173568.94505721907,1152.2947659266595,30.086351235777936,77.48112063501289,3.1181909576725233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e1_scaling,64,65536,exact_fifo,3403.7617777777778,11.442979441582716,15955.133333333333,53.638966132418965,1021128.5333333333,3432.8938324748137,15955.133333333333,53.638966132418965,0.05193728298611111,0.0001746060095456347,275.6333333333333,8.182667113363626,42.62833333333304,4.0471454016701465,0.010117913535300567,0.0004362994659659513,0.0,0.0,0.09036646790412156,0.0044057656526293775,0.0009765625,0.0,0.09134303040412156,0.0044057656526293775,0.1928548947648318,0.006173630761947093,6008.2,28.59258437097798,1833.7666666666667,19.2660378090109,1.0,0.32758117358504646,4173.433333333333,28.112996699621874,0.3052207128786509,0.003006202709293962,0.6946133935836971,0.003003061689512689,0.0005442315872656631,0.00017571521531119274,11398278.333333334,142034.72412743932,1897.2291698768627,23.132968323765827,77.01490649782622,1.7295016943561758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e1_scaling,128,65536,exact_fifo,6811.612444444444,15.659877694219157,31929.433333333334,73.4056766916523,2043483.7333333334,4697.963308265747,31929.433333333334,73.4056766916523,0.10393695746527777,0.000238950770480639,552.0333333333333,10.831132339455062,210.76333333333363,9.274822425506247,0.029807028660188927,0.0010989290242763344,0.0,0.0,0.2722405412498162,0.008827913120189023,0.0009765625,0.0,0.2732161069047378,0.008828101075905925,0.39800815553001295,0.009662885614592186,6009.666666666667,25.404362741142016,2713.133333333333,23.34675023649681,3.033333333333333,0.6437717046149476,3293.5,28.52381230263343,0.4514811866898414,0.003735589484774326,0.5480137630228351,0.0037428026048492175,0.0011166978758753903,0.00023637909090255295,17850374.0,229275.69899153613,2970.2494876205137,35.66506906232978,78.1624345724455,1.6724329809136358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e1_scaling,256,65536,exact_fifo,13610.901333333333,27.254544722572824,63801.1,127.75567838706007,4083270.4,8176.363416771845,63801.1,127.75567838706007,0.20768587239583333,0.0004158713489162113,1118.7333333333333,21.73711710380828,1047.7,22.66089329482711,0.3449518541926012,0.005677157754789599,0.0005619800826787961,1.2965451500109547e-05,1.0329946877457936,0.02211967715387815,0.0015385365930382497,1.2969298867367943e-05,1.033971410745273,0.02211971249421313,1.0265185733559423,0.021645079253022045,6001.4,20.291195313839147,3736.366666666667,24.70509470810421,30.666666666666668,1.5183961088250386,2234.366666666667,19.58139543202001,0.6225707553710744,0.0032143568523994486,0.3723185762929313,0.003208217993921945,0.008143369532404724,0.00040823245140083014,25958231.3,191783.28039991242,4325.377010610381,28.712794355597808,79.4132070421949,1.0031184545568879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
