cell,coverage_tokens,event,gateway_arrival_time,gateway_send_time,generation_time,op,owner,payload_bytes,policy,prefix_digest64,queue_age_s,selected,semantic_score,stage,suppression_reason,update_id
42011,1024,update,1785014635.167567,,1785014635.1670535,upsert,0,64,AgeCov-Greedy,15769623694692820738,0.0005135536193847656,True,0.008014678955078125,enqueued,,0
42011,1024,update,1785014635.1678007,,1785014635.1671445,upsert,1,64,AgeCov-Greedy,15769623694692820738,0.0006561279296875,True,0.009960174560546875,enqueued,,1
42011,1024,update,1785014635.1682136,1785014635.1682136,1785014635.1670535,upsert,0,64,AgeCov-Greedy,15769623694692820738,0.0011601448059082031,True,0.018512725830078125,forwarded,,0
42011,1024,update,1785014635.1684043,1785014635.1684043,1785014635.1671445,upsert,1,64,AgeCov-Greedy,15769623694692820738,0.0012598037719726562,True,0.020107269287109375,forwarded,,1
42011,1024,update,1785014635.1685383,,1785014635.1672034,upsert,2,64,AgeCov-Greedy,15769623694692820738,0.0013349056243896484,True,0.02126312255859375,enqueued,,2
42011,1024,update,1785014635.168681,,1785014635.1672454,upsert,3,64,AgeCov-Greedy,15769623694692820738,0.0014355182647705078,True,0.02286529541015625,enqueued,,3
42011,1024,update,1785014635.1689394,1785014635.1689394,1785014635.1672034,upsert,2,64,AgeCov-Greedy,15769623694692820738,0.0017359256744384766,True,0.0277252197265625,forwarded,,2
42011,1024,update,1785014635.1690907,1785014635.1690907,1785014635.1672454,upsert,3,64,AgeCov-Greedy,15769623694692820738,0.0018453598022460938,True,0.029468536376953125,forwarded,,3
42011,4096,update,1785014643.998325,,1785014643.997808,upsert,0,64,AgeCov-Greedy,12613465747135452669,0.0005171298980712891,True,0.0321502685546875,enqueued,,4
42011,4096,update,1785014643.998859,1785014643.998859,1785014643.997808,upsert,0,64,AgeCov-Greedy,12613465747135452669,0.0010509490966796875,True,0.067047119140625,forwarded,,4
42011,4096,update,1785014643.9990146,,1785014643.998016,upsert,3,64,AgeCov-Greedy,12613465747135452669,0.0009984970092773438,True,0.0634765625,enqueued,,7
42011,4096,update,1785014643.9991322,,1785014643.9979308,upsert,1,64,AgeCov-Greedy,12613465747135452669,0.0012013912200927734,True,0.076568603515625,enqueued,,5
42011,4096,update,1785014643.9992268,,1785014643.997979,upsert,2,64,AgeCov-Greedy,12613465747135452669,0.0012478828430175781,True,0.07958984375,enqueued,,6
42011,4096,update,1785014643.9993932,1785014643.9993932,1785014643.9979308,upsert,1,64,AgeCov-Greedy,12613465747135452669,0.0014624595642089844,True,0.0934295654296875,forwarded,,5
42011,4096,update,1785014643.999528,1785014643.999528,1785014643.997979,upsert,2,64,AgeCov-Greedy,12613465747135452669,0.0015490055084228516,True,0.0989990234375,forwarded,,6
42011,4096,update,1785014643.9996445,1785014643.9996445,1785014643.998016,upsert,3,64,AgeCov-Greedy,12613465747135452669,0.0016283988952636719,True,0.104095458984375,forwarded,,7
42011,1024,update,1785014644.9722102,,1785014644.971808,upsert,0,64,AgeCov-Greedy,12523743054995375112,0.00040221214294433594,True,0.00624847412109375,enqueued,,8
42011,1024,update,1785014644.9726384,1785014644.9726384,1785014644.971808,upsert,0,64,AgeCov-Greedy,12523743054995375112,0.0008304119110107422,True,0.013240814208984375,forwarded,,8
42011,1024,update,1785014644.9728098,,1785014644.971999,upsert,3,64,AgeCov-Greedy,12523743054995375112,0.0008108615875244141,True,0.01287078857421875,enqueued,,11
42011,1024,update,1785014644.9729285,,1785014644.9719138,upsert,1,64,AgeCov-Greedy,12523743054995375112,0.00101470947265625,True,0.016162872314453125,enqueued,,9
42011,1024,update,1785014644.9730203,,1785014644.971961,upsert,2,64,AgeCov-Greedy,12523743054995375112,0.0010592937469482422,True,0.01688385009765625,enqueued,,10
42011,1024,update,1785014644.9731858,1785014644.9731858,1785014644.9719138,upsert,1,64,AgeCov-Greedy,12523743054995375112,0.001271963119506836,True,0.020313262939453125,forwarded,,9
42011,1024,update,1785014644.9733164,1785014644.9733164,1785014644.971961,upsert,2,64,AgeCov-Greedy,12523743054995375112,0.0013554096221923828,True,0.021656036376953125,forwarded,,10
42011,1024,update,1785014644.9734344,1785014644.9734344,1785014644.971999,upsert,3,64,AgeCov-Greedy,12523743054995375112,0.0014355182647705078,True,0.0229339599609375,forwarded,,11
42011,2048,update,1785014647.762702,,1785014647.7622516,upsert,0,64,AgeCov-Greedy,9971321710674973507,0.00045037269592285156,True,0.0139923095703125,enqueued,,12
42011,2048,update,1785014647.7631931,1785014647.7631931,1785014647.7622516,upsert,0,64,AgeCov-Greedy,9971321710674973507,0.0009415149688720703,True,0.030029296875,forwarded,,12
42011,2048,update,1785014647.763343,,1785014647.7623382,upsert,3,64,AgeCov-Greedy,9971321710674973507,0.001004934310913086,True,0.03195953369140625,enqueued,,15
42011,2048,update,1785014647.7634583,,1785014647.7623208,upsert,2,64,AgeCov-Greedy,9971321710674973507,0.0011374950408935547,True,0.0362396240234375,enqueued,,14
42011,2048,update,1785014647.763552,,1785014647.762301,upsert,1,64,AgeCov-Greedy,9971321710674973507,0.0012509822845458984,True,0.0399017333984375,enqueued,,13
42011,2048,update,1785014647.7637296,1785014647.7637296,1785014647.762301,upsert,1,64,AgeCov-Greedy,9971321710674973507,0.0014286041259765625,True,0.04564666748046875,forwarded,,13
42011,2048,update,1785014647.76389,1785014647.76389,1785014647.7623208,upsert,2,64,AgeCov-Greedy,9971321710674973507,0.0015692710876464844,True,0.05014801025390625,forwarded,,14
42011,2048,update,1785014647.7640202,1785014647.7640202,1785014647.7623382,upsert,3,64,AgeCov-Greedy,9971321710674973507,0.0016820430755615234,True,0.0537567138671875,forwarded,,15
42011,2048,update,1785014650.5712202,,1785014650.5707269,upsert,0,64,AgeCov-Greedy,4650049274038987083,0.0004932880401611328,True,0.015350341796875,enqueued,,16
42011,2048,update,1785014650.5716825,1785014650.5716825,1785014650.5707269,upsert,0,64,AgeCov-Greedy,4650049274038987083,0.0009555816650390625,True,0.03049468994140625,forwarded,,16
42011,2048,update,1785014650.571865,,1785014650.570932,upsert,3,64,AgeCov-Greedy,4650049274038987083,0.0009331703186035156,True,0.02964019775390625,enqueued,,19
42011,2048,update,1785014650.5719802,,1785014650.570895,upsert,2,64,AgeCov-Greedy,4650049274038987083,0.0010852813720703125,True,0.0345916748046875,enqueued,,18
42011,2048,update,1785014650.5720744,,1785014650.570849,upsert,1,64,AgeCov-Greedy,4650049274038987083,0.0012254714965820312,True,0.03908538818359375,enqueued,,17
42011,2048,update,1785014650.5722384,1785014650.5722384,1785014650.570849,upsert,1,64,AgeCov-Greedy,4650049274038987083,0.0013895034790039062,True,0.0443878173828125,forwarded,,17
42011,2048,update,1785014650.5723689,1785014650.5723689,1785014650.570895,upsert,2,64,AgeCov-Greedy,4650049274038987083,0.0014739036560058594,True,0.047088623046875,forwarded,,18
42011,2048,update,1785014650.5724733,1785014650.5724733,1785014650.570932,upsert,3,64,AgeCov-Greedy,4650049274038987083,0.0015413761138916016,True,0.0492706298828125,forwarded,,19
42011,1024,update,1785014651.585073,,1785014651.5847304,upsert,0,64,AgeCov-Greedy,3163096543987652428,0.0003426074981689453,True,0.00527191162109375,enqueued,,20
42011,1024,update,1785014651.5854137,1785014651.5854137,1785014651.5847304,upsert,0,64,AgeCov-Greedy,3163096543987652428,0.0006833076477050781,True,0.01088714599609375,forwarded,,20
42011,1024,update,1785014651.585554,,1785014651.5849018,upsert,2,64,AgeCov-Greedy,3163096543987652428,0.0006520748138427734,True,0.010345458984375,enqueued,,22
42011,1024,update,1785014651.5858283,1785014651.5858283,1785014651.5849018,upsert,2,64,AgeCov-Greedy,3163096543987652428,0.0009264945983886719,True,0.01479339599609375,forwarded,,22
42011,1024,update,1785014651.5859478,,1785014651.584852,upsert,1,64,AgeCov-Greedy,3163096543987652428,0.0010957717895507812,True,0.01744842529296875,enqueued,,21
42011,1024,update,1785014651.5860484,,1785014651.5849433,upsert,3,64,AgeCov-Greedy,3163096543987652428,0.0011050701141357422,True,0.017604827880859375,enqueued,,23
42011,1024,update,1785014651.5861723,1785014651.5861723,1785014651.584852,upsert,1,64,AgeCov-Greedy,3163096543987652428,0.0013203620910644531,True,0.021099090576171875,forwarded,,21
42011,1024,update,1785014651.586266,1785014651.586266,1785014651.5849433,upsert,3,64,AgeCov-Greedy,3163096543987652428,0.0013227462768554688,True,0.0211334228515625,forwarded,,23
42011,2048,update,1785014654.5091722,,1785014654.508877,upsert,0,64,AgeCov-Greedy,10402019323283478844,0.0002951622009277344,True,0.00907135009765625,enqueued,,24
42011,2048,update,1785014654.5095718,1785014654.5095718,1785014654.508877,upsert,0,64,AgeCov-Greedy,10402019323283478844,0.0006947517395019531,True,0.0221405029296875,forwarded,,24
42011,2048,update,1785014654.509711,,1785014654.5089636,upsert,1,64,AgeCov-Greedy,10402019323283478844,0.0007474422454833984,True,0.02373504638671875,enqueued,,25
42011,2048,update,1785014654.5098538,,1785014654.5090067,upsert,2,64,AgeCov-Greedy,10402019323283478844,0.0008471012115478516,True,0.0269622802734375,enqueued,,26
42011,2048,update,1785014654.509948,,1785014654.5090466,upsert,3,64,AgeCov-Greedy,10402019323283478844,0.0009014606475830078,True,0.028717041015625,enqueued,,27
42011,2048,update,1785014655.282148,1785014655.282148,1785014654.5089636,upsert,1,64,AgeCov-Greedy,10402019323283478844,0.7731842994689941,True,24.741798400878906,forwarded,,25
42011,2048,update,1785014655.2823026,1785014655.2823026,1785014654.5090067,upsert,2,64,AgeCov-Greedy,10402019323283478844,0.7732958793640137,True,24.74542236328125,forwarded,,26
42011,2048,update,1785014655.28239,1785014655.28239,1785014654.5090466,upsert,3,64,AgeCov-Greedy,10402019323283478844,0.773343563079834,True,24.74694061279297,forwarded,,27
42011,2048,update,1785014657.5356832,,1785014657.535257,upsert,0,64,AgeCov-Greedy,14064140743279553366,0.0004260540008544922,True,0.013214111328125,enqueued,,28
42011,2048,update,1785014657.5361075,,1785014657.5353537,upsert,1,64,AgeCov-Greedy,14064140743279553366,0.0007538795471191406,True,0.02390289306640625,enqueued,,29
42011,2048,update,1785014657.5362334,,1785014657.5353994,upsert,2,64,AgeCov-Greedy,14064140743279553366,0.0008339881896972656,True,0.02654266357421875,enqueued,,30
42011,2048,update,1785014657.5363302,,1785014657.5354385,upsert,3,64,AgeCov-Greedy,14064140743279553366,0.0008916854858398438,True,0.028411865234375,enqueued,,31
42011,2048,update,1785014657.5993452,1785014657.5993452,1785014657.535257,upsert,0,64,AgeCov-Greedy,14064140743279553366,0.06408810615539551,True,2.0507049560546875,forwarded,,28
42011,2048,update,1785014659.6480846,1785014659.6480846,1785014657.5353537,upsert,1,64,AgeCov-Greedy,14064140743279553366,2.1127309799194336,True,67.60728454589844,forwarded,,29
42011,2048,update,1785014659.6482663,1785014659.6482663,1785014657.5353994,upsert,2,64,AgeCov-Greedy,14064140743279553366,2.1128668785095215,True,67.61167907714844,forwarded,,30
42011,2048,update,1785014660.3993428,1785014660.3993428,1785014657.5354385,upsert,3,64,AgeCov-Greedy,14064140743279553366,2.8639042377471924,True,91.64481353759766,forwarded,,31
42011,2048,update,1785014660.5129435,,1785014660.512602,upsert,0,64,AgeCov-Greedy,12376960631178457983,0.0003414154052734375,True,0.0106201171875,enqueued,,32
42011,2048,update,1785014660.5132737,,1785014660.5126886,upsert,1,64,AgeCov-Greedy,12376960631178457983,0.0005850791931152344,True,0.01851654052734375,enqueued,,33
42011,2048,update,1785014660.5133898,,1785014660.5127342,upsert,2,64,AgeCov-Greedy,12376960631178457983,0.0006556510925292969,True,0.02083587646484375,enqueued,,34
42011,2048,update,1785014660.5134826,,1785014660.5127726,upsert,3,64,AgeCov-Greedy,12376960631178457983,0.0007100105285644531,True,0.02259063720703125,enqueued,,35
42011,1024,update,1785014661.6849365,,1785014661.684459,upsert,0,64,AgeCov-Greedy,947483498426156190,0.0004775524139404297,True,0.007411956787109375,enqueued,,36
42011,1024,update,1785014661.6853259,,1785014661.6845596,upsert,1,64,AgeCov-Greedy,947483498426156190,0.0007662773132324219,True,0.012149810791015625,enqueued,,37
42011,1024,update,1785014661.6854544,,1785014661.6846058,upsert,2,64,AgeCov-Greedy,947483498426156190,0.0008485317230224609,True,0.013492584228515625,enqueued,,38
42011,1024,update,1785014661.6855543,,1785014661.6846457,upsert,3,64,AgeCov-Greedy,947483498426156190,0.0009086132049560547,True,0.01446533203125,enqueued,,39
42011,2048,update,1785014661.7511342,1785014661.7511342,1785014660.512602,upsert,0,64,AgeCov-Greedy,12376960631178457983,1.2385320663452148,True,39.63292694091797,forwarded,,32
42011,2048,update,1785014663.5580385,1785014663.5580385,1785014660.5126886,upsert,1,64,AgeCov-Greedy,12376960631178457983,3.0453498363494873,True,97.45111083984375,forwarded,,33
42011,2048,update,1785014663.5582154,1785014663.5582154,1785014660.5127342,upsert,2,64,AgeCov-Greedy,12376960631178457983,3.0454812049865723,True,97.45532989501953,forwarded,,34
42011,2048,update,1785014664.7954745,,1785014664.7950525,upsert,0,64,AgeCov-Greedy,3073007241776570211,0.0004220008850097656,True,0.0130767822265625,enqueued,,40
42011,2048,update,1785014664.7958877,,1785014664.7951577,upsert,1,64,AgeCov-Greedy,3073007241776570211,0.0007300376892089844,True,0.02313232421875,enqueued,,41
42011,2048,update,1785014664.796018,,1785014664.795206,upsert,2,64,AgeCov-Greedy,3073007241776570211,0.0008118152618408203,True,0.02582550048828125,enqueued,,42
42011,2048,update,1785014664.7961187,,1785014664.795247,upsert,3,64,AgeCov-Greedy,3073007241776570211,0.0008716583251953125,True,0.02776336669921875,enqueued,,43
42011,2048,update,1785014664.8959763,1785014664.8959763,1785014660.5127726,upsert,3,64,AgeCov-Greedy,12376960631178457983,4.383203744888306,True,140.26241302490234,forwarded,,35
42011,1024,update,1785014666.2478273,1785014666.2478273,1785014661.684459,upsert,0,64,AgeCov-Greedy,947483498426156190,4.563368320465088,True,73.01381301879883,forwarded,,36
42011,1024,update,1785014667.144168,1785014667.144168,1785014661.6845596,upsert,1,64,AgeCov-Greedy,947483498426156190,5.459608316421509,True,87.35367584228516,forwarded,,37
42011,1024,update,1785014667.1443565,1785014667.1443565,1785014661.6846058,upsert,2,64,AgeCov-Greedy,947483498426156190,5.459750652313232,True,87.3559799194336,forwarded,,38
42011,2048,update,1785014667.712409,,1785014667.7119951,upsert,0,64,AgeCov-Greedy,14108233664250482536,0.0004138946533203125,True,0.0128173828125,enqueued,,44
42011,2048,update,1785014667.7127702,,1785014667.7120893,upsert,1,64,AgeCov-Greedy,14108233664250482536,0.0006809234619140625,True,0.02158355712890625,enqueued,,45
42011,2048,update,1785014667.712926,,1785014667.712135,upsert,2,64,AgeCov-Greedy,14108233664250482536,0.0007908344268798828,True,0.025146484375,enqueued,,46
42011,2048,update,1785014667.7130213,,1785014667.7121744,upsert,3,64,AgeCov-Greedy,14108233664250482536,0.00084686279296875,True,0.02695465087890625,enqueued,,47
42011,2048,update,1785014668.937344,1785014668.937344,1785014664.7950525,upsert,0,64,AgeCov-Greedy,3073007241776570211,4.14229154586792,True,132.55322265625,forwarded,,40
42011,2048,update,1785014669.8199914,1785014669.8199914,1785014664.7951577,upsert,1,64,AgeCov-Greedy,3073007241776570211,5.024833679199219,True,160.79456329345703,forwarded,,41
42011,2048,update,1785014670.5606134,,1785014670.560194,upsert,0,64,AgeCov-Greedy,14774026810505956694,0.00041937828063964844,True,0.012969970703125,enqueued,,48
42011,2048,update,1785014670.5610104,,1785014670.5602884,upsert,1,64,AgeCov-Greedy,14774026810505956694,0.0007219314575195312,True,0.02288055419921875,enqueued,,49
42011,2048,update,1785014670.5611377,,1785014670.5603335,upsert,2,64,AgeCov-Greedy,14774026810505956694,0.0008041858673095703,True,0.0255584716796875,enqueued,,50
42011,2048,update,1785014670.5612361,,1785014670.560371,upsert,3,64,AgeCov-Greedy,14774026810505956694,0.0008652210235595703,True,0.02754974365234375,enqueued,,51
42011,2048,update,1785014670.7441509,1785014670.7441509,1785014664.795206,upsert,2,64,AgeCov-Greedy,3073007241776570211,5.948944807052612,True,190.36612701416016,forwarded,,42
42011,2048,update,1785014670.7443376,1785014670.7443376,1785014664.795247,upsert,3,64,AgeCov-Greedy,3073007241776570211,5.949090480804443,True,190.37083435058594,forwarded,,43
42011,1024,update,1785014671.5348384,,1785014671.5343776,upsert,0,64,AgeCov-Greedy,5281956220402968541,0.0004608631134033203,True,0.007175445556640625,enqueued,,52
42011,1024,update,1785014671.5352142,,1785014671.5345175,upsert,2,64,AgeCov-Greedy,5281956220402968541,0.0006966590881347656,True,0.011043548583984375,enqueued,,54
42011,1024,update,1785014671.5353396,,1785014671.534472,upsert,1,64,AgeCov-Greedy,5281956220402968541,0.0008676052093505859,True,0.01380157470703125,enqueued,,53
42011,1024,update,1785014671.5354364,,1785014671.5345564,upsert,3,64,AgeCov-Greedy,5281956220402968541,0.0008800029754638672,True,0.014011383056640625,enqueued,,55
42011,1024,update,1785014672.537473,1785014672.537473,1785014661.6846457,upsert,3,64,AgeCov-Greedy,947483498426156190,10.852827310562134,True,173.64517974853516,forwarded,,39
42011,2048,update,1785014673.889074,1785014673.889074,1785014667.7119951,upsert,0,64,AgeCov-Greedy,14108233664250482536,6.17707896232605,True,197.6664276123047,forwarded,,44
42011,2048,update,1785014674.2966967,,1785014674.2962675,upsert,0,64,AgeCov-Greedy,1785562587857272681,0.0004291534423828125,True,0.013336181640625,enqueued,,56
42011,2048,update,1785014674.2970905,,1785014674.2963653,upsert,3,64,AgeCov-Greedy,1785562587857272681,0.0007252693176269531,True,0.02295684814453125,enqueued,,59
42011,2048,update,1785014674.2972152,,1785014674.296345,upsert,2,64,AgeCov-Greedy,1785562587857272681,0.0008702278137207031,True,0.02768707275390625,enqueued,,58
42011,2048,update,1785014674.2973127,,1785014674.296323,upsert,1,64,AgeCov-Greedy,1785562587857272681,0.000989675521850586,True,0.03153228759765625,enqueued,,57
