experiment_id,rep,cell_id,policy,rho,workload,event,cell,update_id,owner,prefix_digest64,op,generation_time,dispatcher_arrival_time,coverage_tokens,payload_bytes
20260726_formal4t4_original_compatible_AgeCov-Greedy@rho0.5_rep0,0,AgeCov-Greedy@rho0.5,AgeCov-Greedy,0.5,original_compatible,dispatcher_arrival,6528,0,0,9971321710674973507,upsert,1785002405.199661,1785002405.203966,2048,64
20260726_formal4t4_original_compatible_AgeCov-Greedy@rho0.5_rep0,0,AgeCov-Greedy@rho0.5,AgeCov-Greedy,0.5,original_compatible,dispatcher_arrival,6528,1,2,13143428811662154315,upsert,1785002405.1997564,1785002405.2040846,2048,64
20260726_formal4t4_original_compatible_AgeCov-Greedy@rho0.5_rep0,0,AgeCov-Greedy@rho0.5,AgeCov-Greedy,0.5,original_compatible,dispatcher_arrival,6528,2,1,12613465747135452669,upsert,1785002405.1998374,1785002405.2041473,2048,64
20260726_formal4t4_original_compatible_AgeCov-Greedy@rho0.5_rep0,0,AgeCov-Greedy@rho0.5,AgeCov-Greedy,0.5,original_compatible,dispatcher_arrival,6528,3,3,12523743054995375112,upsert,1785002405.1998823,1785002405.2041957,2048,64
20260726_formal4t4_original_compatible_AgeCov-Greedy@rho0.5_rep0,0,AgeCov-Greedy@rho0.5,AgeCov-Greedy,0.5,original_compatible,dispatcher_arrival,6528,4,0,12613465747135452669,upsert,1785002407.0106785,1785002407.0144455,2560,64
20260726_formal4t4_original_compatible_AgeCov-Greedy@rho0.5_rep0,0,AgeCov-Greedy@rho0.5,AgeCov-Greedy,0.5,original_compatible,dispatcher_arrival,6528,7,2,12613465747135452669,upsert,1785002407.0108967,1785002407.0145311,3072,64
20260726_formal4t4_original_compatible_AgeCov-Greedy@rho0.5_rep0,0,AgeCov-Greedy@rho0.5,AgeCov-Greedy,0.5,original_compatible,dispatcher_arrival,6528,5,3,15769623694692820738,upsert,1785002407.0108051,1785002407.0145826,2048,64
20260726_formal4t4_original_compatible_AgeCov-Greedy@rho0.5_rep0,0,AgeCov-Greedy@rho0.5,AgeCov-Greedy,0.5,original_compatible,dispatcher_arrival,6528,6,1,17730309890119328358,upsert,1785002407.0108557,1785002407.0146227,2048,64
20260726_formal4t4_original_compatible_AgeCov-Greedy@rho0.5_rep0,0,AgeCov-Greedy@rho0.5,AgeCov-Greedy,0.5,original_compatible,dispatcher_arrival,6528,10,0,9971321710674973507,upsert,1785002410.2134302,1785002410.217346,3072,64
20260726_formal4t4_original_compatible_AgeCov-Greedy@rho0.5_rep0,0,AgeCov-Greedy@rho0.5,AgeCov-Greedy,0.5,original_compatible,dispatcher_arrival,6528,8,0,15769623694692820738,upsert,1785002410.2132785,1785002410.2174392,2560,64
20260726_formal4t4_original_compatible_AgeCov-Greedy@rho0.5_rep0,0,AgeCov-Greedy@rho0.5,AgeCov-Greedy,0.5,original_compatible,dispatcher_arrival,6528,9,0,9971321710674973507,upsert,1785002410.2133844,1785002410.2175124,2560,64
20260726_formal4t4_original_compatible_AgeCov-Greedy@rho0.5_rep0,0,AgeCov-Greedy@rho0.5,AgeCov-Greedy,0.5,original_compatible,dispatcher_arrival,6528,11,1,12613465747135452669,upsert,1785002410.213481,1785002410.2175817,2048,64
20260726_formal4t4_original_compatible_AgeCov-Greedy@rho0.5_rep0,0,AgeCov-Greedy@rho0.5,AgeCov-Greedy,0.5,original_compatible,dispatcher_arrival,6528,12,3,14108233664250482536,upsert,1785002411.3816202,1785002411.385761,2048,64
20260726_formal4t4_original_compatible_AgeCov-Greedy@rho0.5_rep0,0,AgeCov-Greedy@rho0.5,AgeCov-Greedy,0.5,original_compatible,dispatcher_arrival,6528,13,1,6602759660674530941,upsert,1785002411.38167,1785002411.3858833,2048,64
20260726_formal4t4_original_compatible_AgeCov-Greedy@rho0.5_rep0,0,AgeCov-Greedy@rho0.5,AgeCov-Greedy,0.5,original_compatible,dispatcher_arrival,6528,14,2,14774026810505956694,upsert,1785002411.3816907,1785002411.3859527,2048,64
