request_id,session_hash,step_number,prefix_tokens,prefix_chain_depth,tool_span_count_before,tool_latency_ms_before,discard
0,3ece8e82f978f2f8c310,1,283,2,0,0,True
1,6f1367f931a7285a8ee3,1,260,2,0,0,True
2,b55323402aa44bd58e8d,1,427,2,0,0,True
3,c8603ca9216197340b73,1,284,2,0,0,True
4,002359cd596b288cf95b,1,880,2,0,0,True
5,ca30ed2a40e142136a0e,1,275,2,0,0,True
6,d3f0f3cc098ac30393d9,1,262,2,0,0,True
7,11ac86c46f63c350c285,1,311,2,0,0,True
8,ce8fbd250e975bafd754,1,321,2,0,0,True
9,a90f62b8b07ed0f5bf0f,1,262,2,0,0,True
10,b21110616f2fbe15fef4,1,300,2,0,0,True
11,19bae799e40c0ef70ca1,1,321,2,0,0,True
12,fec65378ae01e8e42a3a,1,274,2,0,0,True
13,c89b553cc64f439514c0,1,277,2,0,0,True
14,5ce06e468d6ffc91fff4,1,258,2,0,0,True
15,bb8e8098e40989a92c54,1,425,2,0,0,True
16,6196d34c096ba9a6ab38,1,262,2,0,0,True
17,2f3df186f02db49f2d1c,1,282,2,0,0,True
18,f47f3a6ef193d50fa46d,1,278,2,0,0,True
19,17b4b2a20bedb81302c8,1,263,2,0,0,True
20,31444916c965c687eb76,1,258,2,0,0,True
21,17dac3079bec2b31057c,1,350,2,0,0,True
22,6fa60031e7e59cf215d3,1,267,2,0,0,True
23,66102a3226f0622e73c0,1,300,2,0,0,True
24,b6f723862d71373def9b,1,265,2,0,0,True
25,66b58f05e37f3735d90b,1,1206,2,0,0,True
26,fe8d135bd14a134856ae,1,266,2,0,0,True
27,a8782ce27c3b6aef5bb4,1,577,2,0,0,True
28,f93c3e0d34ec12455716,1,271,2,0,0,True
29,30bd8d81bb86415bc4c8,1,276,2,0,0,True
30,1d56578097b3a8213559,1,303,2,0,0,True
31,46f5fa15f9facb2a2764,1,408,2,0,0,True
32,5ab03b704e4440fa3868,1,298,2,0,0,True
33,dedb3f3f536c95faa015,1,284,2,0,0,True
34,456e05caf92417ffc0e3,1,273,2,0,0,True
35,09d4b060a04e4bbcdef2,1,673,2,0,0,True
36,811e3fc178c70c7980be,1,260,2,0,0,True
37,70593c883a5f5b7c1928,1,293,2,0,0,True
38,c0f6ead532c788e29839,1,320,2,0,0,True
39,f47f3a6ef193d50fa46d,2,466,3,0,0,True
40,71b7aa919e46fc01eb46,1,258,2,0,0,True
41,6ad9cc71b7ce148c98a0,1,314,2,0,0,True
42,6dd57b35d3cfc4b59944,1,346,2,0,0,True
43,47af0b6c70d1e0039b7b,1,284,2,0,0,True
44,5f25caf16322acdd60a8,1,284,2,0,0,True
