cell,coverage_tokens,event,gateway_arrival_time,gateway_send_time,generation_time,op,owner,payload_bytes,policy,prefix_digest64,queue_age_s,selected,semantic_score,stage,suppression_reason,update_id
30015,4096,update,1785080062.5081859,,1785080062.5077524,upsert,0,64,FullSync,15769623694692820738,0.0004334449768066406,True,,enqueued,,0
30015,4096,update,1785080062.508664,1785080062.508664,1785080062.5077524,upsert,0,64,FullSync,15769623694692820738,0.0009114742279052734,True,,forwarded,,0
30015,4096,update,1785080062.508856,,1785080062.5079262,upsert,2,64,FullSync,15769623694692820738,0.0009298324584960938,True,,enqueued,,2
30015,4096,update,1785080062.508995,,1785080062.5078645,upsert,1,64,FullSync,15769623694692820738,0.0011305809020996094,True,,enqueued,,1
30015,4096,update,1785080062.509106,,1785080062.5079684,upsert,3,64,FullSync,15769623694692820738,0.0011374950408935547,True,,enqueued,,3
30015,4096,update,1785080062.5092866,1785080062.5092866,1785080062.5079262,upsert,2,64,FullSync,15769623694692820738,0.0013604164123535156,True,,forwarded,,2
30015,4096,update,1785080062.5094326,1785080062.5094326,1785080062.5078645,upsert,1,64,FullSync,15769623694692820738,0.0015680789947509766,True,,forwarded,,1
30015,4096,update,1785080062.5095835,1785080062.5095835,1785080062.5079684,upsert,3,64,FullSync,15769623694692820738,0.0016150474548339844,True,,forwarded,,3
30015,1024,update,1785080063.924485,,1785080063.924007,upsert,0,64,FullSync,12613465747135452669,0.0004780292510986328,True,,enqueued,,4
30015,1024,update,1785080063.9250033,1785080063.9250033,1785080063.924007,upsert,0,64,FullSync,12613465747135452669,0.0009963512420654297,True,,forwarded,,4
30015,1024,update,1785080063.9251568,,1785080063.924195,upsert,3,64,FullSync,12613465747135452669,0.0009617805480957031,True,,enqueued,,7
30015,1024,update,1785080063.925269,,1785080063.92411,upsert,1,64,FullSync,12613465747135452669,0.0011589527130126953,True,,enqueued,,5
30015,1024,update,1785080063.925358,,1785080063.9241567,upsert,2,64,FullSync,12613465747135452669,0.0012013912200927734,True,,enqueued,,6
30015,1024,update,1785080063.925496,1785080063.925496,1785080063.924195,upsert,3,64,FullSync,12613465747135452669,0.0013010501861572266,True,,forwarded,,7
30015,1024,update,1785080063.9256096,1785080063.9256096,1785080063.92411,upsert,1,64,FullSync,12613465747135452669,0.0014996528625488281,True,,forwarded,,5
30015,1024,update,1785080063.9257138,1785080063.9257138,1785080063.9241567,upsert,2,64,FullSync,12613465747135452669,0.0015571117401123047,True,,forwarded,,6
30015,2048,update,1785080067.9788408,,1785080067.9784338,upsert,0,64,FullSync,12523743054995375112,0.0004069805145263672,True,,enqueued,,8
30015,2048,update,1785080067.9792607,1785080067.9792607,1785080067.9784338,upsert,0,64,FullSync,12523743054995375112,0.0008268356323242188,True,,forwarded,,8
30015,2048,update,1785080067.9794044,,1785080067.978611,upsert,3,64,FullSync,12523743054995375112,0.00079345703125,True,,enqueued,,11
30015,2048,update,1785080067.9795127,,1785080067.9785745,upsert,2,64,FullSync,12523743054995375112,0.0009381771087646484,True,,enqueued,,10
30015,2048,update,1785080067.9796007,,1785080067.9785297,upsert,1,64,FullSync,12523743054995375112,0.0010709762573242188,True,,enqueued,,9
30015,2048,update,1785080067.979735,1785080067.979735,1785080067.978611,upsert,3,64,FullSync,12523743054995375112,0.0011239051818847656,True,,forwarded,,11
30015,2048,update,1785080067.9798653,1785080067.9798653,1785080067.9785745,upsert,2,64,FullSync,12523743054995375112,0.0012907981872558594,True,,forwarded,,10
30015,2048,update,1785080067.9799583,1785080067.9799583,1785080067.9785297,upsert,1,64,FullSync,12523743054995375112,0.0014286041259765625,True,,forwarded,,9
30015,1024,update,1785080069.4195385,,1785080069.4190998,upsert,0,64,FullSync,9971321710674973507,0.000438690185546875,True,,enqueued,,12
