cell,coverage_tokens,event,gateway_arrival_time,gateway_send_time,generation_time,op,owner,payload_bytes,policy,prefix_digest64,queue_age_s,selected,semantic_score,stage,suppression_reason,update_id
28722,4096,update,1785085032.4499357,,1785085032.449531,upsert,0,64,RateFIFO,15769623694692820738,0.00040459632873535156,True,,enqueued,,0
28722,4096,update,1785085032.450413,1785085032.450413,1785085032.449531,upsert,0,64,RateFIFO,15769623694692820738,0.0008819103240966797,True,,forwarded,,0
28722,4096,update,1785085032.4505646,,1785085032.4496386,upsert,1,64,RateFIFO,15769623694692820738,0.0009260177612304688,False,,suppressed,rate_limit,1
28722,4096,update,1785085032.4506662,,1785085032.4497008,upsert,2,64,RateFIFO,15769623694692820738,0.0009653568267822266,False,,suppressed,rate_limit,2
28722,4096,update,1785085032.4507515,,1785085032.4497433,upsert,3,64,RateFIFO,15769623694692820738,0.0010082721710205078,False,,suppressed,rate_limit,3
28722,1024,update,1785085033.8211172,,1785085033.8205824,upsert,0,64,RateFIFO,12613465747135452669,0.0005347728729248047,True,,enqueued,,4
28722,1024,update,1785085033.821574,1785085033.821574,1785085033.8205824,upsert,0,64,RateFIFO,12613465747135452669,0.0009915828704833984,True,,forwarded,,4
28722,1024,update,1785085033.821724,,1785085033.8208025,upsert,3,64,RateFIFO,12613465747135452669,0.0009214878082275391,False,,suppressed,rate_limit,7
28722,1024,update,1785085033.821887,,1785085033.8207397,upsert,2,64,RateFIFO,12613465747135452669,0.0011472702026367188,False,,suppressed,rate_limit,6
28722,1024,update,1785085033.821987,,1785085033.8206904,upsert,1,64,RateFIFO,12613465747135452669,0.0012965202331542969,False,,suppressed,rate_limit,5
28722,2048,update,1785085037.9116838,,1785085037.9112167,upsert,0,64,RateFIFO,12523743054995375112,0.00046706199645996094,True,,enqueued,,8
28722,2048,update,1785085037.9122164,1785085037.9122164,1785085037.9112167,upsert,0,64,RateFIFO,12523743054995375112,0.0009996891021728516,True,,forwarded,,8
28722,2048,update,1785085037.9123676,,1785085037.9113977,upsert,3,64,RateFIFO,12523743054995375112,0.0009698867797851562,False,,suppressed,rate_limit,11
28722,2048,update,1785085037.9124672,,1785085037.9113598,upsert,2,64,RateFIFO,12523743054995375112,0.0011074542999267578,False,,suppressed,rate_limit,10
28722,2048,update,1785085037.9125519,,1785085037.9113138,upsert,1,64,RateFIFO,12523743054995375112,0.001238107681274414,False,,suppressed,rate_limit,9
