experiment_id,rep,cell_id,policy,rho,workload,event,cell,update_id,owner,prefix_digest64,op,generation_time,dispatcher_arrival_time,coverage_tokens,payload_bytes
20260726_formal4t4_reuse_intensive_RateFIFO@rho1.0+bg_rep0,0,RateFIFO@rho1.0+bg,RateFIFO,1.0,reuse_intensive,dispatcher_arrival,28722,0,0,15769623694692820738,upsert,1785085032.449531,1785085032.4523923,4096,64
20260726_formal4t4_reuse_intensive_RateFIFO@rho1.0+bg_rep0,0,RateFIFO@rho1.0+bg,RateFIFO,1.0,reuse_intensive,dispatcher_arrival,28722,4,0,12613465747135452669,upsert,1785085033.8205824,1785085033.8235343,1024,64
20260726_formal4t4_reuse_intensive_RateFIFO@rho1.0+bg_rep0,0,RateFIFO@rho1.0+bg,RateFIFO,1.0,reuse_intensive,dispatcher_arrival,28722,8,0,12523743054995375112,upsert,1785085037.9112167,1785085037.9136565,2048,64
20260726_formal4t4_reuse_intensive_RateFIFO@rho1.0+bg_rep0,0,RateFIFO@rho1.0+bg,RateFIFO,1.0,reuse_intensive,dispatcher_arrival,28722,12,0,9971321710674973507,upsert,1785085039.3335614,1785085039.3359833,1024,64
20260726_formal4t4_reuse_intensive_RateFIFO@rho1.0+bg_rep0,0,RateFIFO@rho1.0+bg,RateFIFO,1.0,reuse_intensive,dispatcher_arrival,28722,16,0,4650049274038987083,upsert,1785085040.7047431,1785085040.706061,1024,64
20260726_formal4t4_reuse_intensive_RateFIFO@rho1.0+bg_rep0,0,RateFIFO@rho1.0+bg,RateFIFO,1.0,reuse_intensive,dispatcher_arrival,28722,20,0,3163096543987652428,upsert,1785085044.8488452,1785085044.8504622,2048,64
20260726_formal4t4_reuse_intensive_RateFIFO@rho1.0+bg_rep0,0,RateFIFO@rho1.0+bg,RateFIFO,1.0,reuse_intensive,dispatcher_arrival,28722,24,0,10402019323283478844,upsert,1785085046.2534602,1785085046.2559602,1024,64
20260726_formal4t4_reuse_intensive_RateFIFO@rho1.0+bg_rep0,0,RateFIFO@rho1.0+bg,RateFIFO,1.0,reuse_intensive,dispatcher_arrival,28722,28,0,14064140743279553366,upsert,1785085047.70474,1785085047.7075915,1024,64
20260726_formal4t4_reuse_intensive_RateFIFO@rho1.0+bg_rep0,0,RateFIFO@rho1.0+bg,RateFIFO,1.0,reuse_intensive,dispatcher_arrival,28722,32,0,12376960631178457983,upsert,1785085051.8596432,1785085051.8620899,2048,64
20260726_formal4t4_reuse_intensive_RateFIFO@rho1.0+bg_rep0,0,RateFIFO@rho1.0+bg,RateFIFO,1.0,reuse_intensive,dispatcher_arrival,28722,36,0,947483498426156190,upsert,1785085053.302908,1785085053.304211,1024,64
20260726_formal4t4_reuse_intensive_RateFIFO@rho1.0+bg_rep0,0,RateFIFO@rho1.0+bg,RateFIFO,1.0,reuse_intensive,dispatcher_arrival,28722,40,0,3073007241776570211,upsert,1785085057.3812954,1785085057.3846226,2048,64
20260726_formal4t4_reuse_intensive_RateFIFO@rho1.0+bg_rep0,0,RateFIFO@rho1.0+bg,RateFIFO,1.0,reuse_intensive,dispatcher_arrival,28722,44,0,14108233664250482536,upsert,1785085061.4353023,1785085061.4366314,2048,64
20260726_formal4t4_reuse_intensive_RateFIFO@rho1.0+bg_rep0,0,RateFIFO@rho1.0+bg,RateFIFO,1.0,reuse_intensive,dispatcher_arrival,28722,48,0,14774026810505956694,upsert,1785085065.5313687,1785085065.532651,2048,64
20260726_formal4t4_reuse_intensive_RateFIFO@rho1.0+bg_rep0,0,RateFIFO@rho1.0+bg,RateFIFO,1.0,reuse_intensive,dispatcher_arrival,28722,52,0,5281956220402968541,upsert,1785085069.6408107,1785085069.6438866,2048,64
20260726_formal4t4_reuse_intensive_RateFIFO@rho1.0+bg_rep0,0,RateFIFO@rho1.0+bg,RateFIFO,1.0,reuse_intensive,dispatcher_arrival,28722,56,0,1785562587857272681,upsert,1785085073.8120987,1785085073.8151138,2048,64
20260726_formal4t4_reuse_intensive_RateFIFO@rho1.0+bg_rep0,0,RateFIFO@rho1.0+bg,RateFIFO,1.0,reuse_intensive,dispatcher_arrival,28722,60,0,1610475058989402671,upsert,1785085077.8695664,1785085077.8728495,2048,64
20260726_formal4t4_reuse_intensive_RateFIFO@rho1.0+bg_rep0,0,RateFIFO@rho1.0+bg,RateFIFO,1.0,reuse_intensive,dispatcher_arrival,28722,64,0,9971321710674973507,upsert,1785085079.6351564,1785085079.6381302,1024,64
20260726_formal4t4_reuse_intensive_RateFIFO@rho1.0+bg_rep0,0,RateFIFO@rho1.0+bg,RateFIFO,1.0,reuse_intensive,dispatcher_arrival,28722,68,0,15769623694692820738,upsert,1785085082.1518247,1785085082.1546905,4096,64
20260726_formal4t4_reuse_intensive_RateFIFO@rho1.0+bg_rep0,0,RateFIFO@rho1.0+bg,RateFIFO,1.0,reuse_intensive,dispatcher_arrival,28722,72,0,1610475058989402671,upsert,1785085086.3593426,1785085086.3625767,2048,64
20260726_formal4t4_reuse_intensive_RateFIFO@rho1.0+bg_rep0,0,RateFIFO@rho1.0+bg,RateFIFO,1.0,reuse_intensive,dispatcher_arrival,28722,76,0,12523743054995375112,upsert,1785085090.4795918,1785085090.4835937,2048,64
