cell,coverage_tokens,event,gateway_arrival_time,gateway_send_time,generation_time,op,owner,payload_bytes,policy,prefix_digest64,queue_age_s,selected,semantic_score,stage,suppression_reason,update_id
49244,1024,update,1785053843.8618221,,1785053843.8613865,upsert,0,64,StaticSemantic,15769623694692820738,0.0004355907440185547,True,,enqueued,,0
49244,1024,update,1785053843.862279,1785053843.862279,1785053843.8613865,upsert,0,64,StaticSemantic,15769623694692820738,0.0008924007415771484,True,,forwarded,,0
49244,1024,update,1785053843.8624325,,1785053843.8614771,upsert,1,64,StaticSemantic,15769623694692820738,0.0009553432464599609,True,,enqueued,,1
49244,1024,update,1785053843.8625515,,1785053843.8615344,upsert,2,64,StaticSemantic,15769623694692820738,0.0010170936584472656,False,,suppressed,duplicate_holder,2
49244,1024,update,1785053843.8626459,,1785053843.8615754,upsert,3,64,StaticSemantic,15769623694692820738,0.0010704994201660156,False,,suppressed,duplicate_holder,3
49244,1024,update,1785053843.8628097,1785053843.8628097,1785053843.8614771,upsert,1,64,StaticSemantic,15769623694692820738,0.0013325214385986328,True,,forwarded,,1
49244,2048,update,1785053847.835016,,1785053847.8346744,upsert,0,64,StaticSemantic,12613465747135452669,0.00034165382385253906,True,,enqueued,,4
49244,2048,update,1785053847.8352695,1785053847.8352695,1785053847.8346744,upsert,0,64,StaticSemantic,12613465747135452669,0.0005950927734375,True,,forwarded,,4
49244,2048,update,1785053847.8353472,,1785053847.834772,upsert,1,64,StaticSemantic,12613465747135452669,0.0005750656127929688,True,,enqueued,,5
49244,2048,update,1785053847.8354025,,1785053847.8348477,upsert,2,64,StaticSemantic,12613465747135452669,0.0005548000335693359,False,,suppressed,duplicate_holder,6
49244,2048,update,1785053847.8354473,,1785053847.834885,upsert,3,64,StaticSemantic,12613465747135452669,0.0005624294281005859,False,,suppressed,duplicate_holder,7
49244,2048,update,1785053847.8355103,1785053847.8355103,1785053847.834772,upsert,1,64,StaticSemantic,12613465747135452669,0.0007381439208984375,True,,forwarded,,5
49244,1024,update,1785053849.2656157,,1785053849.2649863,upsert,0,64,StaticSemantic,12523743054995375112,0.000629425048828125,True,,enqueued,,8
49244,1024,update,1785053849.266086,1785053849.266086,1785053849.2649863,upsert,0,64,StaticSemantic,12523743054995375112,0.0010998249053955078,True,,forwarded,,8
49244,1024,update,1785053849.266244,,1785053849.2651908,upsert,3,64,StaticSemantic,12523743054995375112,0.0010530948638916016,True,,enqueued,,11
49244,1024,update,1785053849.2663627,,1785053849.2651532,upsert,2,64,StaticSemantic,12523743054995375112,0.0012094974517822266,False,,suppressed,duplicate_holder,10
49244,1024,update,1785053849.2664578,,1785053849.2651024,upsert,1,64,StaticSemantic,12523743054995375112,0.0013554096221923828,False,,suppressed,duplicate_holder,9
49244,1024,update,1785053849.2665935,1785053849.2665935,1785053849.2651908,upsert,3,64,StaticSemantic,12523743054995375112,0.0014026165008544922,True,,forwarded,,11
