cell,coverage_tokens,event,gateway_arrival_time,gateway_send_time,generation_time,op,owner,payload_bytes,policy,prefix_digest64,queue_age_s,selected,semantic_score,stage,suppression_reason,update_id
42960,1024,update,1785045945.2497334,,1785045945.24931,upsert,0,64,RateFIFO,15769623694692820738,0.000423431396484375,True,,enqueued,,0
42960,1024,update,1785045945.250256,1785045945.250256,1785045945.24931,upsert,0,64,RateFIFO,15769623694692820738,0.000946044921875,True,,forwarded,,0
42960,1024,update,1785045945.2504175,,1785045945.2494218,upsert,3,64,RateFIFO,15769623694692820738,0.000995635986328125,False,,suppressed,rate_limit,3
42960,1024,update,1785045945.250523,,1785045945.2493992,upsert,2,64,RateFIFO,15769623694692820738,0.0011239051818847656,False,,suppressed,rate_limit,2
42960,1024,update,1785045945.2506127,,1785045945.2493672,upsert,1,64,RateFIFO,15769623694692820738,0.0012454986572265625,False,,suppressed,rate_limit,1
42960,2048,update,1785045948.7566311,,1785045948.756225,upsert,0,64,RateFIFO,12613465747135452669,0.00040602684020996094,True,,enqueued,,4
42960,2048,update,1785045948.757112,1785045948.757112,1785045948.756225,upsert,0,64,RateFIFO,12613465747135452669,0.0008869171142578125,True,,forwarded,,4
42960,2048,update,1785045948.7572649,,1785045948.7563214,upsert,1,64,RateFIFO,12613465747135452669,0.0009434223175048828,False,,suppressed,rate_limit,5
42960,2048,update,1785045948.7573671,,1785045948.7563689,upsert,2,64,RateFIFO,12613465747135452669,0.0009982585906982422,False,,suppressed,rate_limit,6
42960,2048,update,1785045948.7574532,,1785045948.7564092,upsert,3,64,RateFIFO,12613465747135452669,0.0010440349578857422,False,,suppressed,rate_limit,7
42960,1024,update,1785045950.0280101,,1785045950.027633,upsert,0,64,RateFIFO,12523743054995375112,0.0003771781921386719,True,,enqueued,,8
42960,1024,update,1785045950.0284066,1785045950.0284066,1785045950.027633,upsert,0,64,RateFIFO,12523743054995375112,0.0007736682891845703,True,,forwarded,,8
42960,1024,update,1785045950.0285559,,1785045950.027731,upsert,3,64,RateFIFO,12523743054995375112,0.0008249282836914062,False,,suppressed,rate_limit,11
42960,1024,update,1785045950.0286577,,1785045950.0277102,upsert,2,64,RateFIFO,12523743054995375112,0.0009474754333496094,False,,suppressed,rate_limit,10
42960,1024,update,1785045950.0287445,,1785045950.0276864,upsert,1,64,RateFIFO,12523743054995375112,0.0010581016540527344,False,,suppressed,rate_limit,9
42960,2048,update,1785045953.7507298,,1785045953.7503705,upsert,0,64,RateFIFO,9971321710674973507,0.0003592967987060547,True,,enqueued,,12
42960,2048,update,1785045953.750997,1785045953.750997,1785045953.7503705,upsert,0,64,RateFIFO,9971321710674973507,0.0006265640258789062,True,,forwarded,,12
42960,2048,update,1785045953.7510743,,1785045953.750561,upsert,3,64,RateFIFO,9971321710674973507,0.0005133152008056641,False,,suppressed,rate_limit,15
42960,2048,update,1785045953.7511227,,1785045953.750523,upsert,2,64,RateFIFO,9971321710674973507,0.0005996227264404297,False,,suppressed,rate_limit,14
42960,2048,update,1785045953.7511625,,1785045953.7504764,upsert,1,64,RateFIFO,9971321710674973507,0.0006861686706542969,False,,suppressed,rate_limit,13
42960,1024,update,1785045955.0894232,,1785045955.0889566,upsert,0,64,RateFIFO,4650049274038987083,0.0004665851593017578,True,,enqueued,,16
42960,1024,update,1785045955.0898976,1785045955.0898976,1785045955.0889566,upsert,0,64,RateFIFO,4650049274038987083,0.0009410381317138672,True,,forwarded,,16
42960,1024,update,1785045955.0900483,,1785045955.0891354,upsert,3,64,RateFIFO,4650049274038987083,0.0009129047393798828,False,,suppressed,rate_limit,19
42960,1024,update,1785045955.0901499,,1785045955.0890994,upsert,2,64,RateFIFO,4650049274038987083,0.0010504722595214844,False,,suppressed,rate_limit,18
42960,1024,update,1785045955.0902362,,1785045955.0890532,upsert,1,64,RateFIFO,4650049274038987083,0.0011830329895019531,False,,suppressed,rate_limit,17
42960,2048,update,1785045958.8906703,,1785045958.8902109,upsert,0,64,RateFIFO,3163096543987652428,0.00045943260192871094,True,,enqueued,,20
42960,2048,update,1785045958.891165,1785045958.891165,1785045958.8902109,upsert,0,64,RateFIFO,3163096543987652428,0.0009541511535644531,True,,forwarded,,20
42960,2048,update,1785045958.8913226,,1785045958.8903952,upsert,3,64,RateFIFO,3163096543987652428,0.0009274482727050781,False,,suppressed,rate_limit,23
42960,2048,update,1785045958.8914545,,1785045958.8903563,upsert,2,64,RateFIFO,3163096543987652428,0.0010981559753417969,False,,suppressed,rate_limit,22
42960,2048,update,1785045958.8915668,,1785045958.8903093,upsert,1,64,RateFIFO,3163096543987652428,0.0012574195861816406,False,,suppressed,rate_limit,21
42960,1024,update,1785045960.2101467,,1785045960.2096872,upsert,0,64,RateFIFO,10402019323283478844,0.00045943260192871094,True,,enqueued,,24
42960,1024,update,1785045960.2105832,1785045960.2105832,1785045960.2096872,upsert,0,64,RateFIFO,10402019323283478844,0.0008959770202636719,True,,forwarded,,24
42960,1024,update,1785045960.2107346,,1785045960.2099023,upsert,2,64,RateFIFO,10402019323283478844,0.0008323192596435547,False,,suppressed,rate_limit,26
42960,1024,update,1785045960.2108865,,1785045960.2098281,upsert,1,64,RateFIFO,10402019323283478844,0.001058340072631836,False,,suppressed,rate_limit,25
42960,1024,update,1785045960.2110054,,1785045960.2099633,upsert,3,64,RateFIFO,10402019323283478844,0.0010421276092529297,False,,suppressed,rate_limit,27
42960,1024,update,1785045961.5660217,,1785045961.5655367,upsert,0,64,RateFIFO,14064140743279553366,0.0004849433898925781,True,,enqueued,,28
42960,1024,update,1785045961.56652,1785045961.56652,1785045961.5655367,upsert,0,64,RateFIFO,14064140743279553366,0.0009832382202148438,True,,forwarded,,28
42960,1024,update,1785045961.566683,,1785045961.5657053,upsert,3,64,RateFIFO,14064140743279553366,0.0009777545928955078,False,,suppressed,rate_limit,31
42960,1024,update,1785045961.5668352,,1785045961.565669,upsert,2,64,RateFIFO,14064140743279553366,0.0011661052703857422,False,,suppressed,rate_limit,30
42960,1024,update,1785045961.566957,,1785045961.5656264,upsert,1,64,RateFIFO,14064140743279553366,0.0013306140899658203,False,,suppressed,rate_limit,29
42960,2048,update,1785045965.4838805,,1785045965.4833784,upsert,0,64,RateFIFO,12376960631178457983,0.0005021095275878906,True,,enqueued,,32
42960,2048,update,1785045965.4843862,1785045965.4843862,1785045965.4833784,upsert,0,64,RateFIFO,12376960631178457983,0.0010077953338623047,True,,forwarded,,32
42960,2048,update,1785045965.4845486,,1785045965.4835494,upsert,2,64,RateFIFO,12376960631178457983,0.0009992122650146484,False,,suppressed,rate_limit,34
42960,2048,update,1785045965.4846876,,1785045965.4834802,upsert,1,64,RateFIFO,12376960631178457983,0.0012073516845703125,False,,suppressed,rate_limit,33
