rep,cell_id,policy,rho,saved_prefill_retention_vs_ideal,delta_ttft_mean_ms_vs_ideal,delta_ttft_p95_ms_vs_ideal,delta_stale_fallback_rate_vs_ideal
0,agg_static@rho0.8,agg_static,0.8,0.627337201805287,120.61713011111101,-302.8695600000001,0.0
0,agg_full@rho1.2,agg_full,1.2,0.379110251450677,144.0510079259259,-278.757486,0.0
0,exact_fifo@rho0.8,exact_fifo,0.8,0.29658284977433913,139.12733785185196,-380.01306999999997,0.0
0,exact_fifo@rho1.2,exact_fifo,1.2,0.29658284977433913,157.61798407407423,-291.3356469999999,0.0
0,agg_static@rho1.2,agg_static,1.2,0.29658284977433913,110.68177718518518,-332.8931160000002,0.0
0,agg_full@rho0.8,agg_full,0.8,0.29658284977433913,152.79389303703715,-345.99764300000015,0.0
