experiment_id,experiment,evidence_type,code_commit,model,hardware,cell_id,policy,wire_frame_bytes,wire_bytes_per_msg_assumed,rep,repetitions,seed,workload_trace_hash,zipf_alpha,pool_size,lineage_steps,distinct_lineages_total,phase_shift_at_request,n_requests,warmup_request_count,concurrency,fixed_output_tokens,kv_cache_tokens_per_instance_shadow,max_queue_relay,drain_timeout_s,topk,j,guard_ms,prefill_tokens_per_ms,queue_penalty_ms,cell_order_index,cell_order_sequence,generation_mode,vllm_cache_salt,semantic_prompt_contains_policy,metric_scope,status,request_count,overlap_fraction,overlap_seed_prefixes,overlap_seed_requests,cell_active_s,upserts_generated,upserts_per_s,offered_wire_bit_per_s,affinity_selection_rate,dispatch_state_age_defined_count,dispatch_state_age_mean_s,dispatch_state_age_p50_s,dispatch_state_age_p95_s,dispatcher_view_missing_at_dispatch_rate,source_view_false_negative_rate,source_view_false_positive_rate,physical_false_positive_affinity_rate,source_unique_prefixes_at_end,dispatcher_unique_prefixes_at_end,dispatcher_unique_prefixes_per_wire_byte,vllm_cached_token_rate,vllm_cached_tokens_total,stale_fallback_count,stale_fallback_rate,mean_coverage_shortfall_tokens,ttft_mean_ms,ttft_p50_ms,ttft_p95_ms,latency_p50_ms,latency_p95_ms,retried_request_count,request_error_rate,rho,sig_bit_per_s,background_traffic,source_local_topk,gateway_global_topk,source_upserts_sent,source_tombstones_sent,source_suppressed_upserts,net_msgs_sent,net_msgs_delivered,net_wire_bytes_sent,net_undelivered_at_drain_end,ad_delivery_delay_mean_s,ad_delivery_delay_p50_s,ad_delivery_delay_p95_s,ad_delivery_delay_p99_s,tombstone_delay_p95_s,tc_sig_backlog_bytes_before,tc_sig_backlog_bytes_mid,tc_sig_backlog_bytes_after,tc_sig_dropped_after,tc_class110_sent_bytes_after,tc_class120_sent_bytes_after,tc_class120_sent_bytes_before,relay_forwarded,relay_drop_superseded,relay_drop_replica_cap,relay_drop_low_utility,relay_drop_backlog_cap,relay_drop_global_topk,relay_max_queue,relay_ewma_dq_s
20260723_shared_link_live_v3_ideal_rep0,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,27dde3106450b80ceffd2d2d7d0a7b9b4219aebf,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,3x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,ideal,ideal,64,104,0,1,20260723,bb3de20dbf949d4461f9c91bfe9f9c193b16cf9f61952c98df1c403a1c3b39e4,0.55,64,3,128,48,96,24,3,4,50000,200,60.0,8,4,0.5,50.0,2.0,0,"ideal,exact_fifo@rho1.2,agg_full@rho0.8,exact_fifo@rho0.8,agg_full@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:review3_release_reeval_pilot_20260724:ideal:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,72,0.0,0,0,68.44545557443053,96,1.402576682327806,1166.9437996967347,0.2777777777777778,35,6.622432218279157,4.318446159362793,23.108553647994995,0.0,0.0,0.0,0.0,57,57,0.0,1.0,81248.0,0,0.0,89.11111111111111,1327.1646070277777,1421.662039,2405.338017,1666.648001,2906.844472,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260723_shared_link_live_v3_exact_fifo@rho1.2_rep0,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,27dde3106450b80ceffd2d2d7d0a7b9b4219aebf,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,3x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,exact_fifo@rho1.2,exact_fifo,64,104,0,1,20260723,bb3de20dbf949d4461f9c91bfe9f9c193b16cf9f61952c98df1c403a1c3b39e4,0.55,64,3,128,48,96,24,3,4,50000,200,60.0,8,4,0.5,50.0,2.0,1,"ideal,exact_fifo@rho1.2,agg_full@rho0.8,exact_fifo@rho0.8,agg_full@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:review3_release_reeval_pilot_20260724:exact_fifo@rho1.2:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,72,0.0,0,0,72.53819605987519,96,1.323440686624723,1101.1026512717694,0.05555555555555555,35,43.77750793184553,43.3964958190918,68.40009570121765,0.4305555555555556,0.4305555555555556,0.0,0.0,49,36,0.003265602322206096,1.0,48880.0,0,0.0,0.0,1472.2886657916667,1535.618279,2335.289957,1800.618394,2632.422072,0,0.0,1.2,972,False,False,0,96,10,0,106,56,11024,50,25.517879928861344,28.896315336227417,43.43866419792175,44.85826277732849,0.0,0,2500,4136,0,11582,6976,1224,,,,,,,,
20260723_shared_link_live_v3_agg_full@rho0.8_rep0,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,27dde3106450b80ceffd2d2d7d0a7b9b4219aebf,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,3x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,agg_full@rho0.8,agg_full,64,104,0,1,20260723,bb3de20dbf949d4461f9c91bfe9f9c193b16cf9f61952c98df1c403a1c3b39e4,0.55,64,3,128,48,96,24,3,4,50000,200,60.0,8,4,0.5,50.0,2.0,2,"ideal,exact_fifo@rho1.2,agg_full@rho0.8,exact_fifo@rho0.8,agg_full@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:review3_release_reeval_pilot_20260724:agg_full@rho0.8:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,72,0.0,0,0,73.57920886296779,96,1.3047163931700894,1085.5240391175143,0.027777777777777776,35,67.38617448125567,70.25327491760254,93.71311950683594,0.4583333333333333,0.4583333333333333,0.0,0.0,47,32,0.002849002849002849,1.0,44768.0,0,0.0,0.0,1571.9438220694444,1587.438564,2686.673171,1875.343229,3059.115501,0,0.0,0.8,1458,False,False,16,96,12,0,108,48,11232,60,26.32699300845464,26.24422597885132,35.48721957206726,35.48772835731506,0.0,4136,2020,1900,0,21492,17132,7042,67,3,4,26,0,8,19,30.206
20260723_shared_link_live_v3_exact_fifo@rho0.8_rep0,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,27dde3106450b80ceffd2d2d7d0a7b9b4219aebf,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,3x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,exact_fifo@rho0.8,exact_fifo,64,104,0,1,20260723,bb3de20dbf949d4461f9c91bfe9f9c193b16cf9f61952c98df1c403a1c3b39e4,0.55,64,3,128,48,96,24,3,4,50000,200,60.0,8,4,0.5,50.0,2.0,3,"ideal,exact_fifo@rho1.2,agg_full@rho0.8,exact_fifo@rho0.8,agg_full@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:review3_release_reeval_pilot_20260724:exact_fifo@rho0.8:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,72,0.0,0,0,73.046527040191,96,1.3142308592875298,1093.440074927225,0.0,35,46.7143139566694,46.34386920928955,70.31099247932434,0.4722222222222222,0.4722222222222222,0.0,0.0,45,36,0.003175723359209598,1.0,43248.0,0,0.0,0.0,1526.0740667916666,1577.032596,2481.083166,1836.640202,2822.908925,0,0.0,0.8,1458,False,False,0,96,13,0,109,56,11336,53,34.27751831923212,36.079246520996094,48.17924642562866,51.0058753490448,0.0,1834,1912,1702,0,30404,25588,17132,109,0,0,0,0,0,27,40.433
20260723_shared_link_live_v3_agg_full@rho1.2_rep0,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,27dde3106450b80ceffd2d2d7d0a7b9b4219aebf,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,3x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,agg_full@rho1.2,agg_full,64,104,0,1,20260723,bb3de20dbf949d4461f9c91bfe9f9c193b16cf9f61952c98df1c403a1c3b39e4,0.55,64,3,128,48,96,24,3,4,50000,200,60.0,8,4,0.5,50.0,2.0,4,"ideal,exact_fifo@rho1.2,agg_full@rho0.8,exact_fifo@rho0.8,agg_full@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:review3_release_reeval_pilot_20260724:agg_full@rho1.2:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,72,0.0,0,0,73.54877735022455,96,1.3052562321038623,1085.9731851104136,0.0,35,48.041204350335256,47.24859166145325,71.8924810886383,0.4861111111111111,0.4861111111111111,0.0,0.0,49,9,0.0008087706685837527,1.0,44768.0,0,0.0,0.0,1527.2574757222221,1586.696512,2419.436434,1861.950645,2769.864384,0,0.0,1.2,972,False,False,16,96,11,0,107,10,11128,97,50.35367646217346,50.86500549316406,54.48409676551819,54.48409676551819,0.0,1702,3004,2472,0,35934,31406,25588,,,,,,,,
