experiment_id,experiment,evidence_type,code_commit,model,hardware,cell_id,policy,wire_frame_bytes,wire_bytes_per_msg_assumed,rep,repetitions,seed,workload_trace_hash,zipf_alpha,pool_size,lineage_steps,distinct_lineages_total,phase_shift_at_request,n_requests,warmup_request_count,concurrency,fixed_output_tokens,kv_cache_tokens_per_instance_shadow,max_queue_relay,drain_timeout_s,topk,j,guard_ms,prefill_tokens_per_ms,queue_penalty_ms,cell_order_index,cell_order_sequence,generation_mode,vllm_cache_salt,semantic_prompt_contains_policy,metric_scope,status,request_count,overlap_fraction,overlap_seed_prefixes,overlap_seed_requests,cell_active_s,upserts_generated,upserts_per_s,offered_wire_bit_per_s,affinity_selection_rate,dispatch_state_age_defined_count,dispatch_state_age_mean_s,dispatch_state_age_p50_s,dispatch_state_age_p95_s,dispatcher_view_missing_at_dispatch_rate,source_view_false_negative_rate,source_view_false_positive_rate,physical_false_positive_affinity_rate,source_unique_prefixes_at_end,dispatcher_unique_prefixes_at_end,dispatcher_unique_prefixes_per_wire_byte,vllm_cached_token_rate,vllm_cached_tokens_total,stale_fallback_count,stale_fallback_rate,mean_coverage_shortfall_tokens,ttft_mean_ms,ttft_p50_ms,ttft_p95_ms,latency_p50_ms,latency_p95_ms,retried_request_count,request_error_rate,rho,sig_bit_per_s,background_traffic,source_local_topk,gateway_global_topk,source_upserts_sent,source_tombstones_sent,source_suppressed_upserts,net_msgs_sent,net_msgs_delivered,net_wire_bytes_sent,net_undelivered_at_drain_end,ad_delivery_delay_mean_s,ad_delivery_delay_p50_s,ad_delivery_delay_p95_s,ad_delivery_delay_p99_s,tombstone_delay_p95_s,tc_sig_backlog_bytes_before,tc_sig_backlog_bytes_mid,tc_sig_backlog_bytes_after,tc_sig_dropped_after,tc_class110_sent_bytes_after,tc_class120_sent_bytes_after,tc_class120_sent_bytes_before,relay_forwarded,relay_drop_superseded,relay_drop_replica_cap,relay_drop_low_utility,relay_drop_backlog_cap,relay_drop_global_topk,relay_max_queue,relay_ewma_dq_s
20260723_shared_link_live_v3_agg_full@rho0.5_rep1,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,fe93be1c637430b0995c83f7084fb8fc9a4ccce5,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,3x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,agg_full@rho0.5,agg_full,64,104,1,5,20260723,8186655a28dbf8dce4423420d20f4a388ad992111ba8317f6a017fd04d7b9870,1.2,32,3,64,36,72,18,3,4,50000,200,60.0,8,4,0.5,50.0,2.0,8,"exact_fifo@rho0.5,exact_fifo@rho1.2,agg_full@rho1.2,agg_full@rho0.8,agg_static@rho0.8,exact_fifo@rho0.8,ideal,agg_static@rho1.2,agg_full@rho0.5,agg_static@rho0.5",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:formal_core_crossover_20260724:agg_full@rho0.5:rep1,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,54,0.0,0,0,71.5758484210819,72,1.0059259036151804,836.9303518078301,0.24074074074074073,28,22.713106547083175,15.450069189071655,59.427428007125854,0.1111111111111111,0.1111111111111111,0.09259259259259259,0.0,33,33,0.004407051282051282,1.0,61664.0,0,0.0,72.0,1674.3329648333333,2016.910039,2422.938534,2404.184979,3001.06141,1,0.0,0.5,1968,False,False,16,72,0,0,72,69,7488,3,7.537990100141885,7.755417346954346,10.880867004394531,10.97069764137268,0.0,2276,780,0,0,226036,147255,140949,69,0,3,0,0,0,6,3.896
20260723_shared_link_live_v3_agg_static@rho0.5_rep1,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,fe93be1c637430b0995c83f7084fb8fc9a4ccce5,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,3x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,agg_static@rho0.5,agg_static,64,104,1,5,20260723,8186655a28dbf8dce4423420d20f4a388ad992111ba8317f6a017fd04d7b9870,1.2,32,3,64,36,72,18,3,4,50000,200,60.0,8,4,0.5,50.0,2.0,9,"exact_fifo@rho0.5,exact_fifo@rho1.2,agg_full@rho1.2,agg_full@rho0.8,agg_static@rho0.8,exact_fifo@rho0.8,ideal,agg_static@rho1.2,agg_full@rho0.5,agg_static@rho0.5",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:formal_core_crossover_20260724:agg_static@rho0.5:rep1,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,54,0.0,0,0,68.75010866578668,72,1.0472710719631286,871.329531873323,0.3148148148148148,28,12.158454937594277,8.388903617858887,38.41157388687134,0.037037037037037035,0.037037037037037035,0.0,0.0,33,33,0.004407051282051282,1.0,64240.0,0,0.0,107.55555555555556,1610.4817965555555,2034.245739,2497.097492,2397.162741,3138.848832,0,0.0,0.5,1968,False,False,16,72,0,0,72,70,7488,2,0.6678296157291957,0.0030388832092285156,2.594834804534912,3.3222897052764893,0.0,0,260,0,0,239834,152135,147255,70,2,0,0,0,0,2,2.202
20260723_shared_link_live_v3_ideal_rep2,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,fe93be1c637430b0995c83f7084fb8fc9a4ccce5,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,3x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,ideal,ideal,64,104,2,5,20260723,8884636b39d07ac27e31a049302ed76855a17359a5bf71a560add86d0885be1c,1.2,32,3,64,36,72,18,3,4,50000,200,60.0,8,4,0.5,50.0,2.0,0,"ideal,agg_full@rho1.2,exact_fifo@rho0.5,agg_static@rho1.2,agg_static@rho0.5,agg_static@rho0.8,exact_fifo@rho0.8,agg_full@rho0.8,agg_full@rho0.5,exact_fifo@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:formal_core_crossover_20260724:ideal:rep2,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,54,0.0,0,0,71.08206950966269,72,1.0129136714317601,842.7441746312244,0.3888888888888889,27,4.726466223045632,2.627392292022705,19.035305976867676,0.0,0.0,0.0,0.0,33,33,0.0,1.0,65888.0,0,0.0,144.88888888888889,1768.9180490925926,2122.147556,3712.054786,2493.15213,4470.446927,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260723_shared_link_live_v3_agg_full@rho1.2_rep2,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,fe93be1c637430b0995c83f7084fb8fc9a4ccce5,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,3x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,agg_full@rho1.2,agg_full,64,104,2,5,20260723,8884636b39d07ac27e31a049302ed76855a17359a5bf71a560add86d0885be1c,1.2,32,3,64,36,72,18,3,4,50000,200,60.0,8,4,0.5,50.0,2.0,1,"ideal,agg_full@rho1.2,exact_fifo@rho0.5,agg_static@rho1.2,agg_static@rho0.5,agg_static@rho0.8,exact_fifo@rho0.8,agg_full@rho0.8,agg_full@rho0.5,exact_fifo@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:formal_core_crossover_20260724:agg_full@rho1.2:rep2,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,54,0.0,0,0,74.78499273117632,72,0.9627600053236977,801.0163244293165,0.18518518518518517,27,37.858533214639735,33.72045111656189,68.90740609169006,0.2777777777777778,0.2777777777777778,0.09259259259259259,0.0,33,12,0.0016025641025641025,1.0,54544.0,0,0.0,62.81481481481482,1788.7554886296296,2177.695269,3289.11077,2592.589261,3728.63362,0,0.0,1.2,702,False,False,16,72,0,0,72,31,7488,41,22.64454581660609,17.375521183013916,56.998143434524536,58.89336371421814,0.0,0,1234,1868,0,245638,157989,153227,,,,,,,,
20260723_shared_link_live_v3_exact_fifo@rho0.5_rep2,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,fe93be1c637430b0995c83f7084fb8fc9a4ccce5,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,3x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,exact_fifo@rho0.5,exact_fifo,64,104,2,5,20260723,8884636b39d07ac27e31a049302ed76855a17359a5bf71a560add86d0885be1c,1.2,32,3,64,36,72,18,3,4,50000,200,60.0,8,4,0.5,50.0,2.0,2,"ideal,agg_full@rho1.2,exact_fifo@rho0.5,agg_static@rho1.2,agg_static@rho0.5,agg_static@rho0.8,exact_fifo@rho0.8,agg_full@rho0.8,agg_full@rho0.5,exact_fifo@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:formal_core_crossover_20260724:exact_fifo@rho0.5:rep2,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,54,0.0,0,0,74.76616161130369,72,0.9630024926826593,801.2180739119725,0.18518518518518517,27,34.10904680358039,22.66789221763611,70.89150023460388,0.2037037037037037,0.2037037037037037,0.018518518518518517,0.0,33,33,0.004407051282051282,1.0,56048.0,0,0.0,62.22222222222222,1877.798938185185,2117.858684,3653.494508,2461.075958,4356.970719,0,0.0,0.5,1685,False,False,0,72,0,0,72,72,7488,0,12.226785666412777,12.563658475875854,16.466565132141113,16.843148231506348,0.0,1868,1296,0,0,256622,164157,157989,72,0,0,0,0,0,6,9.903
20260723_shared_link_live_v3_agg_static@rho1.2_rep2,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,fe93be1c637430b0995c83f7084fb8fc9a4ccce5,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,3x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,agg_static@rho1.2,agg_static,64,104,2,5,20260723,8884636b39d07ac27e31a049302ed76855a17359a5bf71a560add86d0885be1c,1.2,32,3,64,36,72,18,3,4,50000,200,60.0,8,4,0.5,50.0,2.0,3,"ideal,agg_full@rho1.2,exact_fifo@rho0.5,agg_static@rho1.2,agg_static@rho0.5,agg_static@rho0.8,exact_fifo@rho0.8,agg_full@rho0.8,agg_full@rho0.5,exact_fifo@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:formal_core_crossover_20260724:agg_static@rho1.2:rep2,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,54,0.0,0,0,81.54562706779689,72,0.882941275810404,734.6071414742562,0.14814814814814814,27,42.493389995009814,38.10038208961487,75.04363369941711,0.2962962962962963,0.2962962962962963,0.0,0.0,33,17,0.0022702991452991455,1.0,50416.0,0,0.0,44.74074074074074,1907.5914436666667,2208.027742,3539.649443,2527.664289,3993.62819,0,0.0,1.2,702,False,False,16,72,0,0,72,42,7488,30,28.66366654350644,29.273972988128662,47.40167593955994,47.402087450027466,0.0,0,1908,2826,0,261532,169207,164157,,,,,,,,
20260723_shared_link_live_v3_agg_static@rho0.5_rep2,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,fe93be1c637430b0995c83f7084fb8fc9a4ccce5,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,3x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,agg_static@rho0.5,agg_static,64,104,2,5,20260723,8884636b39d07ac27e31a049302ed76855a17359a5bf71a560add86d0885be1c,1.2,32,3,64,36,72,18,3,4,50000,200,60.0,8,4,0.5,50.0,2.0,4,"ideal,agg_full@rho1.2,exact_fifo@rho0.5,agg_static@rho1.2,agg_static@rho0.5,agg_static@rho0.8,exact_fifo@rho0.8,agg_full@rho0.8,agg_full@rho0.5,exact_fifo@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:formal_core_crossover_20260724:agg_static@rho0.5:rep2,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,54,0.0,0,0,76.60780840925872,72,0.9398519745579639,781.9568428322259,0.14814814814814814,27,28.925273612693505,23.792375564575195,60.0202374458313,0.24074074074074073,0.24074074074074073,0.0,0.0,33,33,0.004407051282051282,1.0,59664.0,0,0.0,44.148148148148145,1705.1031871481482,2112.798251,3262.020674,2495.496605,3691.293336,0,0.0,0.5,1685,False,False,16,72,0,0,72,61,7488,11,7.9155111547376285,6.365810871124268,17.031031370162964,23.60349154472351,0.0,2826,712,0,0,272770,175177,169207,61,7,4,0,0,0,13,3.427
20260723_shared_link_live_v3_agg_static@rho0.8_rep2,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,fe93be1c637430b0995c83f7084fb8fc9a4ccce5,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,3x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,agg_static@rho0.8,agg_static,64,104,2,5,20260723,8884636b39d07ac27e31a049302ed76855a17359a5bf71a560add86d0885be1c,1.2,32,3,64,36,72,18,3,4,50000,200,60.0,8,4,0.5,50.0,2.0,5,"ideal,agg_full@rho1.2,exact_fifo@rho0.5,agg_static@rho1.2,agg_static@rho0.5,agg_static@rho0.8,exact_fifo@rho0.8,agg_full@rho0.8,agg_full@rho0.5,exact_fifo@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:formal_core_crossover_20260724:agg_static@rho0.8:rep2,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,54,0.0,0,0,74.89383686799556,72,0.9613608143338136,799.8521975257329,0.2037037037037037,27,28.063855912950302,21.23961639404297,60.46999406814575,0.18518518518518517,0.18518518518518517,0.1111111111111111,0.0,33,22,0.002938034188034188,1.0,56576.0,0,0.0,62.51851851851852,1714.639379037037,2078.259619,3236.6822,2464.2338,3670.897759,0,0.0,0.8,1053,False,False,16,72,0,0,72,51,7488,21,13.284044966978186,13.472701072692871,24.867633819580078,24.86799430847168,0.0,0,1268,1642,0,279808,179859,175177,68,3,1,0,0,0,2,21.204
20260723_shared_link_live_v3_exact_fifo@rho0.8_rep2,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,fe93be1c637430b0995c83f7084fb8fc9a4ccce5,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,3x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,exact_fifo@rho0.8,exact_fifo,64,104,2,5,20260723,8884636b39d07ac27e31a049302ed76855a17359a5bf71a560add86d0885be1c,1.2,32,3,64,36,72,18,3,4,50000,200,60.0,8,4,0.5,50.0,2.0,6,"ideal,agg_full@rho1.2,exact_fifo@rho0.5,agg_static@rho1.2,agg_static@rho0.5,agg_static@rho0.8,exact_fifo@rho0.8,agg_full@rho0.8,agg_full@rho0.5,exact_fifo@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:formal_core_crossover_20260724:exact_fifo@rho0.8:rep2,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,54,0.0,0,0,77.50372517388314,72,0.928987604640483,772.9176870608818,0.12962962962962962,27,41.17888034714593,36.07089829444885,71.11763882637024,0.3333333333333333,0.3333333333333333,0.018518518518518517,0.0,33,13,0.001736111111111111,1.0,51984.0,0,0.0,17.77777777777778,1829.4616527222222,2133.284787,3157.140466,2469.271493,3611.894758,0,0.0,0.8,1053,False,False,0,72,0,0,72,39,7488,33,27.548662699185886,25.61400866508484,38.65207481384277,42.55546021461487,0.0,1642,2032,1900,0,285962,184871,179859,72,0,0,0,0,0,15,35.396
20260723_shared_link_live_v3_agg_full@rho0.8_rep2,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,fe93be1c637430b0995c83f7084fb8fc9a4ccce5,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,3x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,agg_full@rho0.8,agg_full,64,104,2,5,20260723,8884636b39d07ac27e31a049302ed76855a17359a5bf71a560add86d0885be1c,1.2,32,3,64,36,72,18,3,4,50000,200,60.0,8,4,0.5,50.0,2.0,7,"ideal,agg_full@rho1.2,exact_fifo@rho0.5,agg_static@rho1.2,agg_static@rho0.5,agg_static@rho0.8,exact_fifo@rho0.8,agg_full@rho0.8,agg_full@rho0.5,exact_fifo@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:formal_core_crossover_20260724:agg_full@rho0.8:rep2,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,54,0.0,0,0,78.11190913245082,72,0.9217544520376895,766.8997040953577,0.0,27,43.95717340928537,36.002487897872925,72.03427028656006,0.5,0.5,0.0,0.0,33,12,0.0016025641025641025,1.0,49856.0,0,0.0,0.0,1858.3320862777778,2191.527577,3180.391669,2547.296418,3637.365207,0,0.0,0.8,1053,False,False,16,72,0,0,72,25,7488,47,40.654853391647336,40.591012716293335,46.713074684143066,49.85425400733948,0.0,1900,2032,1896,0,292164,190015,184871,39,4,4,25,0,0,11,42.472
20260723_shared_link_live_v3_agg_full@rho0.5_rep2,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,fe93be1c637430b0995c83f7084fb8fc9a4ccce5,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,3x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,agg_full@rho0.5,agg_full,64,104,2,5,20260723,8884636b39d07ac27e31a049302ed76855a17359a5bf71a560add86d0885be1c,1.2,32,3,64,36,72,18,3,4,50000,200,60.0,8,4,0.5,50.0,2.0,8,"ideal,agg_full@rho1.2,exact_fifo@rho0.5,agg_static@rho1.2,agg_static@rho0.5,agg_static@rho0.8,exact_fifo@rho0.8,agg_full@rho0.8,agg_full@rho0.5,exact_fifo@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:formal_core_crossover_20260724:agg_full@rho0.5:rep2,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,54,0.0,0,0,79.30026187654585,72,0.9079415161590406,755.4073414443218,0.2222222222222222,27,21.579077579357005,13.490720987319946,51.838154315948486,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.0,33,33,0.004407051282051282,1.0,58672.0,0,0.0,71.4074074074074,1788.734481537037,2177.156281,3688.598102,2541.611963,4172.627039,0,0.0,0.5,1685,False,False,16,72,0,0,72,68,7488,4,6.201167359071619,6.205077171325684,12.947284936904907,17.08467936515808,0.0,1896,522,0,0,304006,195093,190015,68,2,2,0,0,0,10,2.811
20260723_shared_link_live_v3_exact_fifo@rho1.2_rep2,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,fe93be1c637430b0995c83f7084fb8fc9a4ccce5,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,3x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,exact_fifo@rho1.2,exact_fifo,64,104,2,5,20260723,8884636b39d07ac27e31a049302ed76855a17359a5bf71a560add86d0885be1c,1.2,32,3,64,36,72,18,3,4,50000,200,60.0,8,4,0.5,50.0,2.0,9,"ideal,agg_full@rho1.2,exact_fifo@rho0.5,agg_static@rho1.2,agg_static@rho0.5,agg_static@rho0.8,exact_fifo@rho0.8,agg_full@rho0.8,agg_full@rho0.5,exact_fifo@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:formal_core_crossover_20260724:exact_fifo@rho1.2:rep2,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,54,0.0,0,0,80.90016623865813,72,0.8899858102590006,740.4681941354885,0.18518518518518517,27,42.022181290167346,37.687187910079956,74.44431710243225,0.2962962962962963,0.2962962962962963,0.037037037037037035,0.0,33,12,0.0016025641025641025,1.0,50416.0,0,0.0,62.81481481481482,1901.9871213148149,2319.506998,3424.743152,2678.082043,3896.155915,0,0.0,1.2,702,False,False,0,72,0,0,72,35,7488,37,30.96279236248561,32.97486758232117,54.11849617958069,57.67413401603699,0.0,0,1338,1880,0,308718,200047,195093,,,,,,,,
20260723_shared_link_live_v3_exact_fifo@rho0.5_rep3,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,fe93be1c637430b0995c83f7084fb8fc9a4ccce5,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,3x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,exact_fifo@rho0.5,exact_fifo,64,104,3,5,20260723,2a7c09666b1626e3a31c935dc2a5c4e460a858a744b094494727645d6a54f046,1.2,32,3,64,36,72,18,3,4,50000,200,60.0,8,4,0.5,50.0,2.0,0,"exact_fifo@rho0.5,exact_fifo@rho1.2,agg_static@rho1.2,ideal,agg_full@rho0.5,agg_static@rho0.5,agg_full@rho0.8,agg_full@rho1.2,agg_static@rho0.8,exact_fifo@rho0.8",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:formal_core_crossover_20260724:exact_fifo@rho0.5:rep3,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,54,0.0,0,0,76.40691859647632,72,0.9423230425015523,784.0127713612915,0.2777777777777778,33,28.769628069617532,22.537470817565918,64.35800862312317,0.2222222222222222,0.2222222222222222,0.018518518518518517,0.0,28,28,0.0037393162393162395,1.0,64816.0,0,0.0,63.111111111111114,1919.4957740555556,2153.031478,4286.253174,2529.389004,4773.736465,0,0.0,0.5,1685,False,False,0,72,0,0,72,72,7488,0,9.918548888630337,9.160993099212646,19.052395343780518,20.251854419708252,0.0,1880,456,0,0,320938,206263,200125,72,0,0,0,0,0,6,3.743
20260723_shared_link_live_v3_exact_fifo@rho1.2_rep3,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,fe93be1c637430b0995c83f7084fb8fc9a4ccce5,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,3x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,exact_fifo@rho1.2,exact_fifo,64,104,3,5,20260723,2a7c09666b1626e3a31c935dc2a5c4e460a858a744b094494727645d6a54f046,1.2,32,3,64,36,72,18,3,4,50000,200,60.0,8,4,0.5,50.0,2.0,1,"exact_fifo@rho0.5,exact_fifo@rho1.2,agg_static@rho1.2,ideal,agg_full@rho0.5,agg_static@rho0.5,agg_full@rho0.8,agg_full@rho1.2,agg_static@rho0.8,exact_fifo@rho0.8",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:formal_core_crossover_20260724:exact_fifo@rho1.2:rep3,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,54,0.0,0,0,84.57212655153126,72,0.8513443250848038,708.3184784705569,0.07407407407407407,33,48.44377655693979,49.52123188972473,79.48429584503174,0.46296296296296297,0.46296296296296297,0.037037037037037035,0.0,28,18,0.002403846153846154,1.0,50352.0,0,0.0,26.962962962962962,2155.889754185185,2279.47799,4534.610388,2733.873,5052.440731,0,0.0,1.2,702,False,False,0,72,0,0,72,43,7488,29,39.737688158833706,45.513941049575806,62.29021668434143,65.09430193901062,0.0,0,1260,2566,0,326180,211403,206263,,,,,,,,
20260723_shared_link_live_v3_agg_static@rho1.2_rep3,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,fe93be1c637430b0995c83f7084fb8fc9a4ccce5,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,3x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,agg_static@rho1.2,agg_static,64,104,3,5,20260723,2a7c09666b1626e3a31c935dc2a5c4e460a858a744b094494727645d6a54f046,1.2,32,3,64,36,72,18,3,4,50000,200,60.0,8,4,0.5,50.0,2.0,2,"exact_fifo@rho0.5,exact_fifo@rho1.2,agg_static@rho1.2,ideal,agg_full@rho0.5,agg_static@rho0.5,agg_full@rho0.8,agg_full@rho1.2,agg_static@rho0.8,exact_fifo@rho0.8",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:formal_core_crossover_20260724:agg_static@rho1.2:rep3,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,54,0.0,0,0,86.48149456921965,72,0.8325480538772525,692.679980825874,0.0,33,77.0001084949031,75.52221846580505,105.69741368293762,0.6111111111111112,0.6111111111111112,0.0,0.0,28,18,0.002403846153846154,1.0,52944.0,0,0.0,0.0,2083.0341003148146,2325.160208,4937.987702,2689.154856,5482.044913,0,0.0,1.2,702,False,False,16,72,0,0,72,25,7488,47,42.05818668365478,41.21835970878601,52.739240646362305,52.73939061164856,0.0,2566,1954,2226,0,331388,217103,211403,,,,,,,,
20260723_shared_link_live_v3_ideal_rep3,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,fe93be1c637430b0995c83f7084fb8fc9a4ccce5,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,3x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,ideal,ideal,64,104,3,5,20260723,2a7c09666b1626e3a31c935dc2a5c4e460a858a744b094494727645d6a54f046,1.2,32,3,64,36,72,18,3,4,50000,200,60.0,8,4,0.5,50.0,2.0,3,"exact_fifo@rho0.5,exact_fifo@rho1.2,agg_static@rho1.2,ideal,agg_full@rho0.5,agg_static@rho0.5,agg_full@rho0.8,agg_full@rho1.2,agg_static@rho0.8,exact_fifo@rho0.8",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:formal_core_crossover_20260724:ideal:rep3,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,54,0.0,0,0,72.07048867456615,72,0.9990219481529473,831.1862608632522,0.37037037037037035,33,4.615419684034405,3.1347296237945557,12.427443265914917,0.0,0.0,0.0,0.0,28,28,0.0,1.0,80224.0,0,0.0,81.77777777777777,1637.0407622592593,1596.704261,3057.42188,2583.92026,3500.853454,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
