rep,cell_id,policy,rho,saved_prefill_retention_vs_ideal,delta_ttft_mean_ms_vs_ideal,delta_ttft_p95_ms_vs_ideal,delta_stale_fallback_rate_vs_ideal
0,agg_static@rho0.5,agg_static,0.5,0.8475009120758847,-172.6721635357144,-243.922372,0.0
