experiment_id,experiment,evidence_type,code_commit,model,hardware,cell_id,policy,wire_frame_bytes,wire_bytes_per_msg_assumed,rep,repetitions,seed,workload_trace_hash,zipf_alpha,pool_size,lineage_steps,distinct_lineages_total,phase_shift_at_request,n_requests,warmup_request_count,concurrency,fixed_output_tokens,kv_cache_tokens_per_instance_shadow,max_queue_relay,drain_timeout_s,topk,j,guard_ms,prefill_tokens_per_ms,queue_penalty_ms,cell_order_index,cell_order_sequence,generation_mode,vllm_cache_salt,semantic_prompt_contains_policy,metric_scope,status,request_count,overlap_fraction,overlap_seed_prefixes,overlap_seed_requests,cell_active_s,upserts_generated,upserts_per_s,offered_wire_bit_per_s,affinity_selection_rate,dispatch_state_age_defined_count,dispatch_state_age_mean_s,dispatch_state_age_p50_s,dispatch_state_age_p95_s,dispatcher_view_missing_at_dispatch_rate,source_view_false_negative_rate,source_view_false_positive_rate,physical_false_positive_affinity_rate,source_unique_prefixes_at_end,dispatcher_unique_prefixes_at_end,dispatcher_unique_prefixes_per_wire_byte,vllm_cached_token_rate,vllm_cached_tokens_total,stale_fallback_count,stale_fallback_rate,mean_coverage_shortfall_tokens,ttft_mean_ms,ttft_p50_ms,ttft_p95_ms,latency_p50_ms,latency_p95_ms,retried_request_count,request_error_rate,rho,sig_bit_per_s,background_traffic,source_local_topk,gateway_global_topk,source_upserts_sent,source_tombstones_sent,source_suppressed_upserts,net_msgs_sent,net_msgs_delivered,net_wire_bytes_sent,net_undelivered_at_drain_end,ad_delivery_delay_mean_s,ad_delivery_delay_p50_s,ad_delivery_delay_p95_s,ad_delivery_delay_p99_s,tombstone_delay_p95_s,tc_sig_backlog_bytes_before,tc_sig_backlog_bytes_mid,tc_sig_backlog_bytes_after,tc_sig_dropped_after,tc_class110_sent_bytes_after,tc_class120_sent_bytes_after,tc_class120_sent_bytes_before,relay_forwarded,relay_drop_superseded,relay_drop_replica_cap,relay_drop_low_utility,relay_drop_backlog_cap,relay_drop_global_topk,relay_max_queue,relay_ewma_dq_s
20260723_shared_link_live_v3_ideal_rep0,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,0eb328749a4f3fbe2d4663fb87a2f074ae154bef,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,3x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,ideal,ideal,64,104,0,1,20260723,04670682b0cd6ec7c5cdc7eae587e8464e6b3b7ecd17849c75f2a75efa6d6b21,1.2,32,3,64,24,48,16,3,4,50000,200,60.0,8,4,0.5,50.0,2.0,0,"ideal,exact_fifo@rho0.5,exact_fifo@rho1.3,agg_full@rho0.5,agg_full@rho1.3,exact_fifo@rho0.5+bgoff,exact_fifo@rho0.5+bg",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:postreset_smoke_20260724:ideal:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,32,0.0,0,0,41.67532933969051,48,1.151760544200092,958.2647727744766,0.4375,17,1.2269933644463034,0.00039696693420410156,2.7719573974609375,0.0,0.0,0.0,0.0,24,24,0.0,1.0,40496.0,0,0.0,123.0,1595.9937045,1867.858104,2506.420348,2180.893195,2856.415374,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260723_shared_link_live_v3_exact_fifo@rho0.5_rep0,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,0eb328749a4f3fbe2d4663fb87a2f074ae154bef,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,3x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,exact_fifo@rho0.5,exact_fifo,64,104,0,1,20260723,04670682b0cd6ec7c5cdc7eae587e8464e6b3b7ecd17849c75f2a75efa6d6b21,1.2,32,3,64,24,48,16,3,4,50000,200,60.0,8,4,0.5,50.0,2.0,1,"ideal,exact_fifo@rho0.5,exact_fifo@rho1.3,agg_full@rho0.5,agg_full@rho1.3,exact_fifo@rho0.5+bgoff,exact_fifo@rho0.5+bg",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:postreset_smoke_20260724:exact_fifo@rho0.5:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,32,0.0,0,0,42.934220753610134,48,1.1179893138264052,930.1671091035691,0.1875,17,12.461998560849358,3.411799192428589,38.512670040130615,0.1875,0.1875,0.09375,0.0,24,24,0.004807692307692308,1.0,33728.0,0,0.0,91.5,1513.40975115625,1808.878651,2804.606614,2098.587165,3409.416662,0,0.0,0.5,1916,False,False,0,48,0,0,48,48,4992,0,0.9733639806509018,0.0030694007873535156,3.3393445014953613,3.5729880332946777,0.0,0,456,0,0,27428,4406,912,48,0,0,0,0,0,2,2.967
20260723_shared_link_live_v3_exact_fifo@rho1.3_rep0,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,0eb328749a4f3fbe2d4663fb87a2f074ae154bef,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,3x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,exact_fifo@rho1.3,exact_fifo,64,104,0,1,20260723,04670682b0cd6ec7c5cdc7eae587e8464e6b3b7ecd17849c75f2a75efa6d6b21,1.2,32,3,64,24,48,16,3,4,50000,200,60.0,8,4,0.5,50.0,2.0,2,"ideal,exact_fifo@rho0.5,exact_fifo@rho1.3,agg_full@rho0.5,agg_full@rho1.3,exact_fifo@rho0.5+bgoff,exact_fifo@rho0.5+bg",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:postreset_smoke_20260724:exact_fifo@rho1.3:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,32,0.0,0,0,42.05136487726122,48,1.1414611663640777,949.6956904149125,0.09375,17,26.00115436666152,27.144904375076294,39.39121222496033,0.40625,0.40625,0.0,0.0,24,14,0.0028044871794871795,1.0,28592.0,0,0.0,0.0,1450.11998478125,1667.871799,2498.861995,1937.599493,2848.794439,0,0.0,1.3,737,False,False,0,48,0,0,48,27,4992,21,22.803538304788095,23.34404444694519,35.60581922531128,38.25640249252319,0.0,0,1758,1908,0,30768,7896,4406,,,,,,,,
20260723_shared_link_live_v3_agg_full@rho0.5_rep0,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,0eb328749a4f3fbe2d4663fb87a2f074ae154bef,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,3x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,agg_full@rho0.5,agg_full,64,104,0,1,20260723,04670682b0cd6ec7c5cdc7eae587e8464e6b3b7ecd17849c75f2a75efa6d6b21,1.2,32,3,64,24,48,16,3,4,50000,200,60.0,8,4,0.5,50.0,2.0,3,"ideal,exact_fifo@rho0.5,exact_fifo@rho1.3,agg_full@rho0.5,agg_full@rho1.3,exact_fifo@rho0.5+bgoff,exact_fifo@rho0.5+bg",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:postreset_smoke_20260724:agg_full@rho0.5:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,32,0.0,0,0,43.8874351689592,48,1.093707112644157,909.9643177199387,0.09375,17,29.748699005912332,34.43909239768982,46.614320278167725,0.40625,0.40625,0.0,0.0,24,24,0.004807692307692308,1.0,25520.0,0,0.0,15.0,1782.52917346875,1834.327642,2836.766055,2116.023874,3217.992223,0,0.0,0.5,1916,False,False,16,48,0,0,48,43,4992,5,9.404131800629372,10.046793937683105,12.11347770690918,13.088258028030396,0.0,1908,1406,0,0,38844,12540,7896,43,2,3,0,0,0,10,6.577
20260723_shared_link_live_v3_agg_full@rho1.3_rep0,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,0eb328749a4f3fbe2d4663fb87a2f074ae154bef,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,3x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,agg_full@rho1.3,agg_full,64,104,0,1,20260723,04670682b0cd6ec7c5cdc7eae587e8464e6b3b7ecd17849c75f2a75efa6d6b21,1.2,32,3,64,24,48,16,3,4,50000,200,60.0,8,4,0.5,50.0,2.0,4,"ideal,exact_fifo@rho0.5,exact_fifo@rho1.3,agg_full@rho0.5,agg_full@rho1.3,exact_fifo@rho0.5+bgoff,exact_fifo@rho0.5+bg",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:postreset_smoke_20260724:agg_full@rho1.3:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,32,0.0,0,0,42.184578956104815,48,1.1378565624643646,946.6966599703513,0.0625,17,24.824287624920117,25.947178840637207,39.65598392486572,0.40625,0.40625,0.0,0.0,24,11,0.002203525641025641,1.0,28080.0,0,0.0,0.0,1656.462377125,1826.688751,2813.425706,2121.942636,3423.411054,0,0.0,1.3,737,False,False,16,48,0,0,48,20,4992,28,23.86164413690567,23.36883568763733,40.09022283554077,42.37463092803955,0.0,0,1172,1206,0,42106,16198,12540,,,,,,,,
20260723_shared_link_live_v3_exact_fifo@rho0.5+bgoff_rep0,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,0eb328749a4f3fbe2d4663fb87a2f074ae154bef,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,3x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,exact_fifo@rho0.5+bgoff,exact_fifo,64,104,0,1,20260723,04670682b0cd6ec7c5cdc7eae587e8464e6b3b7ecd17849c75f2a75efa6d6b21,1.2,32,3,64,24,48,16,3,4,50000,200,60.0,8,4,0.5,50.0,2.0,5,"ideal,exact_fifo@rho0.5,exact_fifo@rho1.3,agg_full@rho0.5,agg_full@rho1.3,exact_fifo@rho0.5+bgoff,exact_fifo@rho0.5+bg",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:postreset_smoke_20260724:exact_fifo@rho0.5+bgoff:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,32,0.0,0,0,40.598965930752456,48,1.1822961225630992,983.6703739724986,0.09375,17,29.944568662082446,32.479546546936035,45.36075520515442,0.40625,0.40625,0.0,0.0,24,24,0.004807692307692308,1.0,30160.0,0,0.0,15.0,1539.25084134375,1833.426446,2761.573837,2129.47218,3124.026673,0,0.0,0.5,1916,False,False,0,48,0,0,48,48,4992,0,10.945161779721579,11.185648202896118,14.891289949417114,14.891754150390625,0.0,1140,1758,0,0,50666,20452,16264,48,0,0,0,0,0,3,9.122
20260723_shared_link_live_v3_exact_fifo@rho0.5+bg_rep0,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,0eb328749a4f3fbe2d4663fb87a2f074ae154bef,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,3x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,exact_fifo@rho0.5+bg,exact_fifo,64,104,0,1,20260723,04670682b0cd6ec7c5cdc7eae587e8464e6b3b7ecd17849c75f2a75efa6d6b21,1.2,32,3,64,24,48,16,3,4,50000,200,60.0,8,4,0.5,50.0,2.0,6,"ideal,exact_fifo@rho0.5,exact_fifo@rho1.3,agg_full@rho0.5,agg_full@rho1.3,exact_fifo@rho0.5+bgoff,exact_fifo@rho0.5+bg",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:postreset_smoke_20260724:exact_fifo@rho0.5+bg:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,32,0.0,0,0,43.482633342035115,48,1.1038889853434406,918.4356358057425,0.25,17,22.984115656684427,3.7959251403808594,64.25754523277283,0.1875,0.1875,0.09375,0.0,24,17,0.003405448717948718,1.0,33232.0,0,0.0,91.5,1743.1629198125,1930.827555,2821.051537,2244.741691,3426.666998,0,0.0,0.5,1916,True,False,0,48,0,0,48,31,4992,17,2.280923328092021,0.002710103988647461,13.520692586898804,15.034964323043823,0.0,0,312,0,0,57598,36926,22924,,,,,,,,
