rep,cell_id,policy,rho,saved_prefill_retention_vs_ideal,delta_ttft_mean_ms_vs_ideal,delta_ttft_p95_ms_vs_ideal,delta_stale_fallback_rate_vs_ideal
0,agg_full@rho0.5,agg_full,0.5,0.8756020204393281,205.99090117857145,1392.5278689999996,0.0
