rep,cell_id,policy,rho,saved_prefill_retention_vs_ideal,delta_ttft_mean_ms_vs_ideal,delta_ttft_p95_ms_vs_ideal,delta_stale_fallback_rate_vs_ideal
0,exact_fifo@rho0.5,exact_fifo,0.5,0.8328723824575267,-82.58395334374995,298.1862659999997,0.0
0,exact_fifo@rho1.3,exact_fifo,1.3,0.7060450414855788,-145.87371971874995,-7.558352999999897,0.0
0,agg_full@rho0.5,agg_full,0.5,0.6301856973528249,186.53546896875014,330.34570699999995,0.0
0,agg_full@rho1.3,agg_full,1.3,0.6934018174634532,60.46867262500018,307.0053579999999,0.0
0,exact_fifo@rho0.5+bgoff,exact_fifo,0.5,0.7447649150533386,-56.742863156249996,255.1534889999998,0.0
0,exact_fifo@rho0.5+bg,exact_fifo,0.5,0.8206242591860925,147.1692153125,314.6311889999997,0.0
