experiment_id,experiment,evidence_type,code_commit,model,hardware,cell_id,policy,wire_frame_bytes,wire_bytes_per_msg_assumed,rep,repetitions,seed,workload_trace_hash,zipf_alpha,pool_size,lineage_steps,distinct_lineages_total,phase_shift_at_request,n_requests,warmup_request_count,concurrency,fixed_output_tokens,kv_cache_tokens_per_instance_shadow,max_queue_relay,drain_timeout_s,topk,j,guard_ms,prefill_tokens_per_ms,queue_penalty_ms,cell_order_index,cell_order_sequence,generation_mode,vllm_cache_salt,semantic_prompt_contains_policy,metric_scope,status,request_count,cell_active_s,upserts_generated,upserts_per_s,offered_wire_bit_per_s,affinity_selection_rate,vllm_cached_token_rate,vllm_cached_tokens_total,stale_fallback_count,stale_fallback_rate,mean_coverage_shortfall_tokens,ttft_mean_ms,ttft_p50_ms,ttft_p95_ms,latency_p50_ms,latency_p95_ms,retried_request_count,request_error_rate,rho,sig_bit_per_s,background_traffic,source_local_topk,gateway_global_topk,source_upserts_sent,source_tombstones_sent,source_suppressed_upserts,net_msgs_sent,net_msgs_delivered,net_wire_bytes_sent,net_undelivered_at_drain_end,ad_delivery_delay_mean_s,ad_delivery_delay_p50_s,ad_delivery_delay_p95_s,ad_delivery_delay_p99_s,tombstone_delay_p95_s,tc_sig_backlog_bytes_before,tc_sig_backlog_bytes_mid,tc_sig_backlog_bytes_after,tc_sig_dropped_after,tc_class110_sent_bytes_after,tc_class120_sent_bytes_after,tc_class120_sent_bytes_before
20260723_shared_link_live_v3_ideal_rep0,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,e5316fbf2713b65d99aca9b8cad247d56aaafb71,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,ideal,ideal,64,104,0,1,20260723,f17e2a170442d79bfc18688ddac28df1753a45a7699528d88abb2cd628c75b6a,0.55,64,3,128,12,24,8,4,4,104544,200,60.0,8,4,0.5,50.0,2.0,0,"ideal,exact_fifo@rho1.3,agg_static@rho1.3,agg_full@rho1.3",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:v3global-202607240710:ideal:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,16,8.752806078642607,24,2.7419778051020116,2281.3255338448735,0.25,1.0,9120.0,0,0.0,0.0,1040.047482625,1048.105203,1636.701357,1216.663482,1970.992692,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
20260723_shared_link_live_v3_exact_fifo@rho1.3_rep0,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,e5316fbf2713b65d99aca9b8cad247d56aaafb71,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,exact_fifo@rho1.3,exact_fifo,64,104,0,1,20260723,f17e2a170442d79bfc18688ddac28df1753a45a7699528d88abb2cd628c75b6a,0.55,64,3,128,12,24,8,4,4,104544,200,60.0,8,4,0.5,50.0,2.0,1,"ideal,exact_fifo@rho1.3,agg_static@rho1.3,agg_full@rho1.3",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:v3global-202607240710:exact_fifo@rho1.3:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,16,9.071404695510864,24,2.6456762547344845,2201.202643939091,0.0625,1.0,2992.0,0,0.0,0.0,1061.85877725,984.218936,1459.536098,1148.038045,1654.570818,0,0.0,1.3,1754,False,False,0,24,0,0,24,24,2496,0,6.509239673614502,9.105329275131226,12.554644584655762,15.702469110488892,0.0,0,830,0,0,10164,3744,464
20260723_shared_link_live_v3_agg_static@rho1.3_rep0,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,e5316fbf2713b65d99aca9b8cad247d56aaafb71,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,agg_static@rho1.3,agg_static,64,104,0,1,20260723,f17e2a170442d79bfc18688ddac28df1753a45a7699528d88abb2cd628c75b6a,0.55,64,3,128,12,24,8,4,4,104544,200,60.0,8,4,0.5,50.0,2.0,2,"ideal,exact_fifo@rho1.3,agg_static@rho1.3,agg_full@rho1.3",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:v3global-202607240710:agg_static@rho1.3:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,16,8.812861546874046,24,2.723292527897807,2265.7793832109755,0.0625,1.0,2992.0,0,0.0,0.0,1030.7865695,1019.816194,1350.537125,1187.258139,1548.446687,0,0.0,1.3,1754,False,False,2,24,0,0,24,23,2496,1,4.59402318622755,6.768724679946899,9.321671485900879,11.102075338363647,0.0,0,896,0,0,15156,5854,3810
20260723_shared_link_live_v3_agg_full@rho1.3_rep0,shared_link_live_v3,hybrid_live_vllm_real_kernel_link,e5316fbf2713b65d99aca9b8cad247d56aaafb71,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,agg_full@rho1.3,agg_full,64,104,0,1,20260723,f17e2a170442d79bfc18688ddac28df1753a45a7699528d88abb2cd628c75b6a,0.55,64,3,128,12,24,8,4,4,104544,200,60.0,8,4,0.5,50.0,2.0,3,"ideal,exact_fifo@rho1.3,agg_static@rho1.3,agg_full@rho1.3",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,sharedlink-v3:v3global-202607240710:agg_full@rho1.3:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,16,9.01371393352747,24,2.662609461204381,2215.291071722045,0.0625,1.0,2992.0,0,0.0,0.0,1011.4102769375,975.017074,1469.939262,1139.599226,1667.429105,0,0.0,1.3,1754,False,False,2,24,0,0,24,23,2496,1,4.6021292520606,4.66984486579895,13.626493453979492,13.626633644104004,0.0,0,768,0,0,20574,8492,6118
