experiment_id,rep,baseline_policy,treatment_policy,workload_trace_hash,status,exact_normalized_estimated_saved_prefill,exact_normalized_physical_cached_tokens,delta_mean_ttft_ms,treatment_mean_ttft_ms,delta_ttft_p50_ms,treatment_ttft_p50_ms,delta_ttft_p95_ms,treatment_ttft_p95_ms,delta_dispatcher_index_bytes,treatment_dispatcher_index_bytes,delta_estimated_saved_prefill_tokens_total,treatment_estimated_saved_prefill_tokens_total,delta_physical_cached_tokens_total,treatment_physical_cached_tokens_total,delta_mean_selected_coverage_tokens,treatment_mean_selected_coverage_tokens
20260716_live_k_sketch_coverage_k16_rep7,7,load_only,sketch_coverage_k16,7a6ea71a43897df26c67ee8548c46438d88df3aba5d2456f406d0d596ad58311,Current,0.956989247311828,0.9577717879604672,-352.18632427343744,711.0272045859375,-1240.62679,233.126366,38.78989699999988,1859.957708,4096.0,4480,77056.0,159488.0,88704.0,187616.0,688.0,1424.0
20260716_live_k_sketch_coverage_k32_rep7,7,load_only,sketch_coverage_k32,7a6ea71a43897df26c67ee8548c46438d88df3aba5d2456f406d0d596ad58311,Current,1.0,1.0,-402.536131453125,660.67739740625,-1227.419128,246.334028,44.09449799999993,1865.262309,4800.0,5184,84224.0,166656.0,96976.0,195888.0,752.0,1488.0
20260716_live_k_exact_rep7,7,load_only,exact,7a6ea71a43897df26c67ee8548c46438d88df3aba5d2456f406d0d596ad58311,Current,1.0,1.0,-386.9554374999999,676.258091359375,-1237.431076,236.32208,129.22887100000003,1950.396682,4800.0,5184,84224.0,166656.0,96976.0,195888.0,752.0,1488.0
20260716_live_k_sketch_coverage_k4_rep8,8,load_only,sketch_coverage_k4,6e6ae5d67d24d77ed3343d90535566e846092a895a3315c5f4c45b0214a15422,Current,0.5533980582524272,0.561613475177305,-55.59566072656253,982.8914655546876,-40.95493499999998,1421.843548,59.04907899999989,1894.321223,1024.0,1408,16128.0,102144.0,18528.0,121632.0,144.0,912.0
20260716_live_k_sketch_coverage_k8_rep8,8,load_only,sketch_coverage_k8,6e6ae5d67d24d77ed3343d90535566e846092a895a3315c5f4c45b0214a15422,Current,0.5145631067961165,0.5231973995271868,-16.654402601562538,1021.8327236796875,-2.8639089999999214,1459.934574,8.574814999999944,1843.846959,2048.0,2432,8960.0,94976.0,10208.0,113312.0,80.0,848.0
20260716_live_k_sketch_coverage_k16_rep8,8,load_only,sketch_coverage_k16,6e6ae5d67d24d77ed3343d90535566e846092a895a3315c5f4c45b0214a15422,Current,0.9514563106796117,0.9524231678486997,-450.0876024218751,588.399523859375,-1259.075622,203.722861,-98.25730999999996,1737.014834,4096.0,4480,89600.0,175616.0,103168.0,206272.0,800.0,1568.0
20260716_live_k_sketch_coverage_k32_rep8,8,load_only,sketch_coverage_k32,6e6ae5d67d24d77ed3343d90535566e846092a895a3315c5f4c45b0214a15422,Current,1.0,1.0,-519.01328946875,519.4738368125,-1262.351081,200.447402,2.236893999999893,1837.509038,4736.0,5120,98560.0,184576.0,113472.0,216576.0,880.0,1648.0
20260716_live_k_exact_rep8,8,load_only,exact,6e6ae5d67d24d77ed3343d90535566e846092a895a3315c5f4c45b0214a15422,Current,1.0,1.0,-517.0835342734376,521.4035920078124,-1262.048696,200.749787,-40.33161599999994,1794.940528,4736.0,5120,98560.0,184576.0,113472.0,216576.0,880.0,1648.0
20260716_live_k_sketch_coverage_k4_rep9,9,load_only,sketch_coverage_k4,b0e5035f4f69f1146fea4ea4827fb0a9fcabdbd605601fd841d06497f4a17de3,Current,0.5050505050505051,0.5140158205974964,42.70788819531231,1192.077082703125,50.21607099999983,1590.49085,140.54485799999998,1979.468609,1024.0,1408,16128.0,89600.0,18512.0,107088.0,144.0,800.0
20260716_live_k_sketch_coverage_k8_rep9,9,load_only,sketch_coverage_k8,b0e5035f4f69f1146fea4ea4827fb0a9fcabdbd605601fd841d06497f4a17de3,Current,0.6060606060606061,0.6131633515091007,-76.1329607109376,1073.236233796875,-27.17482700000005,1513.099952,60.69912499999987,1899.622876,2048.0,2432,34048.0,107520.0,39168.0,127744.0,304.0,960.0
20260716_live_k_sketch_coverage_k16_rep9,9,load_only,sketch_coverage_k16,b0e5035f4f69f1146fea4ea4827fb0a9fcabdbd605601fd841d06497f4a17de3,Current,0.9696969696969697,0.9700483833806928,-519.2386820156252,630.1305124921874,-1296.071674,244.203105,0.4531339999998636,1839.376885,4096.0,4480,98560.0,172032.0,113520.0,202096.0,880.0,1536.0
20260716_live_k_sketch_coverage_k32_rep9,9,load_only,sketch_coverage_k32,b0e5035f4f69f1146fea4ea4827fb0a9fcabdbd605601fd841d06497f4a17de3,Current,1.0,1.0,-532.2768710078126,617.0923235,-1308.041302,232.233477,52.35360999999989,1891.277361,4928.0,5312,103936.0,177408.0,119760.0,208336.0,928.0,1584.0
20260716_live_k_exact_rep9,9,load_only,exact,b0e5035f4f69f1146fea4ea4827fb0a9fcabdbd605601fd841d06497f4a17de3,Current,1.0,1.0,-553.7569550859376,595.612239421875,-1311.700437,228.574342,33.41111499999988,1872.334866,4928.0,5312,103936.0,177408.0,119760.0,208336.0,928.0,1584.0
20260716_live_k_sketch_coverage_k4_rep10,10,load_only,sketch_coverage_k4,dfd37251d898eec745f119bfd041d86b1e154f81cf61bb65458c2f8b1f2ade0b,Current,0.46875,0.4789836143433864,80.833112234375,1198.6952823046875,-1.2726760000000468,1564.662271,32.63419899999985,2006.422024,1024.0,1408,-5376.0,80640.0,-6320.0,96816.0,-48.0,720.0
20260716_live_k_sketch_coverage_k8_rep10,10,load_only,sketch_coverage_k8,dfd37251d898eec745f119bfd041d86b1e154f81cf61bb65458c2f8b1f2ade0b,Current,0.5729166666666666,0.5812554420960975,-44.573154976562364,1073.28901509375,-17.447807999999895,1548.487139,-72.8691940000001,1900.918631,2048.0,2432,12544.0,98560.0,14352.0,117488.0,112.0,880.0
20260716_live_k_sketch_coverage_k16_rep10,10,load_only,sketch_coverage_k16,dfd37251d898eec745f119bfd041d86b1e154f81cf61bb65458c2f8b1f2ade0b,Current,0.9375,0.9387318926620755,-407.92820639062495,709.9339636796875,-1328.915082,237.019865,-67.91367100000002,1905.874154,4096.0,4480,75264.0,161280.0,86608.0,189744.0,672.0,1440.0
20260716_live_k_sketch_coverage_k32_rep10,10,load_only,sketch_coverage_k32,dfd37251d898eec745f119bfd041d86b1e154f81cf61bb65458c2f8b1f2ade0b,Current,1.0,1.0,-471.48724307812495,646.3749269921875,-1341.474931,224.460016,-64.46864800000003,1909.319177,5120.0,5504,86016.0,172032.0,98992.0,202128.0,768.0,1536.0
20260716_live_k_exact_rep10,10,load_only,exact,dfd37251d898eec745f119bfd041d86b1e154f81cf61bb65458c2f8b1f2ade0b,Current,1.0,1.0,-471.5775130703124,646.284657,-1349.991986,215.942961,-69.06719300000009,1904.720632,5120.0,5504,86016.0,172032.0,98992.0,202128.0,768.0,1536.0
20260716_live_k_sketch_coverage_k4_rep11,11,load_only,sketch_coverage_k4,fba4996744df8fe4b38c4174556c8c17cb83a3a12742688d6be67ead43068c4c,Current,0.5816326530612245,0.5896361802808161,46.75880913281253,1099.6723146953125,51.32372099999998,1576.203649,163.96328100000005,2018.271808,1024.0,1408,8960.0,102144.0,10304.0,121616.0,80.0,912.0
20260716_live_k_sketch_coverage_k8_rep11,11,load_only,sketch_coverage_k8,fba4996744df8fe4b38c4174556c8c17cb83a3a12742688d6be67ead43068c4c,Current,0.7346938775510204,0.739430610503452,-184.22849539843742,868.6850101640625,-1246.108229,278.771699,72.95228500000007,1927.260812,2048.0,2432,35840.0,129024.0,41200.0,152512.0,320.0,1152.0
20260716_live_k_sketch_coverage_k16_rep11,11,load_only,sketch_coverage_k16,fba4996744df8fe4b38c4174556c8c17cb83a3a12742688d6be67ead43068c4c,Current,0.9795918367346939,0.9797533162671631,-427.14069234374995,625.77281321875,-1287.7485430000002,237.131385,-10.932215999999926,1843.376311,4096.0,4480,78848.0,172032.0,90768.0,202080.0,704.0,1536.0
20260716_live_k_sketch_coverage_k32_rep11,11,load_only,sketch_coverage_k32,fba4996744df8fe4b38c4174556c8c17cb83a3a12742688d6be67ead43068c4c,Current,1.0,1.0,-446.6146976328124,606.2988079296875,-1309.259827,215.620101,35.471607000000176,1889.780134,4800.0,5184,82432.0,175616.0,94944.0,206256.0,736.0,1568.0
20260716_live_k_exact_rep11,11,load_only,exact,fba4996744df8fe4b38c4174556c8c17cb83a3a12742688d6be67ead43068c4c,Current,1.0,1.0,-461.1704980859374,591.7430074765625,-1309.545893,215.334035,-85.92843599999992,1768.380091,4800.0,5184,82432.0,175616.0,94944.0,206256.0,736.0,1568.0
