experiment_id,experiment,evidence_type,code_commit,model,hardware,cell_id,relay_cell_id,policy,workload,policy_definition,wire_frame_bytes,wire_bytes_per_msg_assumed,rep,repetitions,seed,workload_trace_hash,zipf_alpha,pool_size,lineage_steps,distinct_lineages_total,phase_shift_at_request,n_requests,warmup_request_count,concurrency,fixed_output_tokens,kv_cache_tokens_per_instance_shadow,max_queue_relay,drain_timeout_s,topk,j,guard_ms,prefill_tokens_per_ms,queue_penalty_ms,cell_order_index,cell_order_sequence,generation_mode,vllm_cache_salt,semantic_prompt_contains_policy,metric_scope,status,request_count,overlap_fraction,overlap_seed_prefixes,overlap_seed_requests,cell_active_s,upserts_generated,upserts_per_s,offered_wire_bit_per_s,affinity_selection_rate,dispatch_state_age_defined_count,dispatch_state_age_mean_s,dispatch_state_age_p50_s,dispatch_state_age_p95_s,dispatcher_view_missing_at_dispatch_rate,source_view_false_negative_rate,source_view_false_positive_rate,physical_false_positive_affinity_rate,source_unique_prefixes_at_end,dispatcher_unique_prefixes_at_end,dispatcher_unique_prefixes_per_wire_byte,vllm_cached_token_rate,vllm_cached_tokens_total,vllm_cached_tokens_per_request,stale_fallback_count,stale_fallback_rate,mean_coverage_shortfall_tokens,ttft_mean_ms,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,latency_p50_ms,latency_p95_ms,throughput_requests_per_s,validation_attempt_count,validation_failure_count,fallback_count,incorrect_kv_reuse_count,retried_request_count,request_error_rate,rho,sig_bit_per_s,background_traffic,background_rate,relay_max_inflight,source_local_topk,gateway_global_topk,c0_tokens,theta_s,util_lambda,delay_gate_s,queue_gate_frames,prefix_length,source_upserts_sent,source_tombstones_sent,forced_owner_resets,source_suppressed_upserts,net_msgs_sent,net_msgs_delivered,net_wire_bytes_sent,net_undelivered_at_drain_end,ad_delivery_delay_mean_s,ad_delivery_delay_p50_s,ad_delivery_delay_p95_s,ad_delivery_delay_p99_s,tombstone_delay_p95_s,tc_sig_backlog_bytes_before,tc_sig_backlog_bytes_mid,tc_sig_backlog_bytes_after,tc_sig_dropped_after,tc_class110_sent_bytes_after,tc_class120_sent_bytes_after,tc_class120_sent_bytes_before,relay_forwarded,relay_drop_rate_limit,relay_drop_superseded,relay_drop_duplicate_holder,relay_drop_low_utility,relay_drop_queue_drop,relay_drop_expired,relay_max_queue
20260726_formal4t4_reuse_intensive_Ideal_rep0,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Ideal,38243,Ideal,reuse_intensive,Immediate dispatcher visibility; no signaling cost; upper bound.,64,104,0,5,20260726,1da30639278d669d37c263da243f4b3617679e141d5696c12f515543bf85abee,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,0,"Ideal,Adaptive@rho1.2_c01024_theta30,StaticSemantic@rho1.2,RateFIFO@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L8192:Ideal:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,294.04245189903304,184,0.6257599840147609,520.632306700281,0.5208333333333334,66,15.736459414164225,0.545280933380127,86.92256093025208,0.0,0.0,0.0,0.0,44,44,0.0,1.0,543680.0,5663.333333333333,0,0.0,0.0,3163.7600992395833,374.761887,8123.57624,9606.782382,824.577735,9093.260093,0.3264834699207448,50,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_c01024_theta30_rep0,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Adaptive@rho1.2_c01024_theta30,38244,Adaptive,reuse_intensive,StaticSemantic plus EWMA-delay/queue-aware utility admission and dynamic tightening of the global useful-prefix set.,64,104,0,5,20260726,1da30639278d669d37c263da243f4b3617679e141d5696c12f515543bf85abee,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,1,"Ideal,Adaptive@rho1.2_c01024_theta30,StaticSemantic@rho1.2,RateFIFO@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L8192:Adaptive@rho1.2_c01024_theta30:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,363.42352765472606,184,0.5062963347128449,421.2385504810869,0.09375,66,249.1085731188456,236.9670352935791,346.7426471710205,0.5625,0.5625,0.010416666666666666,0.0,34,8,0.00030525030525030525,1.0,431840.0,4498.333333333333,1,0.010416666666666666,225.33333333333334,3836.6668840625002,360.951488,8143.568719,8668.074817,983.945806,8522.129226,0.2641546094153973,9,1,1,0,0,0.0,1.2,433,False,none,4,False,16,1024.0,30.0,16.0,2.0,8,8192,184,68,0,0,252,60,26208,192,8.149870345989862,0.0053920745849609375,36.388638496398926,36.388715744018555,97.01667308807373,0,522,458,0,1683678,8316,8316,64,0,8,33,119,0,0,30
20260726_formal4t4_reuse_intensive_StaticSemantic@rho1.2_rep0,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,StaticSemantic@rho1.2,38245,StaticSemantic,reuse_intensive,"Static semantic aggregation: latest-update replacement, non-preemptive invalidation priority, and at-most-two queued/advertised owners per prefix.",64,104,0,5,20260726,1da30639278d669d37c263da243f4b3617679e141d5696c12f515543bf85abee,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,2,"Ideal,Adaptive@rho1.2_c01024_theta30,StaticSemantic@rho1.2,RateFIFO@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L8192:StaticSemantic@rho1.2:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,378.658312140964,184,0.4859262139517009,404.29061000781513,0.03125,65,262.51763275586643,253.19782853126526,360.8915569782257,0.6041666666666666,0.6041666666666666,0.0,0.0,33,6,0.00022893772893772894,1.0,437184.0,4554.0,1,0.010416666666666666,85.0,3913.93804815625,359.254651,8731.788205,9091.737306,747.42799,9102.804141,0.2535267203226266,3,1,1,0,0,0.0,1.2,433,False,none,4,False,0,,,,2.0,8,8192,184,68,0,0,252,57,26208,195,40.92653211425333,40.1839714050293,57.797640323638916,58.42465400695801,94.81881523132324,458,456,456,0,1694202,8316,8316,61,0,72,56,0,0,0,64
20260726_formal4t4_reuse_intensive_RateFIFO@rho1.2_rep0,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,RateFIFO@rho1.2,38246,RateFIFO,reuse_intensive,FIFO plus only a token bucket at the same physical signaling rate; no KV-state semantics.,64,104,0,5,20260726,1da30639278d669d37c263da243f4b3617679e141d5696c12f515543bf85abee,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,3,"Ideal,Adaptive@rho1.2_c01024_theta30,StaticSemantic@rho1.2,RateFIFO@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L8192:RateFIFO@rho1.2:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,461.9667076356709,184,0.39829710011291813,331.3831872939479,0.5416666666666666,66,124.19800189047149,55.96090269088745,379.5319538116455,0.10416666666666667,0.10416666666666667,0.041666666666666664,0.041666666666666664,38,26,0.0010245901639344263,1.0,461776.0,4810.166666666667,4,0.041666666666666664,340.0,5653.27203771875,7733.253839,10497.967214,32957.371218,8296.07268,18375.822802,0.20780718266760947,52,4,4,0,0,0.0,1.2,433,False,none,4,False,0,,,,2.0,8,8192,184,60,0,0,244,41,25376,203,3.754737417872359,0.00826406478881836,16.21429681777954,24.309704542160034,0.0,456,0,0,0,1703162,8316,8316,41,203,0,0,0,0,0,1
20260726_formal4t4_reuse_intensive_Ideal_rep1,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Ideal,38247,Ideal,reuse_intensive,Immediate dispatcher visibility; no signaling cost; upper bound.,64,104,1,5,20260726,d5a4608f72e9781f6decbac6b42677d70cb111c03335b8330fd10028f27882e4,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,0,"Ideal,Adaptive@rho1.2_c01024_theta30,RateFIFO@rho1.2,StaticSemantic@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L8192:Ideal:rep1,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,336.38573904382065,184,0.546991083875974,455.0965817848104,0.375,59,26.108651722891857,10.503239393234253,96.24115514755249,0.0,0.0,0.0,0.0,44,44,0.0,1.0,486352.0,5066.166666666667,0,0.0,0.0,4058.482525854167,604.247434,9515.545558,9723.349292,1246.647938,10189.430532,0.28538665245702993,36,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_c01024_theta30_rep1,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Adaptive@rho1.2_c01024_theta30,38248,Adaptive,reuse_intensive,StaticSemantic plus EWMA-delay/queue-aware utility admission and dynamic tightening of the global useful-prefix set.,64,104,1,5,20260726,d5a4608f72e9781f6decbac6b42677d70cb111c03335b8330fd10028f27882e4,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,1,"Ideal,Adaptive@rho1.2_c01024_theta30,RateFIFO@rho1.2,StaticSemantic@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L8192:Adaptive@rho1.2_c01024_theta30:rep1,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,404.5683992430568,184,0.45480566535661726,378.39831357670556,0.19791666666666666,59,269.46296095039884,286.5383222103119,385.6094331741333,0.34375,0.34375,0.020833333333333332,0.0,33,11,0.0003946613088404133,1.0,326944.0,3405.6666666666665,1,0.010416666666666666,208.5,5587.0417114374995,8573.1329,9560.683915,9904.868698,9004.044098,9971.868915,0.2372899123599742,19,1,1,0,0,0.0,1.2,379,False,none,4,False,16,1024.0,30.0,16.0,2.0,8,8192,184,84,0,0,268,56,27872,212,15.039743582407633,0.005654573440551758,55.09293818473816,55.09304642677307,124.12484550476074,0,522,456,0,1714314,8988,8946,60,0,8,32,119,0,0,49
20260726_formal4t4_reuse_intensive_RateFIFO@rho1.2_rep1,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,RateFIFO@rho1.2,38249,RateFIFO,reuse_intensive,FIFO plus only a token bucket at the same physical signaling rate; no KV-state semantics.,64,104,1,5,20260726,d5a4608f72e9781f6decbac6b42677d70cb111c03335b8330fd10028f27882e4,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,2,"Ideal,Adaptive@rho1.2_c01024_theta30,RateFIFO@rho1.2,StaticSemantic@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L8192:RateFIFO@rho1.2:rep1,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,440.1120613468811,184,0.4180753407141405,347.83868347416484,0.3020833333333333,59,196.97002781851816,157.13567090034485,411.0569643974304,0.2604166666666667,0.2604166666666667,0.03125,0.020833333333333332,35,30,0.0010926573426573427,1.0,327584.0,3412.3333333333335,2,0.020833333333333332,202.16666666666666,6993.26429240625,9005.758905,10813.392929,14308.903015,9545.100528,14817.366926,0.2181262647204211,29,2,2,0,0,0.0,1.2,379,False,none,4,False,0,,,,2.0,8,8192,184,80,0,0,264,42,27456,222,8.345318067641486,6.062296152114868,28.296043395996094,29.599050998687744,0.0,522,0,0,0,1723338,8988,8988,42,222,0,0,0,0,0,2
20260726_formal4t4_reuse_intensive_StaticSemantic@rho1.2_rep1,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,StaticSemantic@rho1.2,38250,StaticSemantic,reuse_intensive,"Static semantic aggregation: latest-update replacement, non-preemptive invalidation priority, and at-most-two queued/advertised owners per prefix.",64,104,1,5,20260726,d5a4608f72e9781f6decbac6b42677d70cb111c03335b8330fd10028f27882e4,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,3,"Ideal,Adaptive@rho1.2_c01024_theta30,RateFIFO@rho1.2,StaticSemantic@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L8192:StaticSemantic@rho1.2:rep1,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,456.0983614777215,184,0.4034217518428591,335.64689753325877,0.125,59,314.21161450369885,333.9030270576477,436.5154106616974,0.3958333333333333,0.3958333333333333,0.020833333333333332,0.020833333333333332,34,7,0.0002492877492877493,1.0,326752.0,3403.6666666666665,2,0.020833333333333332,245.0,5866.897912802084,8831.684168,10425.499375,14806.305779,9292.526756,10873.037138,0.21048091400496996,12,2,2,0,0,0.0,1.2,379,False,none,4,False,0,,,,2.0,8,8192,184,86,0,0,270,61,28080,209,21.702215830485027,14.360949039459229,62.719440937042236,62.71949481964111,120.88899040222168,0,456,456,0,1735140,8988,8988,65,0,73,42,0,0,0,90
20260726_formal4t4_reuse_intensive_RateFIFO@rho1.2_rep2,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,RateFIFO@rho1.2,38251,RateFIFO,reuse_intensive,FIFO plus only a token bucket at the same physical signaling rate; no KV-state semantics.,64,104,2,5,20260726,d9bda7a826db69aa849f177104f71cc200ca5b78902c57ed979670d57ff41230,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,0,"RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2,Adaptive@rho1.2_c01024_theta30",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L8192:RateFIFO@rho1.2:rep2,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,415.05040218820795,184,0.4433196523360161,368.8419507435654,0.4895833333333333,61,124.7427761320208,87.29561495780945,352.6155309677124,0.125,0.125,0.03125,0.0,40,28,0.0010726325467361323,1.0,432928.0,4509.666666666667,0,0.0,128.66666666666666,6158.0760264166665,8665.151964,10685.91732,16279.286261,9466.567233,11976.537805,0.23129720991444316,47,0,0,0,0,0.0,1.2,379,False,none,4,False,0,,,,2.0,8,8192,184,67,0,0,251,39,26104,212,6.27181601524353,2.168140172958374,20.96518349647522,29.689507484436035,0.0,456,0,0,0,1743642,9030,8988,39,212,0,0,0,0,0,2
20260726_formal4t4_reuse_intensive_Ideal_rep2,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Ideal,38252,Ideal,reuse_intensive,Immediate dispatcher visibility; no signaling cost; upper bound.,64,104,2,5,20260726,d9bda7a826db69aa849f177104f71cc200ca5b78902c57ed979670d57ff41230,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,1,"RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2,Adaptive@rho1.2_c01024_theta30",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L8192:Ideal:rep2,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,370.7357543720864,184,0.4963103715519428,412.93022913121644,0.28125,61,32.90211953100611,20.82472825050354,128.8712501525879,0.0,0.0,0.0,0.0,40,40,0.0,1.0,502752.0,5237.0,0,0.0,0.0,4284.67193009375,443.546601,10428.823549,10596.68979,941.089367,10906.89102,0.2589445416792745,27,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
