rep,cell_id,policy,workload,rho,saved_prefill_retention_vs_ideal,delta_ttft_mean_ms_vs_ideal,delta_ttft_p95_ms_vs_ideal,delta_stale_fallback_rate_vs_ideal
2,Adaptive@rho1.2_c0256_theta10,Adaptive,reuse_intensive,1.2,0.8871890821043363,256.57107879166665,71.01585599999999,0.0
2,Adaptive@rho1.2_c02048_theta60,Adaptive,reuse_intensive,1.2,0.901386748844376,152.77598398958344,196.6563269999997,0.0
2,Adaptive@rho1.2_c02048_theta20,Adaptive,reuse_intensive,1.2,0.9083204930662557,173.88872033333337,132.1692579999999,0.0
2,Adaptive@rho1.2_c02048_theta10,Adaptive,reuse_intensive,1.2,0.7745982830728594,462.04482958333347,416.3897429999997,0.0
2,Adaptive@rho1.2_c0256_theta60,Adaptive,reuse_intensive,1.2,0.8590138674884438,290.05522050000013,256.58144600000014,0.0
2,StaticSemantic@rho1.2,StaticSemantic,reuse_intensive,1.2,0.7886858903808056,460.56917462499996,789.6623120000004,0.0
2,Adaptive@rho1.2_c01024_theta20,Adaptive,reuse_intensive,1.2,0.9436495707682149,218.20454379166677,540.9729390000002,0.0
2,Adaptive@rho1.2_c0256_theta30,Adaptive,reuse_intensive,1.2,0.8871890821043363,272.69099107291663,461.45368400000007,0.0
2,Adaptive@rho1.2_c02048_theta30,Adaptive,reuse_intensive,1.2,0.901386748844376,232.13521749999995,627.4736819999998,0.0
2,Adaptive@rho1.2_c0512_theta30,Adaptive,reuse_intensive,1.2,0.8871890821043363,310.62579547916675,631.1442130000005,0.0
2,Adaptive@rho1.2_c0512_theta60,Adaptive,reuse_intensive,1.2,0.8520801232665639,403.6984065520835,646.1984359999997,0.0
2,Adaptive@rho1.2_c01024_theta60,Adaptive,reuse_intensive,1.2,0.8871890821043363,347.9011530416667,736.9256160000004,0.0
3,Adaptive@rho1.2_c01024_theta20,Adaptive,reuse_intensive,1.2,0.8782342380399197,36.30303830208334,-412.4202919999998,0.0
3,Adaptive@rho1.2_c01024_theta60,Adaptive,reuse_intensive,1.2,0.810645263491393,230.12961174999998,19.104786000000786,0.0
