experiment_id,experiment,evidence_type,code_commit,model,hardware,cell_id,relay_cell_id,policy,workload,policy_definition,wire_frame_bytes,wire_bytes_per_msg_assumed,rep,repetitions,seed,workload_trace_hash,zipf_alpha,pool_size,lineage_steps,distinct_lineages_total,phase_shift_at_request,n_requests,warmup_request_count,concurrency,fixed_output_tokens,kv_cache_tokens_per_instance_shadow,max_queue_relay,drain_timeout_s,topk,j,guard_ms,prefill_tokens_per_ms,queue_penalty_ms,cell_order_index,cell_order_sequence,generation_mode,vllm_cache_salt,semantic_prompt_contains_policy,metric_scope,status,request_count,overlap_fraction,overlap_seed_prefixes,overlap_seed_requests,cell_active_s,upserts_generated,upserts_per_s,offered_wire_bit_per_s,affinity_selection_rate,dispatch_state_age_defined_count,dispatch_state_age_mean_s,dispatch_state_age_p50_s,dispatch_state_age_p95_s,dispatcher_view_missing_at_dispatch_rate,source_view_false_negative_rate,source_view_false_positive_rate,physical_false_positive_affinity_rate,source_unique_prefixes_at_end,dispatcher_unique_prefixes_at_end,dispatcher_unique_prefixes_per_wire_byte,vllm_cached_token_rate,vllm_cached_tokens_total,vllm_cached_tokens_per_request,stale_fallback_count,stale_fallback_rate,mean_coverage_shortfall_tokens,ttft_mean_ms,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,latency_p50_ms,latency_p95_ms,throughput_requests_per_s,validation_attempt_count,validation_failure_count,fallback_count,incorrect_kv_reuse_count,retried_request_count,request_error_rate,rho,sig_bit_per_s,background_traffic,background_rate,relay_max_inflight,source_local_topk,gateway_global_topk,c0_tokens,theta_s,util_lambda,delay_gate_s,queue_gate_frames,prefix_length,source_upserts_sent,source_tombstones_sent,forced_owner_resets,source_suppressed_upserts,net_msgs_sent,net_msgs_delivered,net_wire_bytes_sent,net_undelivered_at_drain_end,ad_delivery_delay_mean_s,ad_delivery_delay_p50_s,ad_delivery_delay_p95_s,ad_delivery_delay_p99_s,tombstone_delay_p95_s,tc_sig_backlog_bytes_before,tc_sig_backlog_bytes_mid,tc_sig_backlog_bytes_after,tc_sig_dropped_after,tc_class110_sent_bytes_after,tc_class120_sent_bytes_after,tc_class120_sent_bytes_before,relay_forwarded,relay_drop_rate_limit,relay_drop_superseded,relay_drop_duplicate_holder,relay_drop_low_utility,relay_drop_queue_drop,relay_drop_expired,relay_max_queue
20260726_formal4t4_reuse_intensive_StaticSemantic@rho1.2_rep2,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,StaticSemantic@rho1.2,7094,StaticSemantic,reuse_intensive,"Static semantic aggregation: latest-update replacement, non-preemptive invalidation priority, and at-most-two queued/advertised owners per prefix.",64,104,2,5,20260726,9407d512a24512aec589553daa22c34709037c4c456122b62463344763d10882,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,2,"RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2,Adaptive@rho1.2_c01024_theta30",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L4096:StaticSemantic@rho1.2:rep2,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,372.9223674489185,184,0.49340027861215274,410.5090318053111,0.13541666666666666,61,239.10769543491426,252.64404153823853,353.5441002845764,0.34375,0.34375,0.0,0.0,52,23,0.001145874850538063,1.0,199648.0,2079.6666666666665,0,0.0,0.0,4649.982278291666,7805.386144,9342.443807,9677.327393,8460.372758,10286.060589,0.25742623231938405,13,0,0,0,0,0.0,1.2,363,False,none,4,False,0,,,,2.0,8,4096,184,9,0,0,193,54,20072,139,61.82733135700226,54.485148668289185,156.67903590202332,168.4966757297516,33.92655110359192,0,326,260,0,1604112,5880,5880,58,0,40,47,0,0,0,48
20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_c01024_theta30_rep2,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Adaptive@rho1.2_c01024_theta30,7095,Adaptive,reuse_intensive,StaticSemantic plus EWMA-delay/queue-aware utility admission and dynamic tightening of the global useful-prefix set.,64,104,2,5,20260726,9407d512a24512aec589553daa22c34709037c4c456122b62463344763d10882,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,3,"RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2,Adaptive@rho1.2_c01024_theta30",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L4096:Adaptive@rho1.2_c01024_theta30:rep2,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,374.0280739679001,184,0.49194168247325537,409.29547981774846,0.3229166666666667,61,169.20082141923123,148.0702362060547,321.33124923706055,0.19791666666666666,0.19791666666666666,0.0,0.0,52,26,0.0013020833333333333,1.0,211936.0,2207.6666666666665,0,0.0,0.0,4546.8795144375,1450.239482,9298.575801,9479.147485,3275.974201,10180.786063,0.2566652256382202,31,0,0,0,0,0.0,1.2,363,False,none,4,False,16,1024.0,30.0,16.0,2.0,8,4096,184,8,0,0,192,45,19968,147,33.619486644154506,32.34795093536377,45.46297764778137,45.96960639953613,32.2291579246521,260,456,456,0,1612482,5880,5880,49,0,13,29,94,0,0,8
20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_c01024_theta30_rep3,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Adaptive@rho1.2_c01024_theta30,7096,Adaptive,reuse_intensive,StaticSemantic plus EWMA-delay/queue-aware utility admission and dynamic tightening of the global useful-prefix set.,64,104,3,5,20260726,ae9c55e07e07e2866a276715f6c5ed5cd4c302fe0a89709e4a34b2f3f324e838,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,0,"Adaptive@rho1.2_c01024_theta30,RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L4096:Adaptive@rho1.2_c01024_theta30:rep3,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,344.0718991723843,184,0.5347719486612701,444.93026128617674,0.3333333333333333,65,141.8589124899644,142.80153703689575,283.83535075187683,0.22916666666666666,0.22916666666666666,0.0,0.0,49,28,0.001463210702341137,1.0,232416.0,2421.0,0,0.0,0.0,4227.142993135417,873.322532,9601.431044,9944.303532,2080.567675,10766.277724,0.27901145147544526,32,0,0,0,0,0.0,1.2,363,False,none,4,False,16,1024.0,30.0,16.0,2.0,8,4096,184,0,0,0,184,46,19136,138,31.974817794302236,31.731313705444336,42.458380937576294,54.45061016082764,0.0,456,326,260,0,1620190,5880,5880,50,0,16,23,91,0,0,6
20260726_formal4t4_reuse_intensive_RateFIFO@rho1.2_rep3,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,RateFIFO@rho1.2,7097,RateFIFO,reuse_intensive,FIFO plus only a token bucket at the same physical signaling rate; no KV-state semantics.,64,104,3,5,20260726,ae9c55e07e07e2866a276715f6c5ed5cd4c302fe0a89709e4a34b2f3f324e838,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,1,"Adaptive@rho1.2_c01024_theta30,RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L4096:RateFIFO@rho1.2:rep3,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,353.86339755915105,184,0.5199746604740123,432.6189175143782,0.4479166666666667,65,131.29321724084707,89.66729927062988,314.8448271751404,0.21875,0.21875,0.0,0.0,49,26,0.0013227513227513227,1.0,216032.0,2250.3333333333335,0,0.0,0.0,4680.1032316041665,1630.135843,9329.175823,9602.374425,3829.31459,10215.394675,0.2712911272038325,43,0,0,0,0,0.0,1.2,363,False,none,4,False,0,,,,2.0,8,4096,184,5,0,0,189,45,19656,144,22.926934565438163,19.739267587661743,43.53013253211975,50.15225338935852,0.0,260,262,130,0,1628086,5880,5880,46,143,0,0,0,0,0,4
20260726_formal4t4_reuse_intensive_Ideal_rep3,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Ideal,7098,Ideal,reuse_intensive,Immediate dispatcher visibility; no signaling cost; upper bound.,64,104,3,5,20260726,ae9c55e07e07e2866a276715f6c5ed5cd4c302fe0a89709e4a34b2f3f324e838,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,2,"Adaptive@rho1.2_c01024_theta30,RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L4096:Ideal:rep3,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,316.9168434003368,184,0.5805939439058683,483.0541613296824,0.2604166666666667,65,25.338726751620953,10.888249635696411,94.3322651386261,0.0,0.0,0.0,0.0,49,49,0.0,1.0,269264.0,2804.8333333333335,0,0.0,0.0,3341.4878587604167,472.060251,9444.637728,9797.450774,1258.478665,10341.882411,0.3029185794291487,25,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260726_formal4t4_reuse_intensive_StaticSemantic@rho1.2_rep3,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,StaticSemantic@rho1.2,7099,StaticSemantic,reuse_intensive,"Static semantic aggregation: latest-update replacement, non-preemptive invalidation priority, and at-most-two queued/advertised owners per prefix.",64,104,3,5,20260726,ae9c55e07e07e2866a276715f6c5ed5cd4c302fe0a89709e4a34b2f3f324e838,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,3,"Adaptive@rho1.2_c01024_theta30,RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L4096:StaticSemantic@rho1.2:rep3,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,343.3361098235473,184,0.5359179962007613,445.88377283903344,0.15625,65,211.41480575341444,210.82516169548035,324.6477680206299,0.3541666666666667,0.3541666666666667,0.0,0.0,49,23,0.0011763502454991816,1.0,211904.0,2207.3333333333335,0,0.0,0.0,4529.889860916666,788.718961,9605.381961,9942.242039,1962.387224,10450.051158,0.27960938932213636,15,0,0,0,0,0.0,1.2,402,False,none,4,False,0,,,,2.0,8,4096,184,4,0,0,188,52,19552,136,60.85167295792524,66.50726795196533,144.41990399360657,149.13068985939026,27.59757113456726,0,458,458,0,1638586,6636,6636,56,0,52,42,0,0,0,40
20260726_formal4t4_reuse_intensive_RateFIFO@rho1.2_rep4,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,RateFIFO@rho1.2,7100,RateFIFO,reuse_intensive,FIFO plus only a token bucket at the same physical signaling rate; no KV-state semantics.,64,104,4,5,20260726,1ded56c514afb73aa588144ac8f1fd040c15932e032cf48f8a8e89732819aa6f,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,0,"RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2,Adaptive@rho1.2_c01024_theta30",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L4096:RateFIFO@rho1.2:rep4,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,383.4823961672373,184,0.4798134199614141,399.2047654078965,0.4375,66,110.56730851260099,48.19384479522705,360.92941522598267,0.17708333333333334,0.17708333333333334,0.0,0.0,45,27,0.0013883175647881531,1.0,240592.0,2506.1666666666665,0,0.0,0.0,4096.48302153125,1190.583427,9543.37339,9994.144829,2773.916802,10301.062987,0.25033743650160734,42,0,0,0,0,0.0,1.2,402,False,none,4,False,0,,,,2.0,8,4096,184,3,0,0,187,45,19448,142,8.477171081966825,8.301694631576538,19.997445344924927,25.843564748764038,0.0,458,0,0,0,1647868,6636,6636,45,142,0,0,0,0,0,2
20260726_formal4t4_reuse_intensive_Ideal_rep4,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Ideal,7101,Ideal,reuse_intensive,Immediate dispatcher visibility; no signaling cost; upper bound.,64,104,4,5,20260726,1ded56c514afb73aa588144ac8f1fd040c15932e032cf48f8a8e89732819aa6f,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,1,"RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2,Adaptive@rho1.2_c01024_theta30",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L4096:Ideal:rep4,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,353.20550100971013,184,0.5209431888065117,433.4247330870178,0.28125,66,29.12486936829307,10.28139853477478,132.34061193466187,0.0,0.0,0.0,0.0,45,45,0.0,1.0,273360.0,2847.5,0,0.0,0.0,3336.6790279479164,491.488084,9626.901718,10088.04698,1904.773447,10480.053773,0.2717964463338322,27,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260726_formal4t4_reuse_intensive_StaticSemantic@rho1.2_rep4,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,StaticSemantic@rho1.2,7102,StaticSemantic,reuse_intensive,"Static semantic aggregation: latest-update replacement, non-preemptive invalidation priority, and at-most-two queued/advertised owners per prefix.",64,104,4,5,20260726,1ded56c514afb73aa588144ac8f1fd040c15932e032cf48f8a8e89732819aa6f,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,2,"RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2,Adaptive@rho1.2_c01024_theta30",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L4096:StaticSemantic@rho1.2:rep4,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,398.4022870059125,184,0.46184473834927897,384.2548223066001,0.16666666666666666,66,259.6032295768911,286.23171496391296,389.21912693977356,0.4375,0.4375,0.0,0.0,45,24,0.0012474012474012475,1.0,228288.0,2378.0,0,0.0,0.0,4607.372255895833,803.727653,10057.909823,10069.450692,2031.158188,11284.989395,0.2409624721822325,16,0,0,0,0,0.0,1.2,361,False,none,4,False,0,,,,2.0,8,4096,184,1,0,0,185,53,19240,132,69.29550061135922,67.19805526733398,162.78734254837036,171.94751453399658,0.0,0,522,456,0,1658314,7224,7224,57,0,49,49,0,0,0,31
20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_c01024_theta30_rep4,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Adaptive@rho1.2_c01024_theta30,7103,Adaptive,reuse_intensive,StaticSemantic plus EWMA-delay/queue-aware utility admission and dynamic tightening of the global useful-prefix set.,64,104,4,5,20260726,1ded56c514afb73aa588144ac8f1fd040c15932e032cf48f8a8e89732819aa6f,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,3,"RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2,Adaptive@rho1.2_c01024_theta30",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L4096:Adaptive@rho1.2_c01024_theta30:rep4,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,390.72187825106084,184,0.4709232071252729,391.8081083282271,0.3020833333333333,66,178.81793531865785,180.37598943710327,356.7988612651825,0.25,0.25,0.0,0.0,45,23,0.001201923076923077,1.0,236496.0,2463.5,0,0.0,0.0,4618.968543270833,998.623708,10055.327719,10688.458112,2318.707013,11407.804982,0.24569906458709892,29,0,0,0,0,0.0,1.2,361,False,none,4,False,16,1024.0,30.0,16.0,2.0,8,4096,184,0,0,0,184,45,19136,139,35.26584326426188,34.62198853492737,45.54038882255554,57.44944953918457,0.0,458,522,456,0,1667076,7224,7224,49,0,12,35,84,0,0,8
