experiment_id,experiment,evidence_type,code_commit,model,hardware,interface,N,R_per_inst,K,dispatcher_index_B,snapshot_B,advertised_entries,event_driven_Bps,update_p95_us,lookup_p95_us,fanout_p95,evaluated_fanout_p95,churn_events_per_inst_s,status
20260715_cost_load_only_high_K4_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,32,256,4,3072,3072,0,76.80000000000001,0.295,0.27,0,0,0.1,Current
20260715_cost_sketch_high_K4_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,32,256,4,11264,11264,128,819.2,0.363,0.247,4,8,0.1,Current
20260715_cost_exact_affinity_high_K4_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,32,256,4,527360,527360,8192,52428.8,0.357,0.243,32,8,0.1,Current
20260715_cost_load_only_high_K8_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,32,256,8,3072,3072,0,76.80000000000001,0.315,0.268,0,0,0.1,Current
20260715_cost_sketch_high_K8_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,32,256,8,19456,19456,256,1638.4,0.366,0.256,8,8,0.1,Current
20260715_cost_exact_affinity_high_K8_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,32,256,8,527360,527360,8192,52428.8,0.385,0.263,32,8,0.1,Current
20260715_cost_load_only_high_K16_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,32,256,16,3072,3072,0,76.80000000000001,0.279,0.258,0,0,0.1,Current
20260715_cost_sketch_high_K16_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,32,256,16,35840,35840,512,3276.8,0.393,0.274,16,8,0.1,Current
20260715_cost_exact_affinity_high_K16_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,32,256,16,527360,527360,8192,52428.8,0.405,0.244,32,8,0.1,Current
20260715_cost_load_only_high_K32_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,32,256,32,3072,3072,0,76.80000000000001,0.326,0.272,0,0,0.1,Current
20260715_cost_sketch_high_K32_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,32,256,32,68608,68608,1024,6553.6,0.446,0.307,32,8,0.1,Current
20260715_cost_exact_affinity_high_K32_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,32,256,32,527360,527360,8192,52428.8,0.378,0.257,32,8,0.1,Current
20260715_cost_load_only_high_K2_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,32,1024,2,3072,3072,0,76.80000000000001,0.305,0.266,0,0,0.1,Current
20260715_cost_sketch_high_K2_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,32,1024,2,7168,7168,64,409.6,0.43,0.323,2,8,0.1,Current
20260715_cost_exact_affinity_high_K2_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,32,1024,2,2100224,2100224,32768,209715.2,0.454,0.249,32,8,0.1,Current
20260715_cost_load_only_high_K4_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,32,1024,4,3072,3072,0,76.80000000000001,0.272,0.242,0,0,0.1,Current
20260715_cost_sketch_high_K4_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,32,1024,4,11264,11264,128,819.2,0.502,0.315,4,8,0.1,Current
20260715_cost_exact_affinity_high_K4_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,32,1024,4,2100224,2100224,32768,209715.2,0.427,0.23,32,8,0.1,Current
20260715_cost_load_only_high_K8_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,32,1024,8,3072,3072,0,76.80000000000001,0.28,0.22,0,0,0.1,Current
20260715_cost_sketch_high_K8_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,32,1024,8,19456,19456,256,1638.4,0.452,0.31,8,8,0.1,Current
20260715_cost_exact_affinity_high_K8_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,32,1024,8,2100224,2100224,32768,209715.2,0.361,0.221,32,8,0.1,Current
20260715_cost_load_only_high_K16_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,32,1024,16,3072,3072,0,76.80000000000001,0.279,0.23,0,0,0.1,Current
20260715_cost_sketch_high_K16_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,32,1024,16,35840,35840,512,3276.8,0.379,0.262,16,8,0.1,Current
20260715_cost_exact_affinity_high_K16_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,32,1024,16,2100224,2100224,32768,209715.2,0.46,0.244,32,8,0.1,Current
20260715_cost_load_only_high_K32_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,32,1024,32,3072,3072,0,76.80000000000001,0.265,0.239,0,0,0.1,Current
20260715_cost_sketch_high_K32_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,32,1024,32,68608,68608,1024,6553.6,0.4,0.268,32,8,0.1,Current
20260715_cost_exact_affinity_high_K32_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,32,1024,32,2100224,2100224,32768,209715.2,0.442,0.269,32,8,0.1,Current
20260715_cost_load_only_high_K2_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,128,16,2,12288,12288,0,307.20000000000005,0.272,0.238,0,0,0.1,Current
20260715_cost_sketch_high_K2_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,128,16,2,28672,28672,256,1638.4,0.467,0.301,2,8,0.1,Current
20260715_cost_exact_affinity_high_K2_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,128,16,2,143360,143360,2048,13107.2,0.415,0.275,128,8,0.1,Current
20260715_cost_load_only_high_K4_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,128,16,4,12288,12288,0,307.20000000000005,0.266,0.233,0,0,0.1,Current
20260715_cost_sketch_high_K4_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,128,16,4,45056,45056,512,3276.8,0.456,0.289,4,8,0.1,Current
20260715_cost_exact_affinity_high_K4_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,128,16,4,143360,143360,2048,13107.2,0.412,0.271,128,8,0.1,Current
20260715_cost_load_only_high_K8_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,128,16,8,12288,12288,0,307.20000000000005,0.274,0.234,0,0,0.1,Current
20260715_cost_sketch_high_K8_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,128,16,8,77824,77824,1024,6553.6,0.417,0.277,8,8,0.1,Current
20260715_cost_exact_affinity_high_K8_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,128,16,8,143360,143360,2048,13107.2,0.398,0.267,128,8,0.1,Current
20260715_cost_load_only_high_K16_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,128,16,16,12288,12288,0,307.20000000000005,0.265,0.236,0,0,0.1,Current
20260715_cost_sketch_high_K16_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,128,16,16,143360,143360,2048,13107.2,0.4,0.274,16,8,0.1,Current
20260715_cost_exact_affinity_high_K16_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,128,16,16,143360,143360,2048,13107.2,0.409,0.274,128,8,0.1,Current
20260715_cost_load_only_high_K32_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,128,16,32,12288,12288,0,307.20000000000005,0.262,0.238,0,0,0.1,Current
20260715_cost_sketch_high_K32_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,128,16,32,143360,143360,2048,13107.2,0.406,0.271,32,8,0.1,Current
20260715_cost_exact_affinity_high_K32_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,128,16,32,143360,143360,2048,13107.2,0.403,0.275,128,8,0.1,Current
20260715_cost_load_only_high_K2_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,128,64,2,12288,12288,0,307.20000000000005,0.26,0.225,0,0,0.1,Current
20260715_cost_sketch_high_K2_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,128,64,2,28672,28672,256,1638.4,0.404,0.269,2,8,0.1,Current
20260715_cost_exact_affinity_high_K2_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,128,64,2,536576,536576,8192,52428.8,0.458,0.29,128,8,0.1,Current
20260715_cost_load_only_high_K4_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,128,64,4,12288,12288,0,307.20000000000005,0.384,0.339,0,0,0.1,Current
20260715_cost_sketch_high_K4_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,128,64,4,45056,45056,512,3276.8,0.439,0.276,4,8,0.1,Current
20260715_cost_exact_affinity_high_K4_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,128,64,4,536576,536576,8192,52428.8,0.352,0.231,128,8,0.1,Current
20260715_cost_load_only_high_K8_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,128,64,8,12288,12288,0,307.20000000000005,0.403,0.343,0,0,0.1,Current
20260715_cost_sketch_high_K8_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,128,64,8,77824,77824,1024,6553.6,0.385,0.265,8,8,0.1,Current
20260715_cost_exact_affinity_high_K8_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,128,64,8,536576,536576,8192,52428.8,0.397,0.226,128,8,0.1,Current
20260715_cost_load_only_high_K16_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,128,64,16,12288,12288,0,307.20000000000005,0.265,0.24,0,0,0.1,Current
20260715_cost_sketch_high_K16_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,128,64,16,143360,143360,2048,13107.2,0.418,0.274,16,8,0.1,Current
20260715_cost_exact_affinity_high_K16_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,128,64,16,536576,536576,8192,52428.8,0.394,0.235,128,8,0.1,Current
20260715_cost_load_only_high_K32_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,128,64,32,12288,12288,0,307.20000000000005,0.403,0.343,0,0,0.1,Current
20260715_cost_sketch_high_K32_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,128,64,32,274432,274432,4096,26214.4,0.344,0.232,32,8,0.1,Current
20260715_cost_exact_affinity_high_K32_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,128,64,32,536576,536576,8192,52428.8,0.36,0.245,128,8,0.1,Current
20260715_cost_load_only_high_K2_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,128,256,2,12288,12288,0,307.20000000000005,0.276,0.225,0,0,0.1,Current
20260715_cost_sketch_high_K2_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,128,256,2,28672,28672,256,1638.4,0.341,0.245,2,8,0.1,Current
20260715_cost_exact_affinity_high_K2_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,128,256,2,2109440,2109440,32768,209715.2,0.488,0.266,128,8,0.1,Current
20260715_cost_load_only_high_K4_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,128,256,4,12288,12288,0,307.20000000000005,0.274,0.234,0,0,0.1,Current
20260715_cost_sketch_high_K4_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,128,256,4,45056,45056,512,3276.8,0.462,0.285,4,8,0.1,Current
20260715_cost_exact_affinity_high_K4_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,128,256,4,2109440,2109440,32768,209715.2,0.417,0.228,128,8,0.1,Current
20260715_cost_load_only_high_K8_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,128,256,8,12288,12288,0,307.20000000000005,0.27,0.225,0,0,0.1,Current
20260715_cost_sketch_high_K8_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,128,256,8,77824,77824,1024,6553.6,0.422,0.276,8,8,0.1,Current
20260715_cost_exact_affinity_high_K8_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,128,256,8,2109440,2109440,32768,209715.2,0.406,0.224,128,8,0.1,Current
20260715_cost_load_only_high_K16_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,128,256,16,12288,12288,0,307.20000000000005,0.254,0.229,0,0,0.1,Current
20260715_cost_sketch_high_K16_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,128,256,16,143360,143360,2048,13107.2,0.366,0.249,16,8,0.1,Current
20260715_cost_exact_affinity_high_K16_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,128,256,16,2109440,2109440,32768,209715.2,0.337,0.18,128,8,0.1,Current
20260715_cost_load_only_high_K32_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,128,256,32,12288,12288,0,307.20000000000005,0.269,0.229,0,0,0.1,Current
20260715_cost_sketch_high_K32_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,128,256,32,274432,274432,4096,26214.4,0.36,0.232,32,8,0.1,Current
20260715_cost_exact_affinity_high_K32_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,128,256,32,2109440,2109440,32768,209715.2,0.322,0.187,128,8,0.1,Current
20260715_cost_load_only_high_K2_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,128,1024,2,12288,12288,0,307.20000000000005,0.279,0.229,0,0,0.1,Current
20260715_cost_sketch_high_K2_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,128,1024,2,28672,28672,256,1638.4,0.365,0.248,2,8,0.1,Current
20260715_cost_exact_affinity_high_K2_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,128,1024,2,8400896,8400896,131072,838860.8,0.502,0.189,128,8,0.1,Current
20260715_cost_load_only_high_K4_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,128,1024,4,12288,12288,0,307.20000000000005,0.215,0.185,0,0,0.1,Current
20260715_cost_sketch_high_K4_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,128,1024,4,45056,45056,512,3276.8,0.361,0.25,4,8,0.1,Current
20260715_cost_exact_affinity_high_K4_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,128,1024,4,8400896,8400896,131072,838860.8,0.507,0.197,128,8,0.1,Current
20260715_cost_load_only_high_K8_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,128,1024,8,12288,12288,0,307.20000000000005,0.212,0.187,0,0,0.1,Current
20260715_cost_sketch_high_K8_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,128,1024,8,77824,77824,1024,6553.6,0.363,0.254,8,8,0.1,Current
20260715_cost_exact_affinity_high_K8_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,128,1024,8,8400896,8400896,131072,838860.8,0.484,0.177,128,8,0.1,Current
20260715_cost_load_only_high_K16_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,128,1024,16,12288,12288,0,307.20000000000005,0.313,0.256,0,0,0.1,Current
20260715_cost_sketch_high_K16_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,128,1024,16,143360,143360,2048,13107.2,0.53,0.262,16,8,0.1,Current
20260715_cost_exact_affinity_high_K16_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,128,1024,16,8400896,8400896,131072,838860.8,0.572,0.183,128,8,0.1,Current
20260715_cost_load_only_high_K32_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,128,1024,32,12288,12288,0,307.20000000000005,0.223,0.184,0,0,0.1,Current
20260715_cost_sketch_high_K32_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,128,1024,32,274432,274432,4096,26214.4,0.347,0.191,32,8,0.1,Current
20260715_cost_exact_affinity_high_K32_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,128,1024,32,8400896,8400896,131072,838860.8,0.432,0.222,128,8,0.1,Current
20260715_cost_load_only_high_K2_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,512,16,2,49152,49152,0,1228.8000000000002,0.27,0.223,0,0,0.1,Current
20260715_cost_sketch_high_K2_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,512,16,2,114688,114688,1024,6553.6,0.387,0.254,2,8,0.1,Current
20260715_cost_exact_affinity_high_K2_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,512,16,2,573440,573440,8192,52428.8,0.372,0.229,512,8,0.1,Current
20260715_cost_load_only_high_K4_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,512,16,4,49152,49152,0,1228.8000000000002,0.267,0.233,0,0,0.1,Current
20260715_cost_sketch_high_K4_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,512,16,4,180224,180224,2048,13107.2,0.412,0.256,4,8,0.1,Current
20260715_cost_exact_affinity_high_K4_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,512,16,4,573440,573440,8192,52428.8,0.348,0.226,512,8,0.1,Current
20260715_cost_load_only_high_K8_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,load_only,512,16,8,49152,49152,0,1228.8000000000002,0.271,0.235,0,0,0.1,Current
20260715_cost_sketch_high_K8_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,sketch,512,16,8,311296,311296,4096,26214.4,0.363,0.231,8,8,0.1,Current
20260715_cost_exact_affinity_high_K8_high_r0,cost_scaling,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,exact_affinity,512,16,8,573440,573440,8192,52428.8,0.346,0.225,512,8,0.1,Current
