experiment_id,rep,cell_id,policy,request_id,trace_id,workload,phase,lineage_id,step,digest,reusable_prefix_tokens,selected_instance,advertised_owners,candidate_hit,dispatch_time_unix,source_truth_coverage_tokens,dispatcher_view_coverage_tokens,advertised_coverage_tokens,dispatch_state_age_s,dispatcher_view_missing,source_view_false_negative,source_view_false_positive,physical_false_positive_affinity,expected_coverage_tokens,expected_net_prefill_ms,raw_candidate_fanout,evaluated_candidate_fanout,actual_reusable_coverage_tokens,validation_attempt,validation_result,fallback,stale_fallback,coverage_shortfall_tokens,prompt_sha256,ok,error,prior_attempt_errors,attempt_count,sse_parse_errors,ttft_ms,latency_ms,chunks,input_tokens,output_tokens,vllm_cached_tokens
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,12,reuse_intensive:rep0:req12,reuse_intensive,0,7,0,L0007,2048,0,0;1;2;3,False,1784998772.2286005,2048,2048,2048,11.040173768997192,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0.0,74e3541b966d9650c6ed2b6bad24c0d83e51188092b075d87ad2156c29f36634,True,,,1,0,76.904204,209.967286,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,13,reuse_intensive:rep0:req13,reuse_intensive,0,6,0,L0006,2048,2,0;1;2;3,False,1784998772.2286193,2048,2048,2048,12.072618007659912,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0.0,cfc9925ba3b622492ba70c7d8592af3ca2d87507fbf786d36b0caab274d8c00b,True,,,1,0,78.988526,222.164371,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,14,reuse_intensive:rep0:req14,reuse_intensive,0,3,0,L0003,1024,1,0;1;2;3,False,1784998772.228632,1024,1024,1024,16.99307870864868,False,False,False,False,1024,0.0,4,4,1056.0,False,cache_reused,False,False,0.0,894c843f65337cacb141775f44b7f7b66bdf7a45536642b9c92358956e967819,True,,,1,0,52.800165,155.010945,6,1084,4,1056
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,15,reuse_intensive:rep0:req15,reuse_intensive,0,0,1,L0000,2048,3,0;1;2;3,False,1784998772.2286427,2048,2048,2048,1.0095739364624023,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0.0,999116bc8c3cd90bdc5a0359bb2c043eda5771b0d10554da6a1b9cbcb6edd074,True,,,1,0,65.223183,200.801172,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,16,reuse_intensive:rep0:req16,reuse_intensive,1,64,0,L0064,1024,0,,False,1784998772.4515882,0,0,0,,False,False,False,False,0,0.0,0,0,32.0,False,cache_miss,False,False,0.0,3741f89f16c4e224a91cbb9aef66658972b5d4b468e6dc5e06868dd0eb53979e,True,,,1,0,328.257761,434.802748,6,1084,4,32
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,17,reuse_intensive:rep0:req17,reuse_intensive,1,65,0,L0065,2048,3,,False,1784998772.451602,0,0,0,,False,False,False,False,0,0.0,0,0,32.0,False,cache_miss,False,False,0.0,676c18f785831444e2e18d158c8ba559cdac9322627bef369db90eb6125697b6,True,,,1,0,867.747522,1008.944362,6,2108,4,32
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,18,reuse_intensive:rep0:req18,reuse_intensive,1,65,1,L0065,2048,1,,False,1784998772.4516098,0,0,0,,False,False,False,False,0,0.0,0,0,32.0,False,cache_miss,False,False,0.0,a7ad8a96cbaeef2319c7be5c7625a0403223874578ecdc006296bcd45a9b1485,True,,,1,0,842.722444,977.946929,6,2108,4,32
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,19,reuse_intensive:rep0:req19,reuse_intensive,1,65,2,L0065,2048,2,,False,1784998772.4516165,0,0,0,,False,False,False,False,0,0.0,0,0,32.0,False,cache_miss,False,False,0.0,6c47176ee0931f490d0d53bd88abdb8cf979d64766b9476167f53a79970be8dc,True,,,1,0,845.596573,980.705898,6,2108,4,32
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,20,reuse_intensive:rep0:req20,reuse_intensive,1,86,0,L0086,2048,0,,False,1784998773.4612782,0,0,0,,False,False,False,False,0,0.0,0,0,32.0,False,cache_miss,False,False,0.0,6de9fb3a00a1956fd4554445f1a6a69e14c69007ee0bc92d722764a82f29ebf7,True,,,1,0,811.266237,946.364221,6,2108,4,32
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,21,reuse_intensive:rep0:req21,reuse_intensive,1,105,0,L0105,4096,1,,False,1784998773.4612927,0,0,0,,False,False,False,False,0,0.0,0,0,16.0,False,cache_miss,False,False,0.0,87e7eac168a91d27272a4f10a12a737e1aac9d41dd6f90b56e94cfbf5f313e34,True,,,1,0,2298.875831,2503.049401,6,4156,4,16
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,22,reuse_intensive:rep0:req22,reuse_intensive,1,65,0,L0065,2048,2,1;2;3,False,1784998773.461308,2048,2048,2048,9.584426879882812e-05,False,False,False,False,2048,0.0,3,3,2080.0,False,cache_reused,False,False,0.0,090406ee176c51ec7fbaeeb426023d71acf85ca85d3d3d0e3059086b21d25ea8,True,,,1,0,76.761529,209.763037,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,23,reuse_intensive:rep0:req23,reuse_intensive,1,68,0,L0068,1024,3,,False,1784998773.461317,0,0,0,,False,False,False,False,0,0.0,0,0,32.0,False,cache_miss,False,False,0.0,d6a95b004c09f26d0e158bab234e935e61ad697fb3e0c33596c4a9bb14ad1512,True,,,1,0,322.277764,431.792704,6,1084,4,32
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,24,reuse_intensive:rep0:req24,reuse_intensive,1,69,0,L0069,2048,1,,False,1784998775.965732,0,0,0,,False,False,False,False,0,0.0,0,0,32.0,False,cache_miss,False,False,0.0,0b524953555e8d2375a8184ae908d0319ded3edb2defaef66e70f66ce7a758a6,True,,,1,0,980.36125,1209.046793,6,2108,4,32
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,25,reuse_intensive:rep0:req25,reuse_intensive,1,66,0,L0066,4096,3,,False,1784998775.965768,0,0,0,,False,False,False,False,0,0.0,0,0,32.0,False,cache_miss,False,False,0.0,9be5529b4ab96eb5895b573c01cfa83975a22c10af355250107cab65a0e6b774,True,,,1,0,2475.69644,2678.787304,6,4156,4,32
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,26,reuse_intensive:rep0:req26,reuse_intensive,1,65,1,L0065,2048,2,1;2;3,False,1784998775.965826,2048,2048,2048,0.0003905296325683594,False,False,False,False,2048,0.0,3,3,2080.0,False,cache_reused,False,False,0.0,7e4ef505c27e25990b3b524ab1d2e8c02248d6fe3d938bf739e464aa507778e5,True,,,1,0,124.81051,333.305935,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,27,reuse_intensive:rep0:req27,reuse_intensive,1,65,2,L0065,2048,1,1;2;3,True,1784998775.9658651,2048,2048,2048,2.5047080516815186,False,False,False,False,2048,38.96,3,3,2080.0,True,cache_reused,False,False,0.0,926ebd8b3e424cbc217066a20afbc3372884ee8bcdf06efa1d93520c2dd85f57,True,,,1,0,978.130813,1206.743521,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,28,reuse_intensive:rep0:req28,reuse_intensive,1,68,1,L0068,1024,3,3,False,1784998778.647322,1024,1024,1024,2.6817147731781006,False,False,False,False,1024,0.0,1,1,1056.0,False,cache_reused,False,False,0.0,c4fd331dc489412efcae2d6ec7d6652883a9e46af57a708ab594220ef0582a90,True,,,1,0,52.927514,305.689712,6,1084,4,1056
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,29,reuse_intensive:rep0:req29,reuse_intensive,1,68,2,L0068,1024,3,3,True,1784998778.6473913,1024,1024,1024,2.681784152984619,False,False,False,False,1024,18.48,1,1,1056.0,True,cache_reused,False,False,0.0,16cf53e636accdb07c4545bf7e7d836a9fc67defb4354b014da30582383c688e,True,,,1,0,214.798651,475.313543,6,1084,4,1056
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,30,reuse_intensive:rep0:req30,reuse_intensive,1,66,1,L0066,4096,3,3,True,1784998778.6474407,4096,4096,4096,0.0013456344604492188,False,False,False,False,4096,77.92,1,1,4128.0,True,cache_reused,False,False,0.0,7b8c24ef954cbf42c26e4576ec556e0a6b382d79ddc1363e96b6c63e67d51926,True,,,1,0,213.609567,474.069798,6,4156,4,4128
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,31,reuse_intensive:rep0:req31,reuse_intensive,1,64,1,L0064,1024,0,0,True,1784998778.6474884,1024,1024,1024,5.186455249786377,False,False,False,False,1024,20.48,1,1,1056.0,True,cache_reused,False,False,0.0,f2f4dbb742b4d3af8c79b81651db789decd2e0b426b491c86f27387751aeff58,True,,,1,0,90.625025,251.146308,6,1084,4,1056
