request_id,session_hash,step_number,prefix_tokens,prefix_chain_depth,tool_span_count_before,tool_latency_ms_before,discard
0,c2fcf58d02ec2dd4a8b7,1,2130,2,0,0,True
1,93c591eefb59c38ae907,1,835,2,0,0,True
2,72283416ffb08fa3c42c,1,268,2,0,0,True
3,961a20da7f6efaa9c8f7,1,265,2,0,0,True
4,1e17bb33f6e37af41cc9,1,278,2,0,0,True
5,411f0ebb4fd87a537113,1,270,2,0,0,True
6,10ff052d49c8ef29cdb4,1,269,2,0,0,True
7,9be0a3cf72ca7ffe5cd9,1,402,2,0,0,True
8,a31a343c9c1177751118,1,390,2,0,0,True
9,b1d2f8a9ab7ad0bc27aa,1,693,2,0,0,True
10,2738af9664d13685bf2b,1,280,2,0,0,True
11,ce298c358723452cefcf,1,266,2,0,0,True
12,c493a4399601504a6842,1,475,2,0,0,True
13,a4600cf23b1075ccde80,1,262,2,0,0,True
14,fb14ed7093a2da40a821,1,290,2,0,0,True
15,72283416ffb08fa3c42c,2,644,3,0,0,True
16,10932c4a6bde3e5fc6aa,1,261,2,0,0,True
17,10ff052d49c8ef29cdb4,2,361,3,0,0,True
18,15a5bec68a76a9700ba1,1,292,2,0,0,True
19,9c77c5a3051eea712548,1,271,2,0,0,True
20,86cd3d53c0c65110dfad,1,276,2,0,0,True
21,3c673e4fdcba21b965a0,1,263,2,0,0,True
22,86cd3d53c0c65110dfad,2,738,3,0,0,True
23,5115e0946b54140911dc,1,734,2,0,0,True
24,b7d9f7766c81936892c5,1,860,2,0,0,True
25,26a0df5cfa0c94b80437,1,267,2,0,0,True
26,a7e7590a0a134cdac312,1,265,2,0,0,True
27,900224c7cc5d015168ce,1,287,2,0,0,True
28,b9a132960d77652a5b74,1,1067,2,0,0,True
29,f216e2c6311868a1b184,1,298,2,0,0,True
30,7c6be678d6ed1a36921c,1,273,2,0,0,True
31,2738af9664d13685bf2b,2,485,3,0,0,True
32,99ff4f1f1fd2fda3291c,1,304,2,0,0,True
33,919899522e08f519c628,1,265,2,0,0,True
